sets,hand_size,deals,hand_type,count
6,15,16,descending,41856
6,21,13,ascending,45
3,15,3,ascending,180312766
6,15,11,ascending,40268719
6,15,11,descending,40761
0,15,13,ascending,8010435
10,18,8,ascending,46988
1,15,9,ascending,57321312
4,15,16,ascending,174961146
6,12,20,ascending,128350555
4,12,3,ascending,1454052375
6,12,19,descending,35898
4,18,7,descending,90
4,15,4,ascending,165635177
12,18,21,ascending,1211
6,12,13,descending,36131
3,15,15,ascending,203259688
4,15,5,ascending,168949367
1,12,6,descending,289560001
12,18,17,ascending,1243
9,21,19,ascending,58
11,15,11,ascending,601
7,21,5,ascending,61
8,21,19,ascending,93
9,15,16,ascending,241169
11,18,10,ascending,9123
2,12,8,ascending,2911179440
5,15,11,ascending,100737797
6,18,5,ascending,1681316
9,12,10,ascending,442946
1,15,5,descending,1873065
1,15,20,descending,2128327
5,15,7,descending,234625
6,12,11,descending,36236
0,18,22,ascending,343
4,12,20,ascending,1396468657
0,15,14,ascending,8053808
1,15,7,ascending,56356720
6,12,10,descending,36185
10,15,16,ascending,15680
1,12,6,ascending,1930237220
1,12,17,descending,300853750
8,18,12,ascending,537694
5,12,23,ascending,488503667
2,18,17,ascending,231817
10,18,14,ascending,47254
7,15,3,descending,3395
12,12,17,ascending,3015
14,12,16,ascending,90
9,18,10,ascending,183691
3,12,15,ascending,2535737488
5,12,21,ascending,519838257
0,12,1,descending,104607368
1,15,4,descending,1783993
9,15,6,ascending,248765
5,15,20,descending,246882
5,21,12,ascending,13
6,15,18,ascending,40474652
5,12,0,ascending,860589171
14,18,15,ascending,10
10,21,7,ascending,28
5,18,3,descending,23
9,15,9,descending,6
5,12,11,ascending,527889747
2,12,14,descending,162710142
13,15,22,ascending,1
14,21,19,ascending,1
5,15,17,ascending,101672857
14,21,15,ascending,1
0,12,12,descending,223132236
6,18,22,descending,23
0,15,22,ascending,8202964
0,12,8,ascending,515673603
7,12,19,descending,430
4,15,13,descending,878387
7,15,21,ascending,11026544
6,18,19,descending,21
5,12,10,ascending,529905210
