sets,hand_size,deals,hand_type,count
1,18,20,ascending,20463
8,18,12,ascending,538241
6,15,6,ascending,40405732
0,12,18,ascending,528479907
8,15,21,ascending,2029501
4,12,11,ascending,1415095041
6,18,3,ascending,1376832
12,18,12,ascending,1218
12,18,4,ascending,1104
9,15,13,descending,8
8,15,12,descending,252
4,18,6,ascending,1487837
6,21,10,ascending,45
12,21,16,ascending,4
10,21,15,ascending,25
4,21,17,ascending,1
7,18,4,ascending,1034611
1,18,14,ascending,19541
5,15,6,ascending,100279873
0,15,11,ascending,7925375
6,15,9,descending,41008
8,21,14,ascending,83
10,15,20,ascending,15913
9,15,5,ascending,248741
3,12,0,ascending,2946947512
4,15,18,ascending,176029720
8,21,16,ascending,97
7,21,6,ascending,70
5,21,5,ascending,6
7,18,12,descending,4
8,18,19,ascending,549981
0,12,9,descending,220205448
7,12,14,ascending,22326870
4,15,5,ascending,169591497
1,12,8,ascending,1945183997
8,18,7,ascending,526765
5,15,5,ascending,99650985
12,18,6,ascending,1281
7,12,9,ascending,22972531
8,15,13,descending,250
8,18,2,ascending,250942
7,12,17,descending,403
5,15,11,ascending,101121572
6,18,17,ascending,1857570
9,15,20,ascending,241987
4,12,22,descending,9024903
2,12,9,descending,161102906
9,21,3,ascending,46
4,18,8,ascending,1527529
8,15,4,descending,265
4,15,15,ascending,175343284
2,15,3,ascending,131533091
3,15,17,descending,2033001
9,18,4,ascending,169808
10,12,20,ascending,92281
7,12,18,ascending,22125605
13,12,21,ascending,653
5,21,19,ascending,7
3,18,3,ascending,602293
11,21,7,ascending,16
0,18,20,ascending,325
3,12,12,ascending,2550169430
11,12,21,ascending,6089
7,21,21,ascending,86
0,15,2,descending,245256
12,12,13,ascending,3041
6,12,10,descending,36466
11,18,11,ascending,8971
9,21,20,ascending,64
0,12,23,ascending,558055698
9,12,8,ascending,455284
5,15,15,descending,245422
4,18,14,descending,108
5,21,6,ascending,6
14,18,5,ascending,9
2,18,18,descending,41
4,15,2,ascending,132612216
2,12,17,ascending,2927941741
8,18,22,ascending,553335
3,15,19,descending,2045695
7,15,6,descending,4351
11,12,12,ascending,6312
6,18,18,descending,20
14,12,10,ascending,82
6,18,9,ascending,1761705
6,18,20,descending,30
4,15,16,descending,895433
1,15,18,descending,2125941
2,18,9,ascending,212497
4,12,20,ascending,1401654496
13,12,19,ascending,690
4,21,21,ascending,1
9,15,1,ascending,108052
4,21,16,ascending,1
1,12,9,descending,294432453
11,18,9,ascending,8959
1,18,16,descending,11
11,21,10,ascending,5
4,12,14,descending,8990319
3,18,2,ascending,379058
6,15,11,ascending,40410221
0,15,7,descending,485342
8,15,6,descending,281
3,15,16,ascending,204411245
8,18,11,ascending,534964
5,15,3,descending,185938
9,18,17,ascending,188653
5,21,12,ascending,8
3,18,14,ascending,823703
9,15,22,descending,9
4,15,17,ascending,175832817
2,12,18,descending,164222610
1,12,21,ascending,1969149884
14,18,16,ascending,3
15,18,17,ascending,1
2,15,13,descending,2744514
10,21,4,ascending,21
2,18,15,descending,53
