sets,hand_size,deals,hand_type,count
5,12,7,descending,425353
0,12,0,ascending,174278688
3,18,14,ascending,410551
4,18,9,ascending,772789
4,18,12,descending,45
4,18,17,descending,53
6,12,7,descending,18495
9,18,2,ascending,43213
12,12,0,ascending,6595
5,21,13,ascending,8
11,21,11,ascending,5
4,18,19,descending,54
4,12,3,descending,4068024
2,12,3,descending,72964925
1,18,14,ascending,9826
2,12,7,descending,79969554
3,15,8,ascending,98952503
5,15,3,descending,92785
5,12,15,ascending,261730493
10,12,11,ascending,48581
5,18,13,ascending,1025097
0,12,22,descending,114137759
4,15,3,descending,333053
6,15,7,descending,20354
1,15,7,descending,967512
3,18,12,ascending,403939
3,15,16,ascending,102017489
4,12,0,ascending,972314824
11,15,12,ascending,342
3,18,6,descending,35
5,18,7,ascending,965261
6,21,23,ascending,26
13,18,23,ascending,17
0,12,6,descending,107967880
5,12,10,descending,422443
2,18,9,ascending,106341
11,21,8,ascending,4
7,18,18,descending,1
12,18,19,ascending,588
5,21,18,ascending,7
2,12,19,descending,81989517
0,12,4,ascending,255160673
7,18,17,ascending,589005
6,15,13,descending,20769
1,18,7,ascending,8471
1,12,20,ascending,982439640
10,15,18,ascending,7918
2,15,14,ascending,74301538
8,18,18,ascending,274189
7,18,14,ascending,583605
4,18,15,ascending,819962
0,18,19,ascending,153
9,21,3,ascending,14
8,21,17,ascending,55
3,18,4,descending,33
1,12,12,ascending,977731133
6,12,22,descending,18029
2,15,9,descending,1316347
11,12,8,ascending,3260
9,12,6,ascending,231735
9,15,2,descending,3
13,12,12,ascending,376
0,12,3,descending,99701847
12,21,5,ascending,2
5,18,17,ascending,1048039
10,12,14,ascending,47334
0,12,9,ascending,259280910
0,12,11,descending,111209661
4,15,22,ascending,88017301
11,18,5,ascending,4411
11,15,7,ascending,321
14,12,0,ascending,223
8,15,21,ascending,1011824
0,12,15,descending,113047167
6,15,13,ascending,20214021
6,12,1,ascending,86806970
3,12,5,ascending,1282679145
3,12,22,descending,25648535
12,12,17,ascending,1527
8,15,4,descending,120
13,18,18,ascending,64
7,18,13,descending,4
1,18,4,descending,6
12,21,12,ascending,1
13,18,20,ascending,46
7,18,3,descending,1
13,15,6,ascending,1
2,15,13,ascending,74025846
6,12,21,descending,17953
0,12,13,ascending,262220927
4,18,7,ascending,753110
1,12,18,descending,150867198
2,12,23,ascending,1461229119
0,15,11,descending,255720
5,12,5,descending,422688
13,18,7,ascending,63
7,21,20,ascending,27
8,21,20,ascending,46
11,21,23,ascending,5
10,21,6,ascending,11
5,12,2,ascending,289800408
9,12,19,ascending,211734
7,15,3,ascending,5049935
8,21,4,ascending,24
9,21,11,ascending,30
6,15,19,ascending,20289611
5,12,12,ascending,263514197
7,12,10,ascending,11381749
2,18,4,descending,23
7,12,8,ascending,11559000
8,18,10,descending,1
11,12,16,ascending,3228
12,18,5,ascending,645
2,15,19,descending,1404688
5,18,18,ascending,1050798
1,12,17,descending,150672354
8,12,17,ascending,1407694
2,12,2,ascending,1463553191
6,12,15,ascending,64678870
7,15,17,ascending,5521245
6,18,18,ascending,929848
5,15,17,descending,123575
10,18,2,ascending,11077
1,12,12,descending,148866561
5,21,6,ascending,4
0,18,10,ascending,158
5,21,12,ascending,7
13,15,21,ascending,1
12,18,8,ascending,611
2,12,19,ascending,1461208225
5,21,8,ascending,2
3,12,16,ascending,1269604011
5,15,21,descending,124168
10,18,16,ascending,23667
4,12,19,ascending,699744127
2,15,12,ascending,73694930
1,18,9,descending,5
3,15,23,ascending,104104356
4,18,4,ascending,697291
4,12,12,ascending,704715341
3,12,14,descending,25521495
6,12,11,ascending,65598160
6,18,9,ascending,879557
5,18,8,ascending,975537
4,15,9,ascending,86018142
3,12,19,descending,25631636
7,15,5,ascending,5538233
9,12,11,ascending,219941
9,15,16,ascending,120729
7,18,11,ascending,572266
4,15,4,descending,390120
4,15,14,ascending,87327456
8,18,7,ascending,262445
6,12,17,descending,18071
7,15,20,descending,2270
7,12,9,descending,224
12,18,22,ascending,616
14,12,21,ascending,46
2,18,11,descending,24
15,18,16,ascending,2
7,12,1,descending,110
5,12,3,descending,385104
9,21,12,ascending,32
4,12,22,ascending,699116976
8,15,16,ascending,1013328
11,12,15,ascending,3156
10,21,9,ascending,12
7,18,21,descending,3
4,12,10,descending,4480383
4,18,8,ascending,761610
6,18,22,ascending,934250
10,18,11,ascending,23632
5,12,21,descending,421587
10,18,7,ascending,23331
6,12,16,descending,18253
14,12,15,ascending,49
12,18,14,ascending,590
10,12,15,ascending,46780
3,15,19,descending,1019955
5,12,6,ascending,270143682
6,15,4,descending,18899
6,15,21,descending,21120
12,12,13,ascending,1627
6,18,16,descending,9
2,15,5,descending,1255814
5,18,6,descending,34
8,21,18,ascending,41
8,15,15,descending,126
2,15,21,descending,1411148
2,18,4,ascending,95187
2,12,5,ascending,1456581577
3,12,12,ascending,1272585129
7,15,16,descending,2156
4,12,4,ascending,720636393
3,15,2,descending,460771
1,12,8,ascending,970680259
7,18,2,ascending,268569
8,15,16,descending,144
2,18,17,descending,25
7,21,22,ascending,39
8,15,5,ascending,1028908
0,18,14,ascending,169
11,12,2,ascending,4233
3,15,16,descending,1011178
0,15,9,ascending,3882178
3,15,9,ascending,99436254
1,12,3,descending,133341067
5,15,20,ascending,51022697
6,15,15,ascending,20238337
4,12,18,descending,4497446
3,18,19,ascending,421967
5,15,21,ascending,51032605
5,18,5,ascending,938676
3,15,6,ascending,98023579
1,15,18,descending,1058216
9,12,16,ascending,213495
10,15,12,ascending,7980
11,12,13,ascending,3251
6,18,2,ascending,420530
11,15,15,ascending,327
13,12,10,ascending,363
3,15,8,descending,955809
4,12,11,ascending,706155892
