sets,hand_size,deals,hand_type,count
10,15,22,ascending,15823
8,12,17,ascending,2818622
0,12,10,descending,221738518
5,12,14,descending,845303
3,12,2,ascending,2634612469
8,21,5,ascending,74
6,15,8,descending,40828
3,12,11,ascending,2554744392
8,15,9,descending,274
0,12,20,descending,228591696
3,15,7,descending,1901335
7,21,4,ascending,59
14,12,20,ascending,79
6,18,12,descending,28
8,18,23,ascending,556725
1,15,18,descending,2129784
1,18,8,descending,9
12,21,5,ascending,3
5,21,15,ascending,8
0,12,16,ascending,528155734
1,12,18,descending,302583379
1,18,17,descending,9
4,18,10,descending,94
2,18,2,ascending,105388
1,18,18,ascending,20334
1,18,9,descending,15
13,21,15,ascending,2
7,18,10,descending,3
0,15,16,ascending,8161812
2,12,10,ascending,2927020725
2,12,13,descending,163127748
5,15,3,ascending,91796689
9,18,15,descending,1
6,15,18,descending,42338
13,15,21,ascending,2
1,12,22,descending,303427684
10,18,5,ascending,46503
1,12,3,descending,267443732
2,15,12,ascending,147763537
1,15,2,descending,965039
10,18,17,ascending,48012
9,15,19,ascending,240565
10,18,12,ascending,47384
2,18,8,ascending,209098
12,12,23,ascending,12379
7,12,14,descending,433
13,18,3,ascending,96
5,15,10,descending,239905
6,12,11,ascending,131528940
4,21,8,ascending,1
13,21,23,ascending,1
4,21,3,ascending,1
7,12,10,descending,395
10,21,12,ascending,20
9,15,13,descending,5
12,12,7,ascending,3451
8,15,21,ascending,2032392
3,12,5,descending,50244573
5,21,18,ascending,7
7,18,13,descending,3
4,21,10,ascending,1
13,12,16,ascending,708
1,18,11,descending,14
10,21,8,ascending,24
7,21,21,ascending,82
4,12,11,ascending,1416375109
4,21,14,ascending,1
5,15,11,ascending,101178122
2,12,4,ascending,2922667841
0,15,14,descending,527246
1,18,12,descending,14
0,15,2,descending,246051
2,18,19,descending,47
0,12,18,descending,228074870
6,18,6,ascending,1721647
1,12,6,ascending,1938981941
11,12,4,ascending,7137
10,15,8,ascending,16404
14,12,6,ascending,108
4,15,17,ascending,176004583
10,15,16,ascending,16111
4,15,8,descending,852769
11,15,15,ascending,647
2,12,8,descending,160804438
14,12,2,ascending,124
3,15,11,ascending,201419713
1,18,21,descending,10
5,21,4,ascending,2
7,12,13,ascending,22433581
8,15,16,ascending,2027946
7,15,17,descending,4381
12,18,15,ascending,1247
2,12,3,ascending,2927306619
7,15,10,ascending,11076256
4,12,15,descending,9005249
8,21,13,ascending,79
5,18,11,descending,57
1,15,9,descending,1985630
10,21,22,ascending,39
3,12,6,ascending,2569528110
5,12,6,descending,853286
2,18,19,ascending,234958
5,15,2,ascending,77153645
10,15,19,ascending,15994
2,15,10,ascending,146086297
13,18,18,ascending,130
3,18,22,descending,109
13,18,20,ascending,122
0,18,2,ascending,151
13,12,7,ascending,800
6,18,17,descending,26
4,18,10,ascending,1567360
5,12,12,ascending,528461735
10,21,7,ascending,22
12,21,9,ascending,3
10,15,13,ascending,16006
7,18,6,descending,3
3,21,18,ascending,1
4,18,6,descending,86
8,12,6,ascending,3032820
2,12,7,ascending,2923041037
1,18,6,ascending,17257
11,21,5,ascending,15
7,12,11,ascending,22670866
7,18,7,descending,4
0,15,14,ascending,8095358
11,18,22,ascending,8994
5,12,16,descending,846039
10,21,11,ascending,29
0,18,18,ascending,301
2,15,22,ascending,150958984
9,21,19,ascending,59
1,12,5,descending,288799284
8,12,7,ascending,3004813
8,12,11,ascending,2899925
7,18,9,ascending,1130882
0,12,4,descending,210933817
2,18,12,ascending,222311
10,12,19,ascending,93031
3,12,13,descending,51114292
0,15,4,descending,449841
11,18,10,ascending,8654
10,12,17,ascending,93989
0,12,22,descending,228950466
11,12,1,ascending,11736
2,15,20,ascending,150738668
7,15,10,descending,4260
1,18,3,ascending,13923
9,18,13,ascending,186734
0,12,8,ascending,518002853
9,12,21,ascending,426068
5,18,5,ascending,1882726
4,12,3,descending,8158305
6,12,2,ascending,148866892
6,15,9,ascending,40417149
5,15,4,ascending,97695166
1,18,19,ascending,20063
6,15,20,descending,42453
11,15,12,ascending,627
2,18,6,descending,39
5,15,21,descending,248963
9,18,22,ascending,189383
8,15,14,descending,255
4,12,10,ascending,1419879258
3,12,22,ascending,2543189219
1,12,9,ascending,1951089059
6,12,9,ascending,133016212
1,15,9,ascending,57590081
1,12,16,ascending,1967823477
0,12,7,ascending,516093959
5,18,14,ascending,2069850
5,15,6,descending,234620
10,15,20,ascending,15760
5,18,9,ascending,1975737
11,12,11,ascending,6408
12,12,17,ascending,3064
3,12,2,descending,38600816
9,12,20,ascending,426042
13,12,8,ascending,694
12,18,16,ascending,1170
8,12,5,ascending,3057847
3,12,16,descending,51303534
0,18,15,ascending,306
7,21,23,ascending,97
5,15,23,ascending,100586986
6,12,5,descending,36558
11,21,7,ascending,12
