sets,hand_size,deals,hand_type,count
3,12,3,ascending,2578373282
10,18,3,ascending,37082
2,12,18,descending,163399635
0,18,4,ascending,285
10,21,9,ascending,28
9,18,16,ascending,187219
13,15,20,ascending,1
0,18,20,descending,1
6,15,7,descending,40452
5,12,16,ascending,521178363
7,15,14,ascending,10993625
7,18,5,descending,1
5,18,18,ascending,2094758
6,15,5,ascending,39999318
8,12,7,ascending,2990873
8,21,22,ascending,93
1,12,11,ascending,1947063486
1,12,19,descending,301141219
6,12,13,descending,36039
11,12,12,ascending,6288
3,18,16,descending,92
0,18,7,ascending,283
10,15,9,ascending,16169
3,15,9,descending,1923023
0,15,23,ascending,7747604
10,15,13,ascending,16060
4,21,10,ascending,2
6,15,18,descending,41951
6,12,8,ascending,133096746
9,21,15,ascending,70
13,18,6,ascending,122
10,21,19,ascending,34
0,12,19,descending,227078740
7,18,8,descending,4
0,18,14,descending,2
1,12,10,ascending,1943712736
6,15,1,ascending,18238936
0,18,18,descending,2
11,15,14,ascending,618
9,21,8,ascending,48
15,18,12,ascending,3
13,15,2,ascending,2
8,15,18,descending,252
12,15,6,ascending,1
5,12,11,ascending,527258943
2,12,15,ascending,2913316954
0,15,6,descending,477842
9,18,17,ascending,187993
15,18,3,ascending,2
8,18,7,ascending,523356
13,18,10,ascending,108
1,15,4,ascending,54462116
6,12,16,ascending,128745177
8,12,23,ascending,4751519
5,18,15,ascending,2070510
14,12,16,ascending,83
5,15,10,ascending,100403678
11,21,8,ascending,11
4,15,6,descending,836641
8,12,11,ascending,2884624
5,12,22,ascending,519090431
4,15,5,descending,823044
5,15,17,descending,246057
3,18,18,descending,95
11,12,16,ascending,6119
14,12,2,ascending,135
4,18,6,descending,84
9,12,13,ascending,431672
0,15,22,ascending,8197764
12,18,6,ascending,1221
6,12,14,ascending,129311958
7,12,16,descending,449
9,21,7,ascending,56
7,18,16,ascending,1172142
4,18,15,descending,107
14,18,21,ascending,11
3,15,22,descending,2042737
8,15,8,ascending,2044058
10,21,21,ascending,38
2,15,2,ascending,112405475
5,15,18,ascending,101612736
8,15,6,descending,251
4,15,20,ascending,175402706
3,12,3,descending,45835641
8,21,16,ascending,85
10,18,19,ascending,47777
9,21,11,ascending,57
7,18,7,descending,4
8,15,3,descending,198
12,21,12,ascending,2
1,12,17,descending,300502098
10,15,21,ascending,15788
9,15,19,ascending,240779
6,12,4,ascending,136535116
0,15,19,descending,537281
14,18,19,ascending,10
11,18,8,ascending,9069
8,21,15,ascending,85
8,15,16,ascending,2018905
0,12,10,descending,220485403
7,15,15,ascending,11001754
3,15,5,ascending,194034581
7,12,21,ascending,21954623
4,15,13,descending,877165
11,15,8,ascending,687
14,12,15,ascending,79
2,15,17,ascending,149323962
0,18,5,ascending,298
4,15,8,descending,848185
5,21,21,ascending,10
14,12,4,ascending,110
5,18,3,descending,37
0,12,14,ascending,523817623
11,21,4,ascending,21
4,21,16,ascending,2
8,15,15,descending,274
13,15,16,ascending,1
11,21,5,ascending,8
13,12,21,ascending,683
13,18,19,ascending,123
8,15,17,descending,262
8,21,8,ascending,72
10,15,12,ascending,15947
14,18,5,ascending,9
1,12,9,descending,293008673
6,12,11,descending,36041
11,18,21,ascending,8989
7,12,1,descending,199
3,12,11,descending,50658589
4,12,13,ascending,1402801633
7,15,8,ascending,11047631
1,12,12,ascending,1949820461
1,12,23,ascending,1914850170
7,15,18,ascending,11014415
6,18,11,descending,21
3,12,15,descending,50949903
11,21,3,ascending,7
7,18,3,ascending,878077
13,15,12,ascending,1
5,21,18,ascending,15
6,18,15,ascending,1834727
1,12,1,descending,137690850
10,18,5,ascending,46086
6,21,10,ascending,37
6,12,2,descending,26823
6,21,5,ascending,39
8,15,18,ascending,2017054
4,15,12,descending,872530
13,12,3,ascending,805
14,21,14,ascending,1
10,21,23,ascending,36
10,12,2,ascending,122941
2,12,17,ascending,2913792830
4,12,11,descending,8932610
5,12,4,descending,823199
5,15,12,ascending,100831348
8,15,22,descending,275
5,18,13,descending,57
6,12,10,ascending,131497876
1,15,11,descending,2018481
7,18,6,ascending,1103097
0,12,19,ascending,526211593
2,15,11,ascending,146142045
7,15,13,ascending,10997279
1,18,5,descending,10
1,12,8,ascending,1935689408
3,12,18,ascending,2530316091
5,18,21,ascending,2105492
9,12,20,ascending,422534
0,12,16,descending,226006155
1,12,20,ascending,1959210895
3,18,3,ascending,598068
