sets,hand_size,deals,hand_type,count
10,15,14,ascending,15938
8,21,16,ascending,93
8,18,7,descending,1
8,12,8,ascending,2983135
8,15,17,descending,253
1,12,13,descending,299837356
2,15,1,ascending,70523417
11,15,15,ascending,615
2,15,11,ascending,147060598
7,12,15,descending,432
8,12,16,ascending,2831133
14,12,11,ascending,81
10,18,4,ascending,43856
1,15,9,descending,1985908
9,18,15,ascending,188462
4,12,4,descending,8742730
4,12,7,ascending,1433080280
2,18,11,descending,51
1,15,7,ascending,56685314
6,18,9,descending,21
2,12,20,descending,164692616
1,18,15,ascending,19880
3,12,22,descending,51481386
5,15,23,ascending,100655077
7,18,19,ascending,1187543
3,18,19,ascending,846863
8,18,4,ascending,489868
11,18,11,ascending,8967
5,21,11,ascending,13
4,12,1,ascending,1628558843
12,12,6,ascending,3416
4,18,20,descending,109
7,18,12,descending,8
4,18,20,ascending,1675974
0,18,11,ascending,299
2,12,11,ascending,2930232650
15,18,14,ascending,2
7,18,8,descending,2
3,21,12,ascending,1
2,15,16,descending,2795109
2,12,12,descending,162818621
11,12,22,ascending,5980
9,21,16,ascending,62
13,18,6,ascending,113
1,18,19,ascending,20205
8,15,4,descending,262
1,18,21,ascending,20247
4,12,14,ascending,1409867356
11,15,23,ascending,2616
13,18,4,ascending,122
0,15,13,descending,523615
14,12,22,ascending,86
8,21,5,ascending,89
4,15,11,ascending,173842368
10,21,4,ascending,30
7,18,10,ascending,1140816
6,15,23,ascending,40329676
3,12,8,ascending,2565588875
1,12,2,descending,227167125
5,18,22,ascending,2125194
7,15,7,ascending,11147088
2,15,2,ascending,113134381
6,12,10,ascending,132326363
6,15,14,descending,41579
8,21,15,ascending,87
6,15,2,ascending,30811111
1,18,18,ascending,19806
2,12,12,ascending,2930995726
2,18,7,ascending,207023
7,12,2,ascending,26485639
9,18,8,ascending,182579
7,15,6,descending,4359
3,12,13,descending,51152626
12,18,9,ascending,1219
4,18,4,ascending,1394093
7,12,16,descending,452
10,12,1,ascending,165449
10,12,21,ascending,92829
12,18,3,ascending,1006
7,12,23,ascending,25181219
12,12,0,ascending,13301
10,18,21,ascending,48008
8,21,19,ascending,99
7,21,10,ascending,81
5,12,7,ascending,539905149
4,12,18,ascending,1405133759
0,12,22,descending,229107468
0,15,15,ascending,8133020
10,15,19,ascending,15978
11,15,19,ascending,628
5,12,21,descending,846734
7,12,9,descending,405
8,15,5,ascending,2062290
0,18,4,descending,2
6,21,11,ascending,52
8,21,20,ascending,96
6,15,17,ascending,40699563
11,15,2,ascending,478
8,18,9,ascending,531420
0,18,13,ascending,322
2,12,20,ascending,2932944426
2,15,19,descending,2822277
11,21,16,ascending,10
10,21,5,ascending,25
0,15,18,descending,539242
