sets,hand_size,deals,hand_type,count
8,15,8,ascending,2042110
2,12,12,ascending,2909259317
6,15,8,ascending,40158191
3,15,15,descending,2007374
14,18,8,ascending,6
2,18,11,descending,42
11,21,7,ascending,8
5,18,19,ascending,2095323
8,15,5,ascending,2049289
2,15,6,ascending,141389221
5,15,2,ascending,76650101
3,12,8,descending,50359369
1,15,14,descending,2075231
0,12,19,descending,226837995
13,12,1,ascending,1416
0,18,20,ascending,357
7,18,20,descending,5
13,21,6,ascending,1
2,15,12,ascending,146764101
0,12,17,descending,226207068
3,15,18,ascending,203814734
1,12,1,descending,137546245
6,12,3,descending,33015
6,12,18,descending,35978
10,15,5,ascending,16443
11,12,20,ascending,6100
5,18,11,descending,50
4,15,5,descending,822218
7,18,15,ascending,1166680
7,18,15,descending,8
3,12,15,ascending,2530583698
5,18,21,descending,67
6,21,21,ascending,50
3,12,3,descending,45777165
5,12,21,ascending,518770441
13,18,23,ascending,26
5,12,17,ascending,520096222
5,18,14,ascending,2052972
1,15,2,ascending,44879611
7,15,4,descending,4090
0,12,22,descending,227419680
11,12,12,ascending,6195
11,18,16,ascending,9006
12,18,14,ascending,1264
14,18,14,ascending,3
8,12,4,ascending,3075361
9,18,9,ascending,182888
9,15,12,ascending,241056
0,15,17,ascending,8129927
9,18,16,ascending,186887
15,18,15,ascending,1
9,18,4,ascending,169140
5,15,11,descending,238701
11,15,5,ascending,645
9,21,17,ascending,67
2,18,20,descending,49
0,18,22,descending,2
0,12,16,descending,225760203
12,12,9,ascending,3275
1,18,9,descending,13
13,21,18,ascending,1
4,15,22,ascending,175370020
9,15,19,ascending,240212
10,12,16,ascending,93788
1,15,22,ascending,60015691
1,12,6,descending,288963681
1,15,11,descending,2018905
7,18,3,ascending,879318
13,12,18,ascending,659
13,15,9,ascending,1
6,15,20,ascending,40435350
4,12,16,descending,8953878
6,12,15,ascending,128860027
3,12,7,descending,50330903
3,18,20,ascending,842006
2,18,14,ascending,226442
1,12,12,ascending,1948045334
4,15,15,descending,883953
6,12,2,ascending,147863343
9,12,6,ascending,461573
7,12,14,descending,413
7,12,13,descending,425
1,15,4,ascending,54403613
7,18,8,ascending,1116246
8,15,21,ascending,2013374
8,21,13,ascending,67
9,15,9,ascending,243915
5,21,17,ascending,9
3,12,6,ascending,2552330524
6,21,12,ascending,47
11,15,16,ascending,669
1,18,8,ascending,17770
0,18,9,ascending,316
5,15,4,ascending,97049766
5,18,4,ascending,1778351
3,15,8,descending,1902404
4,18,11,ascending,1579187
3,18,18,ascending,837551
1,12,20,descending,301129137
0,15,14,descending,524071
5,15,17,ascending,101450995
8,18,8,ascending,525265
2,12,13,ascending,2909779483
2,18,22,ascending,234311
10,15,17,ascending,15784
4,12,8,descending,8920928
3,18,15,descending,91
7,12,23,ascending,24997944
0,15,1,ascending,3916844
4,12,12,descending,8926860
1,12,13,ascending,1950345185
2,12,13,descending,162021891
5,15,11,ascending,100544608
4,12,18,descending,8958995
9,12,4,ascending,472759
2,18,4,ascending,188697
9,12,15,ascending,425938
7,18,6,ascending,1104051
0,15,6,descending,478437
9,12,14,ascending,428323
11,18,13,ascending,9051
6,15,23,ascending,40038211
7,15,21,descending,4447
4,12,15,descending,8944151
11,12,4,ascending,7086
11,15,12,ascending,623
5,18,15,descending,68
5,18,18,ascending,2095189
4,18,22,descending,91
5,15,14,ascending,101081219
0,12,19,ascending,525765848
8,15,3,ascending,1861408
5,18,16,descending,66
9,15,6,ascending,247648
7,12,7,ascending,23205109
1,12,11,descending,295393805
5,15,23,ascending,99912916
7,18,9,ascending,1124693
8,15,12,descending,271
6,12,14,ascending,129187361
7,12,18,ascending,22000841
0,12,9,descending,218888535
7,15,20,descending,4421
12,12,1,ascending,6132
8,15,16,ascending,2015069
6,18,15,descending,22
7,21,12,ascending,62
6,18,5,descending,18
9,21,21,ascending,62
5,18,17,descending,58
10,18,20,ascending,47910
4,12,5,ascending,1429840383
6,12,11,ascending,130650584
6,12,1,descending,15962
11,12,2,ascending,8420
6,12,3,ascending,139301368
10,18,13,ascending,47697
5,15,9,ascending,100136150
12,12,21,ascending,3072
10,21,17,ascending,30
8,15,10,descending,263
9,12,9,ascending,447114
5,12,16,descending,839740
10,12,7,ascending,100562
7,12,3,descending,373
6,21,4,ascending,23
12,21,16,ascending,2
2,12,6,ascending,2902488635
10,12,9,ascending,98409
10,21,10,ascending,30
14,12,1,ascending,182
7,21,16,ascending,78
0,15,3,ascending,7005262
2,15,16,descending,2775154
7,15,13,descending,4295
0,18,16,ascending,345
9,15,13,descending,12
6,18,23,ascending,1879524
6,21,20,ascending,52
7,21,8,ascending,61
7,15,12,descending,4387
6,18,14,descending,18
11,21,19,ascending,18
14,18,4,ascending,11
0,18,3,descending,2
3,12,4,ascending,2560967060
7,21,14,ascending,82
1,12,1,ascending,1829470118
4,15,9,ascending,171349583
5,15,12,descending,240769
0,15,18,ascending,8144243
0,15,5,descending,469123
6,15,7,descending,40214
10,12,8,ascending,99961
0,15,16,descending,531833
8,21,21,ascending,99
8,21,18,ascending,78
4,12,14,descending,8939227
9,15,10,ascending,243867
5,18,10,descending,54
1,12,21,ascending,1957691262
3,15,19,descending,2032123
2,18,20,ascending,234930
10,18,16,ascending,47812
2,15,3,ascending,130763360
14,12,13,ascending,76
2,18,4,descending,20
0,15,19,ascending,8158357
4,18,7,ascending,1501356
2,12,15,descending,162683016
11,12,10,ascending,6591
7,12,19,descending,498
3,18,14,ascending,820492
3,15,19,ascending,204001069
5,15,19,descending,247059
9,21,6,ascending,65
14,18,19,ascending,12
14,18,2,ascending,5
3,18,12,descending,75
7,18,10,descending,4
1,15,11,ascending,58084093
9,21,4,ascending,53
0,18,21,descending,1
13,15,6,ascending,1
8,15,19,ascending,2015533
7,18,22,ascending,1181677
13,12,14,ascending,681
6,15,12,descending,41057
5,21,3,ascending,9
2,15,18,ascending,149395645
4,18,3,descending,38
7,12,15,descending,443
12,15,10,ascending,1
4,21,22,ascending,2
5,18,2,ascending,944011
4,18,21,descending,95
12,12,10,ascending,3273
13,21,16,ascending,2
9,18,7,ascending,181676
9,15,17,ascending,239644
8,18,13,descending,1
8,15,1,ascending,902615
6,15,2,ascending,30590925
3,21,18,ascending,2
7,18,18,ascending,1176880
2,18,10,descending,53
13,12,13,ascending,681
4,21,4,ascending,1
5,21,23,ascending,11
9,21,14,ascending,50
4,15,18,descending,895141
5,18,18,descending,53
2,15,3,descending,2046453
10,21,22,ascending,32
4,12,16,ascending,1396581456
10,18,15,ascending,47803
5,18,12,descending,40
8,21,8,ascending,68
7,21,11,ascending,63
10,21,5,ascending,15
10,18,5,ascending,46118
4,12,13,ascending,1401454279
5,18,3,ascending,1529037
5,15,3,ascending,91179537
7,12,20,ascending,21945235
5,21,5,ascending,9
13,18,15,ascending,137
10,21,7,ascending,20
14,18,3,ascending,5
13,12,17,ascending,672
6,18,11,descending,23
7,18,17,ascending,1175019
1,12,11,ascending,1945254022
4,15,23,ascending,174964217
2,12,5,descending,157753929
3,15,1,ascending,94402901
6,15,4,ascending,39097932
8,18,13,ascending,538041
6,12,9,descending,36073
4,12,13,descending,8929915
13,12,0,ascending,3216
10,18,6,ascending,47214
12,18,15,ascending,1199
9,15,13,ascending,241414
3,18,4,descending,61
7,12,1,descending,192
6,18,19,descending,25
0,12,10,descending,220252898
10,18,4,ascending,43594
10,12,21,ascending,92672
5,18,19,descending,67
5,15,8,ascending,99978229
2,12,19,ascending,2911146374
4,18,16,ascending,1642747
0,12,1,ascending,461438969
7,15,2,descending,2093
9,21,11,ascending,61
4,21,6,ascending,1
2,12,22,descending,163588161
9,18,13,ascending,185167
6,12,10,ascending,131362691
3,15,3,descending,1496575
10,18,18,ascending,47372
12,18,22,ascending,1242
1,12,19,descending,300861204
7,21,19,ascending,77
10,12,17,ascending,92742
2,12,8,ascending,2905076711
5,15,22,ascending,101690588
7,12,12,ascending,22393534
6,12,16,ascending,128597505
1,15,18,descending,2118647
11,15,13,ascending,636
0,18,10,ascending,285
8,21,10,ascending,70
5,18,6,descending,64
7,18,10,ascending,1131536
8,21,4,ascending,61
5,15,18,ascending,101522940
2,12,19,descending,163360232
3,15,23,ascending,207414540
0,15,16,ascending,8101625
12,12,0,ascending,12987
5,18,22,descending,61
14,12,4,ascending,92
3,15,18,descending,2028275
0,15,13,descending,520690
9,15,18,descending,10
9,18,19,ascending,188012
13,12,12,ascending,691
9,12,1,ascending,699007
8,15,18,ascending,2011792
9,18,8,ascending,182908
3,15,13,ascending,201676284
7,12,13,ascending,22291598
6,18,9,ascending,1751289
6,21,5,ascending,38
6,21,8,ascending,32
12,21,4,ascending,1
2,12,15,ascending,2910535932
3,18,18,descending,81
3,15,20,descending,2035477
7,21,5,ascending,61
2,12,22,ascending,2911373468
4,18,6,ascending,1484168
6,12,20,ascending,128048967
8,12,14,ascending,2829881
7,21,22,ascending,81
2,18,6,ascending,202136
3,12,5,ascending,2555405064
5,21,8,ascending,11
6,15,7,ascending,40190082
0,15,9,ascending,7730967
4,12,2,descending,6749083
0,12,9,ascending,516489444
9,15,18,ascending,239680
7,12,6,descending,440
0,12,7,descending,216293669
2,18,21,descending,54
2,12,5,ascending,2901962110
5,18,5,ascending,1869593
10,15,6,ascending,16684
7,12,22,descending,420
0,15,17,descending,534151
7,12,14,ascending,22186251
13,12,3,ascending,828
12,18,9,ascending,1232
7,15,5,ascending,11026802
5,18,9,descending,59
7,21,17,ascending,81
1,18,4,descending,5
6,15,22,ascending,40443956
2,18,12,descending,50
0,12,15,descending,225200943
6,21,6,ascending,33
8,12,7,ascending,2990708
1,15,21,descending,2129536
10,21,8,ascending,29
2,12,16,ascending,2910699014
3,18,17,ascending,834095
11,21,3,ascending,7
4,18,8,descending,69
8,21,17,ascending,107
5,21,21,ascending,6
7,18,4,ascending,1029169
13,15,23,ascending,27
11,15,17,ascending,665
4,18,5,descending,79
6,18,17,descending,34
4,12,21,descending,8962876
8,15,4,ascending,2000326
10,12,11,ascending,96671
0,12,23,ascending,554808806
11,18,22,ascending,9069
5,12,4,ascending,543579671
9,21,9,ascending,43
1,18,11,descending,11
7,18,13,descending,4
1,18,15,descending,8
8,18,15,descending,1
1,18,3,ascending,14007
8,18,11,ascending,532206
0,18,18,descending,1
1,12,17,ascending,1955675406
3,15,9,descending,1919228
11,12,6,ascending,6859
4,12,11,ascending,1406971651
5,15,6,descending,233443
3,15,14,descending,1994556
12,18,6,ascending,1217
4,18,18,descending,113
1,15,18,ascending,59724696
13,12,22,ascending,678
3,21,9,ascending,1
5,12,19,ascending,519255338
1,12,5,descending,286861564
8,21,20,ascending,91
1,18,21,descending,14
15,18,17,ascending,2
13,21,5,ascending,3
4,12,22,ascending,1392838266
3,15,6,ascending,195293498
0,15,8,ascending,7655982
0,12,21,ascending,526135388
8,15,17,ascending,2016507
5,12,20,ascending,518968436
5,18,15,ascending,2066395
6,15,6,descending,40571
11,12,8,ascending,6688
8,18,18,descending,2
12,15,5,ascending,1
5,15,10,descending,237479
9,15,22,descending,6
4,18,9,descending,78
0,12,15,ascending,524037777
6,21,17,ascending,41
7,15,10,descending,4285
3,12,18,descending,51043640
9,21,23,ascending,59
9,15,1,ascending,107323
6,15,17,ascending,40387999
7,15,9,ascending,11014314
10,15,15,ascending,15856
8,12,15,ascending,2821356
9,21,15,ascending,66
12,15,16,ascending,1
5,15,7,ascending,99862380
4,12,15,ascending,1397729624
5,12,14,descending,839469
1,15,6,ascending,55844002
5,12,19,descending,841283
5,18,7,ascending,1922935
6,12,4,descending,35495
11,18,2,ascending,4187
