sets,hand_size,deals,hand_type,count
2,15,14,ascending,446358633
2,12,22,ascending,8777763558
0,12,3,descending,598704003
7,18,5,descending,11
3,15,17,ascending,613717358
4,12,10,ascending,4252339559
10,12,14,ascending,283558
2,18,23,ascending,795161
9,15,14,descending,24
7,12,5,ascending,70941137
3,18,14,descending,250
12,21,21,ascending,10
4,18,4,ascending,4179065
12,18,20,ascending,3765
2,18,20,descending,143
7,18,2,ascending,1613125
14,21,12,ascending,1
6,12,16,ascending,387758760
10,18,15,ascending,142747
0,15,16,descending,1601624
11,18,9,ascending,27217
1,12,0,ascending,4704178164
1,18,3,ascending,42653
1,18,4,descending,19
14,21,6,ascending,1
4,15,13,ascending,523289017
3,12,7,ascending,7686913907
7,18,11,ascending,3441771
9,15,13,descending,21
9,12,9,ascending,1346659
3,12,11,descending,152550792
0,18,22,descending,2
10,21,22,ascending,89
8,18,3,descending,2
3,15,15,ascending,611470760
6,18,12,descending,49
2,15,11,ascending,440160932
0,12,8,ascending,1551425344
11,21,5,ascending,32
2,15,6,ascending,426245536
6,12,12,ascending,392173654
3,18,21,ascending,2545442
2,12,15,ascending,8775293032
8,15,17,ascending,6074638
7,18,9,ascending,3387464
5,21,10,ascending,26
13,15,17,ascending,3
7,12,8,descending,1248
2,12,18,descending,492183339
10,15,1,ascending,21178
0,18,19,descending,3
12,12,9,ascending,9970
7,15,13,descending,13278
8,15,13,ascending,6084972
6,18,11,descending,71
9,21,21,ascending,187
2,18,10,ascending,648292
3,12,16,descending,153654958
11,12,8,ascending,20264
14,18,18,ascending,22
3,15,13,ascending,608068294
9,12,7,ascending,1379101
13,12,12,ascending,2206
8,21,16,ascending,247
3,21,22,ascending,1
5,18,14,descending,185
5,12,19,ascending,1565570232
6,18,7,ascending,5198450
7,18,7,ascending,3345640
11,12,20,ascending,18470
11,21,8,ascending,35
7,18,3,ascending,2651779
13,18,14,ascending,321
6,18,2,ascending,2533440
6,18,12,ascending,5423379
1,18,15,descending,31
0,12,17,descending,682025024
0,12,4,descending,631769605
4,15,9,descending,2569769
1,12,19,ascending,5899981188
4,18,15,descending,330
14,12,11,ascending,301
9,21,10,ascending,154
8,15,21,descending,858
14,12,21,ascending,261
9,18,11,descending,1
4,21,7,ascending,1
15,18,3,ascending,1
2,12,3,ascending,8766828413
7,21,18,ascending,260
4,18,23,ascending,4959353
0,15,8,descending,1477374
8,18,11,ascending,1607005
2,12,16,ascending,8775901904
4,12,13,ascending,4225286577
9,12,12,ascending,1309654
