sets,hand_size,deals,hand_type,count
11,12,22,ascending,6109
12,21,6,ascending,4
6,21,5,ascending,38
0,15,11,descending,512513
3,12,1,ascending,2737973484
13,12,9,ascending,717
13,15,13,ascending,1
7,15,13,ascending,11064133
7,12,14,descending,413
9,12,13,ascending,434393
5,21,17,ascending,13
1,12,21,ascending,1971161139
6,12,9,ascending,133029116
7,12,11,ascending,22678290
8,15,20,ascending,2029760
10,15,14,ascending,15806
3,18,15,descending,83
12,18,5,ascending,1234
11,21,19,ascending,21
7,21,3,ascending,39
9,12,6,ascending,464069
3,18,8,ascending,765851
9,15,19,descending,12
7,15,5,ascending,11099346
5,12,11,ascending,530371963
6,18,23,ascending,1888090
14,18,12,ascending,11
5,15,5,ascending,99761841
3,15,5,descending,1851798
12,18,9,ascending,1165
4,12,1,descending,4030989
6,12,7,ascending,134703362
5,21,15,ascending,8
2,15,23,ascending,152160367
1,12,3,descending,267472223
0,12,10,descending,221786453
2,15,5,descending,2516587
4,15,7,ascending,171442340
7,12,7,ascending,23372564
9,15,20,ascending,240770
9,15,12,ascending,242497
0,15,16,descending,535205
7,12,20,ascending,22093580
9,12,15,ascending,430395
9,18,17,ascending,188933
7,15,4,ascending,10855737
10,15,9,ascending,16582
6,12,3,descending,33202
4,12,8,descending,8980928
3,18,22,descending,103
1,18,15,ascending,19761
8,15,10,descending,267
14,12,16,ascending,93
1,18,14,ascending,19635
14,18,7,ascending,12
14,12,11,ascending,95
14,18,20,ascending,13
6,18,4,ascending,1607473
10,21,13,ascending,19
6,18,20,descending,25
7,12,8,descending,453
4,15,13,descending,882749
6,18,12,descending,21
0,15,10,descending,505045
4,15,20,ascending,176445684
12,21,17,ascending,4
0,15,16,ascending,8158466
1,18,5,ascending,16739
11,21,21,ascending,20
13,15,5,ascending,1
4,15,5,descending,828237
6,15,14,descending,41358
1,15,13,descending,2073173
2,15,2,descending,1273220
9,21,10,ascending,46
12,15,9,ascending,2
1,15,11,ascending,58494140
9,15,10,ascending,245292
1,18,5,descending,6
3,15,12,ascending,202323635
4,15,9,ascending,172532806
6,12,4,ascending,137324740
4,12,13,ascending,1411022553
8,18,13,ascending,541213
3,12,15,descending,51245814
6,15,13,descending,41552
9,15,4,ascending,243680
7,12,10,descending,421
6,12,20,descending,35949
6,18,8,descending,23
2,15,12,ascending,147815735
4,15,17,ascending,176037107
1,12,1,descending,138500103
2,15,22,descending,2833607
7,21,5,ascending,72
2,12,11,descending,162256289
3,18,3,descending,43
5,21,11,ascending,10
0,12,12,descending,224269724
0,18,11,ascending,316
2,15,17,ascending,150204481
7,18,14,ascending,1170239
8,21,22,ascending,94
0,12,14,descending,226081085
3,15,2,descending,922072
10,15,16,ascending,15864
7,12,4,descending,425
2,12,2,ascending,2935911904
3,12,16,descending,51309109
4,18,15,ascending,1646527
9,18,5,ascending,179644
1,12,8,ascending,1947152315
3,12,21,ascending,2543869895
1,12,9,descending,294763296
2,18,3,ascending,165560
9,15,23,ascending,271768
4,15,19,ascending,176332851
4,15,15,ascending,175529159
7,15,10,descending,4339
1,12,15,ascending,1967004039
6,15,11,ascending,40459180
0,18,22,ascending,359
6,18,6,descending,22
14,12,2,ascending,114
8,12,20,ascending,2809830
3,18,17,ascending,840954
8,21,20,ascending,77
1,18,19,descending,15
9,21,8,ascending,45
7,15,14,ascending,11066758
3,15,23,ascending,208845654
7,15,15,ascending,11068372
0,18,14,descending,3
9,12,3,ascending,494839
4,18,19,ascending,1671827
4,18,10,ascending,1568762
8,15,2,ascending,1547554
9,12,9,ascending,449928
6,15,17,descending,41947
3,12,17,ascending,2545901384
5,18,21,descending,62
12,21,21,ascending,5
11,12,11,ascending,6403
0,12,2,descending,170807026
4,12,17,ascending,1405054088
8,12,14,ascending,2849559
1,15,11,descending,2032762
1,18,6,ascending,17598
9,21,7,ascending,57
8,21,3,ascending,49
0,15,14,descending,527352
10,21,5,ascending,25
7,12,21,descending,397
4,15,6,ascending,170906421
11,18,14,ascending,9031
0,12,15,ascending,527590927
12,18,20,ascending,1214
13,15,12,ascending,2
1,18,16,descending,9
8,15,22,ascending,2028982
8,15,19,ascending,2031125
1,15,21,descending,2144709
9,12,17,ascending,426897
13,15,14,ascending,1
0,15,15,ascending,8127726
12,12,4,ascending,3603
14,12,10,ascending,94
5,18,3,ascending,1540812
6,12,10,ascending,132286930
4,18,18,ascending,1666354
6,15,15,descending,42298
10,12,10,ascending,98361
10,18,14,ascending,47952
4,15,4,ascending,166422415
11,15,14,ascending,660
9,12,1,ascending,703485
13,21,8,ascending,3
1,18,22,descending,12
1,15,9,descending,1982729
15,18,12,ascending,3
0,18,13,descending,1
5,15,12,ascending,101429575
3,18,12,descending,88
1,18,7,ascending,17514
10,15,7,ascending,16511
10,21,23,ascending,44
14,12,22,ascending,86
9,18,12,ascending,185278
13,12,18,ascending,665
1,18,20,ascending,20348
7,21,9,ascending,62
15,18,14,ascending,1
12,21,15,ascending,3
4,15,17,descending,897639
8,18,10,descending,1
2,15,14,ascending,149049770
3,12,18,ascending,2545258184
7,18,11,descending,4
6,18,10,ascending,1777939
4,12,2,ascending,1505416235
0,15,6,descending,480612
12,18,23,ascending,1015
3,18,21,descending,75
2,18,9,descending,35
0,18,3,descending,3
10,18,21,ascending,47957
4,12,20,ascending,1403093284
2,12,21,descending,164684560
5,12,22,ascending,522102329
7,18,17,ascending,1183781
0,12,1,ascending,464580616
4,15,4,descending,785732
5,12,1,descending,374985
8,12,23,ascending,4771704
6,15,8,ascending,40432084
7,15,22,descending,4452
3,12,8,descending,50704609
