sets,hand_size,deals,hand_type,count
0,12,13,descending,111836991
7,15,15,descending,2269
2,12,8,ascending,1452072352
5,18,4,descending,25
0,12,6,descending,107509159
1,15,10,descending,996886
6,18,8,descending,10
12,18,22,ascending,602
9,15,7,descending,1
3,18,5,ascending,362203
5,12,8,ascending,266700903
7,12,10,ascending,11334936
0,15,6,descending,239206
9,18,11,ascending,92251
5,12,21,ascending,259285264
4,15,9,descending,426827
4,18,14,descending,53
0,18,7,ascending,144
8,21,7,ascending,45
9,21,12,ascending,46
12,18,19,ascending,604
3,18,9,descending,39
3,15,17,descending,1010560
4,18,3,descending,27
3,12,13,descending,25381781
0,15,20,descending,269216
8,18,15,ascending,271234
12,12,19,ascending,1577
10,12,10,ascending,48568
0,12,23,ascending,277322837
1,15,12,ascending,29236317
7,21,20,ascending,45
4,18,7,ascending,751495
3,12,10,ascending,1269856405
3,18,17,descending,50
7,21,3,ascending,19
15,18,20,ascending,1
8,12,6,ascending,1503506
7,18,17,descending,4
4,12,18,ascending,697158958
4,12,22,descending,4484296
6,12,6,ascending,67251453
1,15,11,ascending,29043375
14,18,7,ascending,6
4,18,8,ascending,760465
1,15,2,descending,479131
10,21,22,ascending,18
0,15,18,descending,267619
11,15,2,ascending,226
8,12,7,ascending,1490894
12,12,10,ascending,1586
0,18,21,ascending,176
8,21,19,ascending,37
1,18,22,descending,7
0,15,21,ascending,4089234
8,15,18,ascending,1007754
2,15,15,ascending,74223384
2,18,18,ascending,116483
5,18,17,ascending,1040933
0,18,2,ascending,84
1,12,5,descending,143385496
4,12,4,descending,4335653
6,12,0,ascending,125278985
4,12,9,ascending,706910886
1,12,8,descending,145645405
8,15,5,descending,133
2,15,6,descending,1272165
7,15,10,descending,2197
13,12,19,ascending,300
9,15,9,descending,3
3,15,3,descending,748802
11,21,18,ascending,3
6,15,7,ascending,20090219
4,15,17,descending,445349
7,15,15,ascending,5489788
6,12,11,descending,18086
0,12,19,descending,113388429
1,15,17,descending,1052371
4,15,16,descending,444973
11,12,16,ascending,3133
1,15,13,ascending,29401283
7,12,8,descending,244
2,12,9,descending,80058109
1,15,3,descending,769994
1,15,20,descending,1062497
6,18,15,ascending,916352
6,12,5,ascending,67623950
0,15,10,descending,251589
11,12,7,ascending,3345
7,12,4,descending,205
7,12,12,descending,199
4,18,6,descending,36
10,15,16,ascending,7885
2,15,22,descending,1406129
3,18,5,descending,27
1,15,18,ascending,29859638
10,21,20,ascending,13
15,18,16,ascending,2
12,21,18,ascending,2
10,21,21,ascending,18
10,15,9,ascending,8049
1,18,21,ascending,10077
13,12,8,ascending,398
5,18,13,descending,33
11,12,12,ascending,3171
1,18,20,ascending,10053
7,12,15,ascending,11060631
0,12,2,ascending,247756335
5,18,14,ascending,1027967
5,15,8,ascending,49973522
9,18,6,ascending,90252
12,12,23,ascending,6149
12,12,20,ascending,1550
8,15,6,descending,147
11,15,1,ascending,145
2,18,6,descending,18
12,21,22,ascending,3
2,15,17,descending,1390933
10,15,14,ascending,7878
14,21,10,ascending,1
13,18,6,ascending,80
6,18,10,descending,14
10,18,2,ascending,10964
5,12,11,ascending,263286271
9,15,13,ascending,119969
8,21,12,ascending,51
3,18,15,descending,44
9,18,17,ascending,93825
7,12,20,descending,210
12,21,23,ascending,1
6,18,19,ascending,928740
2,12,19,ascending,1455108706
4,12,13,ascending,700486256
4,12,10,descending,4456174
9,12,20,ascending,211093
2,18,18,descending,32
5,12,10,ascending,264294843
3,12,9,descending,25205777
8,15,16,descending,142
11,21,11,ascending,5
3,12,13,ascending,1266333010
8,18,6,ascending,259880
6,18,22,descending,10
4,18,21,ascending,834041
2,15,12,ascending,73391813
2,15,18,ascending,74677733
7,12,8,ascending,11506209
9,15,21,descending,5
3,15,15,descending,1003355
1,15,8,descending,973912
7,12,17,ascending,11017474
3,18,4,ascending,345391
0,15,11,descending,254131
2,12,3,descending,72673351
2,12,1,descending,36985482
3,12,5,descending,24956210
1,18,17,ascending,10016
