sets,hand_size,deals,hand_type,count
7,15,1,ascending,2481686
4,15,6,ascending,85268458
13,18,16,ascending,50
7,21,13,ascending,44
2,15,10,descending,1333297
0,15,10,ascending,3922354
11,15,9,ascending,310
13,12,19,ascending,354
5,12,17,ascending,261292462
7,12,8,ascending,11563326
5,15,19,descending,124107
10,12,1,ascending,82457
4,18,10,ascending,783898
8,15,22,ascending,1012807
7,18,19,ascending,592034
9,15,14,ascending,121325
2,18,19,descending,25
5,15,15,descending,123063
5,15,16,ascending,50926119
5,15,3,ascending,45813778
9,18,5,ascending,90015
3,12,10,descending,25386076
4,15,12,ascending,86950752
3,12,20,descending,25666660
1,15,8,ascending,28492886
2,12,11,descending,80959082
1,15,11,descending,1013304
3,18,21,ascending,423206
8,18,18,ascending,274494
0,15,2,descending,121484
2,12,18,ascending,1462507164
11,18,21,ascending,4614
6,15,14,ascending,20242981
11,21,10,ascending,3
3,12,7,ascending,1280965060
0,15,16,ascending,4069049
2,15,17,ascending,74937036
1,18,4,ascending,8003
3,15,10,descending,974577
0,15,7,ascending,3810502
3,15,17,ascending,102265873
0,12,22,ascending,264434294
3,15,19,descending,1019057
10,12,15,ascending,47145
10,15,18,ascending,8016
0,15,13,ascending,4018626
0,15,12,descending,259446
13,18,10,ascending,60
3,15,9,ascending,99547843
3,15,21,ascending,102638322
7,12,19,descending,226
3,18,20,descending,37
0,15,5,descending,235718
0,15,15,ascending,4058748
1,12,2,ascending,954213917
10,18,2,ascending,11117
10,15,14,ascending,7847
4,18,7,descending,56
14,12,21,ascending,44
0,18,17,ascending,200
10,18,19,ascending,23959
14,12,17,ascending,41
10,12,6,ascending,51730
7,21,12,ascending,42
5,18,22,descending,26
0,12,10,descending,110651980
3,15,19,ascending,102514343
2,18,21,ascending,118011
2,18,8,ascending,104811
10,15,13,ascending,7913
2,15,6,ascending,71038574
7,15,13,descending,2162
7,15,13,ascending,5519852
7,12,9,ascending,11479764
7,15,18,ascending,5529376
0,15,8,ascending,3845058
2,15,8,descending,1306393
8,15,21,ascending,1012704
10,18,9,ascending,23717
6,15,9,descending,20355
6,18,6,ascending,857087
8,15,5,ascending,1029263
7,15,7,descending,2080
13,12,6,ascending,422
6,15,5,ascending,20071681
14,12,1,ascending,116
6,21,9,ascending,25
14,12,18,ascending,45
9,18,11,ascending,92270
4,12,9,descending,4482040
9,21,17,ascending,28
2,18,14,descending,27
8,21,12,ascending,43
8,15,11,descending,130
2,12,2,ascending,1465004989
5,12,22,descending,422847
3,18,5,descending,31
8,21,22,ascending,42
9,12,16,ascending,213541
6,21,22,ascending,30
14,18,3,ascending,4
5,21,17,ascending,5
1,18,10,descending,4
14,12,4,ascending,51
4,15,20,descending,450787
6,15,14,descending,20758
11,12,18,ascending,3102
0,18,12,ascending,171
13,15,15,ascending,2
13,15,4,ascending,2
0,15,19,ascending,4096734
8,12,23,ascending,2381315
9,21,18,ascending,35
6,21,15,ascending,18
6,18,11,ascending,895800
7,18,20,descending,3
11,21,8,ascending,4
13,21,11,ascending,1
6,15,20,ascending,20307109
1,12,11,descending,148394406
5,12,13,ascending,263039857
6,18,23,ascending,943926
3,12,14,descending,25541409
