sets,hand_size,deals,hand_type,count
3,12,10,ascending,2554009380
5,12,12,descending,843983
8,18,17,ascending,548271
9,18,10,ascending,183779
5,12,20,ascending,521754793
9,12,21,ascending,424752
10,18,19,ascending,48020
7,12,6,ascending,23488506
6,15,11,descending,41480
1,18,8,ascending,17836
5,15,20,descending,247932
2,18,7,ascending,206022
6,15,20,descending,41852
4,15,19,descending,900195
5,15,7,descending,235396
2,18,12,ascending,222610
4,15,5,descending,823720
11,18,20,ascending,9133
11,18,19,ascending,9229
11,12,4,ascending,7116
0,15,5,descending,472154
6,12,1,ascending,173887035
11,12,7,ascending,6728
11,18,16,ascending,9125
1,18,19,ascending,20211
12,18,21,ascending,1189
10,21,12,ascending,26
8,15,16,ascending,2028503
14,12,8,ascending,100
3,18,16,descending,95
9,21,23,ascending,66
2,18,3,descending,19
5,21,4,ascending,13
7,12,17,ascending,22141175
5,18,6,descending,50
5,15,2,descending,112703
14,18,9,ascending,6
9,15,23,ascending,270816
8,18,3,descending,1
4,18,18,ascending,1663769
9,21,22,ascending,83
13,18,23,ascending,34
13,21,18,ascending,1
8,18,5,descending,1
7,12,10,descending,407
7,18,2,ascending,537789
9,15,6,descending,5
7,21,19,ascending,98
9,21,14,ascending,61
5,12,9,descending,846041
5,18,3,descending,33
7,15,2,ascending,8399663
3,12,19,descending,51333170
7,15,21,ascending,11067700
2,12,7,descending,160194625
8,18,21,ascending,552483
9,18,15,ascending,187573
1,18,3,ascending,13834
9,18,3,ascending,144131
2,18,5,ascending,198737
3,15,16,descending,2026548
6,15,15,ascending,40547234
6,18,23,ascending,1889845
7,15,11,descending,4293
14,12,2,ascending,130
2,18,13,ascending,226078
11,15,4,ascending,611
7,18,21,descending,6
0,18,7,descending,1
10,12,14,ascending,94617
5,12,4,descending,827155
12,18,4,ascending,1110
10,18,10,ascending,47137
11,18,17,ascending,8902
11,15,11,ascending,695
5,12,2,descending,638219
13,18,3,ascending,98
7,12,18,descending,447
14,21,21,ascending,1
9,21,21,ascending,71
2,12,17,descending,163979770
4,15,8,descending,853111
3,12,12,ascending,2548946756
2,18,18,ascending,232953
10,18,15,ascending,47643
12,18,23,ascending,998
4,18,9,descending,75
9,18,12,ascending,185950
5,18,14,descending,44
6,18,13,descending,22
7,12,20,ascending,22059382
14,18,3,ascending,9
5,21,12,ascending,8
0,18,8,descending,1
9,18,22,descending,1
5,18,9,descending,58
9,18,19,ascending,189764
8,12,21,ascending,2802899
11,15,17,ascending,648
1,15,23,ascending,59052584
11,21,11,ascending,10
9,15,9,ascending,245475
6,12,7,ascending,134483483
0,18,4,ascending,284
6,21,3,ascending,25
12,15,9,ascending,1
6,21,6,ascending,30
2,12,6,ascending,2917851642
12,21,10,ascending,3
0,12,16,descending,226948958
