sets,hand_size,deals,hand_type,count
7,15,5,ascending,11069549
5,15,20,ascending,102004848
8,12,11,ascending,2894530
6,15,13,ascending,40398900
0,15,9,descending,495442
2,18,18,ascending,233397
4,18,8,ascending,1526907
4,18,22,ascending,1673521
2,12,21,descending,164129311
1,12,18,ascending,1963534731
12,18,17,ascending,1234
11,18,13,ascending,9093
11,18,11,ascending,8862
8,15,8,descending,261
1,18,21,descending,9
15,18,17,ascending,2
13,15,9,ascending,1
5,12,21,ascending,520650394
2,12,17,descending,163678223
5,12,16,ascending,522535468
2,15,5,descending,2510120
4,15,22,ascending,176053361
4,12,1,ascending,1622346565
12,12,19,ascending,3098
10,21,15,ascending,26
10,15,16,ascending,16016
10,21,23,ascending,36
8,12,2,ascending,3478993
3,18,3,ascending,601054
10,12,6,ascending,102795
6,15,3,descending,31812
6,15,2,descending,19073
3,12,4,ascending,2570404899
5,15,9,ascending,100518124
12,12,6,ascending,3499
3,18,10,descending,89
4,18,19,descending,80
10,21,8,ascending,24
0,12,10,descending,221063714
0,12,9,ascending,518387587
10,15,1,ascending,6976
6,18,8,descending,20
5,12,10,ascending,530746347
2,15,10,ascending,145642851
4,12,10,descending,8954332
9,15,17,ascending,241680
7,15,6,descending,4400
4,18,6,descending,89
2,12,1,descending,74287685
13,12,10,ascending,726
7,15,18,ascending,11042550
5,18,23,ascending,2107474
8,15,1,ascending,903216
9,12,19,ascending,424063
8,15,10,descending,278
0,12,8,descending,218361090
9,18,23,ascending,187709
1,18,15,ascending,19544
12,18,11,ascending,1172
7,21,4,ascending,65
7,18,16,descending,3
11,12,20,ascending,6144
11,12,3,ascending,7545
11,12,16,ascending,6055
9,18,7,ascending,182070
6,18,18,descending,25
1,12,0,ascending,1566084736
7,15,19,descending,4400
11,15,6,ascending,646
6,18,14,descending,13
6,12,16,ascending,129089410
5,21,22,ascending,6
0,12,1,ascending,463066872
5,15,6,ascending,100063047
12,21,6,ascending,6
0,18,18,descending,2
5,15,13,ascending,101274684
0,12,5,ascending,511437786
11,18,17,ascending,8960
14,18,14,ascending,6
15,18,21,ascending,2
