sets,hand_size,deals,hand_type,count
10,21,10,ascending,22
15,21,17,ascending,1
8,21,14,ascending,67
2,15,7,ascending,143234670
1,15,13,ascending,59205573
5,12,6,descending,852443
1,12,2,ascending,1912042389
1,15,8,ascending,57083289
9,15,21,ascending,242442
2,18,22,descending,45
7,21,20,ascending,88
0,12,8,descending,219026077
6,18,20,descending,19
5,21,7,ascending,14
7,15,22,ascending,11079862
13,21,9,ascending,1
3,15,5,descending,1850447
6,18,14,ascending,1833423
6,21,6,ascending,34
2,12,11,ascending,2927986040
6,18,15,ascending,1842967
8,15,7,ascending,2065006
11,12,4,ascending,6983
3,15,20,ascending,205554975
5,15,21,ascending,102336050
3,12,4,descending,49167473
2,15,15,descending,2781411
9,15,8,ascending,247564
10,18,2,ascending,22138
8,15,13,descending,263
1,12,21,descending,303295899
3,12,21,descending,51453426
7,18,21,descending,6
1,15,4,descending,1794236
5,18,6,descending,43
11,18,7,ascending,9049
8,18,12,ascending,537176
9,12,14,ascending,431793
13,12,4,ascending,809
9,21,19,ascending,77
14,21,21,ascending,1
3,15,21,ascending,205691339
2,15,21,ascending,150872617
7,18,18,ascending,1185790
5,18,5,descending,51
2,15,19,ascending,150620897
4,12,14,descending,9000753
1,15,6,ascending,56210067
7,12,12,ascending,22541665
2,15,5,descending,2516983
11,12,20,ascending,6229
3,12,5,descending,50237162
11,15,18,ascending,635
5,15,12,ascending,101396376
6,18,12,descending,20
13,15,17,ascending,2
10,18,11,ascending,47441
14,18,15,ascending,10
2,12,17,descending,164200804
0,18,14,descending,1
4,15,13,descending,882978
5,12,23,ascending,490710901
4,15,18,ascending,176167484
7,21,13,ascending,79
13,21,21,ascending,2
13,21,10,ascending,1
7,18,6,ascending,1110600
7,12,11,descending,430
8,21,12,ascending,81
7,15,17,descending,4411
4,12,23,ascending,1468699000
0,12,18,ascending,528978498
0,15,11,descending,510770
0,15,6,ascending,7566853
2,15,4,descending,2394925
6,18,19,ascending,1866344
7,18,8,ascending,1123774
12,18,6,ascending,1277
6,15,10,descending,40806
10,15,11,ascending,15842
4,12,17,ascending,1404814072
7,15,12,descending,4237
9,21,10,ascending,53
2,15,10,ascending,146093111
0,18,20,ascending,351
9,21,22,ascending,57
14,18,10,ascending,7
5,15,8,descending,236206
12,18,2,ascending,545
9,18,5,ascending,179852
5,15,22,ascending,102383209
6,18,7,ascending,1735397
6,12,19,ascending,129005811
0,15,21,descending,542370
2,18,12,ascending,223186
6,15,3,descending,31886
0,12,12,descending,224194794
3,15,2,ascending,154351292
1,15,12,descending,2051473
6,12,0,ascending,252310678
5,12,7,descending,850592
4,18,11,ascending,1588875
11,12,9,ascending,6564
11,12,3,ascending,7419
12,18,20,ascending,1171
10,15,1,ascending,7002
8,21,18,ascending,88
3,18,17,descending,98
12,12,20,ascending,3054
11,21,11,ascending,12
2,18,9,descending,44
6,18,15,descending,25
