sets,hand_size,deals,hand_type,count
6,15,3,descending,31531
4,12,5,ascending,1429964902
3,15,15,ascending,202822930
8,21,14,ascending,103
3,15,2,descending,916694
2,15,16,ascending,148865950
6,15,20,ascending,40433471
14,18,21,ascending,10
8,21,15,ascending,70
2,15,17,descending,2787273
8,15,10,ascending,2032212
9,21,15,ascending,57
7,12,8,ascending,23028000
7,12,16,ascending,22071754
3,18,3,descending,34
7,18,13,ascending,1155046
0,12,9,descending,218919905
1,15,19,descending,2121525
10,12,0,ascending,318029
7,12,10,descending,444
5,18,10,descending,63
7,18,9,descending,8
1,12,15,descending,299172663
5,21,9,ascending,10
0,15,19,descending,537701
7,15,17,descending,4363
1,12,4,ascending,1921280428
3,18,17,descending,99
2,18,22,ascending,235186
2,18,13,ascending,225562
1,18,13,descending,8
1,12,19,descending,300881766
15,18,4,ascending,2
9,21,11,ascending,60
10,21,19,ascending,36
10,21,11,ascending,19
11,21,13,ascending,4
8,15,15,ascending,2018359
1,18,5,descending,6
0,18,16,descending,1
10,18,17,ascending,47525
0,15,20,descending,538366
2,12,4,ascending,2903333024
8,18,2,ascending,250569
13,12,21,ascending,683
5,18,14,descending,69
1,15,8,ascending,56712700
10,12,14,ascending,94263
2,15,19,descending,2800514
5,12,18,ascending,519640520
1,12,21,descending,301272209
4,15,1,ascending,80221255
5,12,3,descending,766431
11,12,16,ascending,6244
8,21,13,ascending,82
12,18,21,ascending,1220
12,18,14,ascending,1194
6,18,13,descending,15
8,12,22,ascending,2788703
7,18,16,descending,7
1,12,20,ascending,1957401168
13,12,7,ascending,741
1,18,8,descending,13
1,12,21,ascending,1957755180
5,15,2,descending,111985
6,15,9,ascending,40151113
1,18,7,ascending,17427
1,18,18,ascending,20256
7,15,14,descending,4267
11,15,15,ascending,623
12,12,15,ascending,3086
7,15,20,descending,4580
0,12,18,ascending,525445156
14,12,22,ascending,88
10,21,4,ascending,20
6,12,7,descending,36517
12,18,8,ascending,1192
6,18,11,ascending,1781918
3,18,10,ascending,782386
10,21,22,ascending,36
9,15,18,ascending,240063
7,12,20,descending,453
3,12,9,descending,50437695
1,18,17,ascending,19794
13,18,14,ascending,125
14,18,19,ascending,11
5,21,13,ascending,10
2,15,12,ascending,146806012
8,12,17,ascending,2804088
7,18,15,descending,9
6,12,2,descending,27314
1,15,21,descending,2129918
8,18,9,ascending,527804
0,12,19,ascending,525727981
8,18,17,ascending,545617
2,18,14,ascending,226436
3,15,21,ascending,204338142
10,18,14,ascending,47685
1,18,10,ascending,18403
7,12,9,descending,432
10,15,15,ascending,15767
12,21,4,ascending,5
4,21,16,ascending,2
8,18,21,descending,1
1,18,23,ascending,9452
10,15,9,ascending,16133
7,12,15,descending,409
3,18,18,descending,73
13,21,9,ascending,1
2,15,4,descending,2379192
11,18,9,ascending,8990
7,12,5,ascending,23533513
5,12,9,ascending,531066264
2,15,23,ascending,151141811
5,15,22,ascending,101701462
11,15,22,ascending,626
8,12,19,ascending,2792721
2,15,14,descending,2747690
12,18,17,ascending,1188
3,12,5,descending,49918602
4,15,13,descending,877421
0,18,19,ascending,362
6,12,7,ascending,133800503
10,12,23,ascending,204176
12,18,12,ascending,1233
5,18,20,descending,74
5,18,11,ascending,2006167
2,12,19,ascending,2911178087
7,18,7,ascending,1109876
2,15,9,ascending,144159284
5,15,18,descending,245935
6,15,9,descending,40674
10,12,3,ascending,109543
10,18,7,ascending,46722
7,12,11,descending,420
6,15,22,ascending,40449359
13,12,16,ascending,691
5,12,22,ascending,518592457
0,15,19,ascending,8153944
9,12,21,ascending,420609
1,12,3,ascending,1916959589
0,12,4,descending,209559525
5,15,17,ascending,101426959
6,21,6,ascending,47
14,12,1,ascending,200
1,12,3,descending,265648861
9,12,1,ascending,699266
6,21,22,ascending,62
8,18,19,ascending,547917
2,15,16,descending,2772182
4,15,7,ascending,170282092
9,12,13,ascending,431378
7,15,4,ascending,10780410
1,18,19,ascending,20150
12,18,9,ascending,1183
12,21,11,ascending,3
10,21,10,ascending,20
1,18,11,descending,13
7,18,20,descending,8
2,18,5,descending,30
4,12,16,descending,8948806
5,15,16,descending,245211
3,18,15,ascending,824709
5,18,5,ascending,1867486
7,21,21,ascending,77
14,12,15,ascending,98
11,21,18,ascending,15
11,21,22,ascending,11
11,21,23,ascending,14
6,18,22,ascending,1863003
2,18,20,ascending,233447
6,12,13,ascending,129592145
0,12,15,ascending,524028572
4,15,19,ascending,175128260
6,15,3,ascending,36620640
