sets,hand_size,deals,hand_type,count
7,12,1,ascending,15950064
8,18,9,ascending,263460
0,12,11,descending,110764790
4,12,19,ascending,697026174
7,18,9,ascending,562667
5,18,12,ascending,1013219
10,12,17,ascending,46523
11,18,15,ascending,4581
1,18,17,ascending,9968
6,12,2,ascending,73934055
6,21,17,ascending,32
13,12,3,ascending,428
13,18,14,ascending,68
0,15,22,descending,268809
3,15,19,ascending,102023372
0,18,17,ascending,167
10,21,19,ascending,10
8,21,18,ascending,48
1,15,18,ascending,29856206
5,12,1,descending,186301
12,18,8,ascending,579
2,12,15,ascending,1455216075
4,15,6,descending,417850
13,12,9,ascending,333
5,15,20,descending,123548
11,15,19,ascending,314
10,15,22,ascending,8000
4,18,10,descending,48
1,15,9,ascending,28592604
2,18,5,descending,20
6,21,10,ascending,18
2,12,13,ascending,1454872700
7,12,23,ascending,12498272
9,15,11,descending,7
10,18,22,ascending,24208
9,15,13,descending,7
1,12,21,ascending,978800283
2,12,13,descending,81015319
10,12,2,ascending,61351
4,15,6,ascending,84862137
0,15,14,ascending,4020989
4,18,7,ascending,750073
13,18,7,ascending,56
1,15,10,descending,997675
10,15,21,ascending,7813
7,12,21,descending,235
9,12,19,ascending,210867
5,15,8,descending,117876
14,18,22,ascending,1
9,15,19,descending,9
3,12,7,ascending,1274728392
10,12,13,ascending,47489
12,21,11,ascending,3
1,15,9,descending,986947
6,12,11,descending,18036
12,21,14,ascending,1
2,12,15,descending,81338721
4,15,22,ascending,87697390
7,15,14,ascending,5492959
4,12,1,ascending,808178957
8,12,8,ascending,1480008
9,12,17,ascending,212345
2,18,6,ascending,101248
11,18,19,ascending,4532
1,18,19,ascending,10101
6,15,8,descending,20598
11,15,9,ascending,338
2,18,13,ascending,112356
10,18,17,ascending,23902
7,12,18,descending,211
12,12,2,ascending,2214
8,15,9,ascending,1017244
2,18,7,descending,22
9,18,11,ascending,91713
4,12,23,ascending,729426635
6,21,16,ascending,17
2,18,15,ascending,114220
10,15,12,ascending,7812
5,12,7,ascending,267966356
2,15,18,ascending,74694828
0,12,2,ascending,247838879
6,15,10,ascending,20077898
1,12,7,ascending,964791219
5,12,10,descending,421157
11,21,13,ascending,2
8,12,11,ascending,1440117
11,18,20,ascending,4523
2,12,6,ascending,1451152715
3,12,20,ascending,1263405114
6,18,15,ascending,917108
10,18,14,ascending,23561
12,12,10,ascending,1642
14,12,9,ascending,56
6,12,21,descending,17806
9,15,1,ascending,53691
13,12,4,ascending,377
10,15,11,ascending,8110
14,12,21,ascending,33
6,18,10,descending,6
3,15,7,descending,945439
4,12,7,ascending,711205201
5,15,18,ascending,50755076
4,15,5,ascending,84288166
4,12,7,descending,4465094
5,15,3,descending,92295
4,12,15,ascending,698852200
7,18,16,ascending,585593
4,15,15,descending,442669
5,12,14,descending,418649
0,15,4,ascending,3659848
8,18,3,ascending,206605
9,12,14,ascending,214685
7,15,3,descending,1647
12,18,4,ascending,619
6,12,6,descending,18276
3,18,19,ascending,420651
6,15,11,descending,20286
6,12,15,ascending,64434551
7,18,4,descending,3
11,12,9,ascending,3252
11,15,10,ascending,330
11,15,2,ascending,243
7,18,2,ascending,268149
10,12,23,ascending,101487
6,15,14,ascending,20144099
7,15,18,ascending,5502090
5,12,13,descending,420417
3,18,21,ascending,422290
6,12,13,descending,17776
12,12,20,ascending,1497
7,12,20,descending,207
1,15,4,ascending,27209870
9,12,2,ascending,270950
4,12,11,descending,4460568
7,18,22,ascending,594478
0,15,21,ascending,4096444
3,18,8,ascending,379638
11,15,4,ascending,303
8,21,22,ascending,45
12,18,23,ascending,503
12,18,19,ascending,595
3,15,6,descending,935696
8,15,8,descending,111
5,18,21,descending,35
2,18,22,descending,34
8,12,16,ascending,1406794
10,21,17,ascending,18
7,15,18,descending,2128
2,12,11,descending,80565457
3,18,21,descending,54
5,18,20,descending,37
7,18,3,descending,2
6,18,7,descending,4
5,18,7,ascending,963022
0,18,8,ascending,145
1,12,23,ascending,956466672
14,18,8,ascending,4
1,18,4,descending,7
11,15,1,ascending,116
4,12,14,ascending,699635523
12,21,6,ascending,2
1,18,21,descending,8
9,15,3,descending,3
1,12,22,descending,150714712
10,12,10,ascending,48737
13,12,5,ascending,372
5,15,11,ascending,50260722
5,21,20,ascending,6
10,18,7,ascending,23259
8,21,5,ascending,28
0,15,11,ascending,3941771
1,12,2,ascending,949530832
10,18,16,ascending,23848
14,18,4,ascending,7
6,21,19,ascending,37
4,12,5,ascending,714960364
13,18,2,ascending,30
2,12,11,ascending,1454200429
6,15,17,ascending,20185559
8,18,13,ascending,269071
7,18,14,ascending,579366
2,15,11,descending,1338933
12,18,15,ascending,598
1,15,12,ascending,29242379
4,15,8,descending,422974
4,15,9,descending,426219
12,18,18,ascending,554
8,12,2,ascending,1733632
0,12,21,ascending,263080413
3,15,2,ascending,76663269
0,15,1,ascending,1959989
4,12,16,descending,4474561
0,15,13,ascending,3994285
1,18,10,ascending,9126
7,15,12,descending,2109
10,15,18,ascending,7744
13,12,10,ascending,347
13,12,13,ascending,357
2,15,13,ascending,73715873
6,12,5,descending,18403
0,18,9,ascending,147
13,18,10,ascending,67
4,12,0,ascending,968528136
7,18,19,ascending,589475
7,12,11,ascending,11262852
2,15,7,descending,1285275
0,12,18,descending,113274124
0,15,19,descending,269243
1,18,3,descending,3
7,12,22,descending,220
6,12,22,descending,18228
4,18,14,descending,51
0,15,4,descending,223330
4,12,8,descending,4461343
12,12,8,ascending,1660
13,18,11,ascending,71
4,18,19,ascending,831164
4,15,11,ascending,86248609
12,18,5,ascending,580
7,15,11,descending,2180
4,18,6,descending,42
14,12,18,ascending,38
13,12,2,ascending,515
4,18,16,ascending,822614
6,12,23,ascending,58828269
2,15,13,descending,1365539
13,12,8,ascending,379
5,12,9,descending,421111
6,12,16,descending,18040
0,15,13,descending,259280
4,12,13,descending,4465634
4,18,11,ascending,788982
10,18,6,ascending,23795
11,12,4,ascending,3608
5,18,15,descending,27
5,18,18,descending,36
5,18,10,descending,23
5,21,23,ascending,4
4,12,3,ascending,725492591
6,18,16,descending,13
10,18,4,ascending,22081
5,18,11,ascending,1002800
11,18,23,ascending,4041
13,12,20,ascending,329
13,15,18,ascending,2
5,21,12,ascending,7
4,18,15,descending,48
5,12,0,ascending,429369979
14,18,18,ascending,5
1,12,6,ascending,963010194
5,12,4,descending,411124
7,12,11,descending,210
4,21,9,ascending,1
3,15,23,ascending,103711276
7,18,17,ascending,586846
6,18,4,ascending,798524
3,18,9,descending,39
8,15,12,descending,146
6,15,14,descending,20629
14,18,17,ascending,4
4,18,21,ascending,832831
8,18,8,ascending,263761
5,18,11,descending,31
13,15,3,ascending,1
5,15,12,ascending,50370028
0,15,9,ascending,3867528
2,15,22,descending,1409444
8,12,7,ascending,1491794
10,18,11,ascending,23389
12,12,0,ascending,6373
4,18,17,descending,58
9,12,9,ascending,223163
0,18,5,ascending,122
9,21,8,ascending,24
4,18,17,ascending,824825
10,15,13,ascending,7866
5,18,8,descending,27
0,12,15,ascending,262009799
3,15,12,ascending,100461221
13,18,16,ascending,71
11,18,21,ascending,4600
12,18,12,ascending,571
12,15,11,ascending,1
13,15,4,ascending,2
6,18,23,ascending,936849
0,15,15,ascending,4036966
7,18,13,ascending,578060
8,15,19,descending,117
9,18,19,ascending,93573
5,15,8,ascending,50002402
3,12,8,ascending,1273208732
12,18,9,ascending,621
2,12,21,ascending,1455627678
3,12,11,ascending,1268875338
11,12,22,ascending,3011
3,15,16,ascending,101627323
8,15,7,descending,141
7,18,8,descending,3
7,12,8,descending,226
3,12,12,ascending,1267646426
5,18,3,ascending,763526
10,12,5,ascending,51896
11,21,22,ascending,11
3,18,9,ascending,387474
3,18,18,descending,43
1,12,6,descending,144472621
3,15,7,ascending,98103131
9,12,4,ascending,235719
5,12,16,descending,420530
6,15,6,ascending,20090165
10,12,14,ascending,46725
3,15,9,descending,960622
5,15,4,ascending,48518383
5,18,5,ascending,932995
9,12,7,ascending,228397
5,12,3,ascending,276071632
4,18,12,ascending,797756
12,12,23,ascending,6156
11,12,18,ascending,3107
12,18,7,ascending,614
14,12,1,ascending,97
2,18,17,descending,23
3,18,4,descending,32
6,18,4,descending,11
9,15,10,descending,6
1,18,10,descending,3
6,21,7,ascending,18
3,18,22,descending,49
7,15,19,ascending,5498032
2,18,13,descending,16
13,18,4,ascending,49
7,15,5,ascending,5511214
4,12,2,descending,3373216
2,18,20,ascending,117096
8,12,20,ascending,1394262
1,18,11,descending,6
13,18,22,ascending,63
7,21,16,ascending,30
2,15,3,ascending,65376228
5,12,22,descending,420959
6,12,9,descending,18031
2,15,19,ascending,74799525
4,15,13,ascending,86766927
9,18,14,ascending,92246
6,12,19,descending,18076
6,15,7,ascending,20089606
5,18,15,ascending,1034444
9,15,14,ascending,119891
11,12,1,ascending,5985
13,12,14,ascending,343
5,12,10,ascending,264342516
3,18,11,descending,43
5,15,7,descending,117146
12,12,13,ascending,1504
6,18,7,ascending,861131
6,21,11,ascending,19
7,15,21,descending,2168
2,12,7,descending,79649474
6,12,14,ascending,64595237
14,21,4,ascending,1
6,21,6,ascending,12
7,12,4,ascending,11891253
5,15,2,descending,55534
2,12,9,ascending,1453109470
0,12,13,ascending,261195716
6,12,18,ascending,64131256
4,15,10,descending,428935
9,18,22,ascending,94209
3,15,5,ascending,96909542
5,12,21,descending,419278
11,18,11,ascending,4464
1,15,21,ascending,29981561
1,18,16,descending,4
7,21,17,ascending,38
8,12,9,ascending,1466530
7,18,7,descending,1
7,15,22,ascending,5502819
5,18,19,descending,37
13,18,19,ascending,48
5,21,18,ascending,3
14,18,11,ascending,2
14,12,10,ascending,48
2,12,22,ascending,1455652418
11,15,22,ascending,291
8,12,14,ascending,1415039
8,15,6,ascending,1028088
2,15,8,descending,1297601
6,18,17,descending,14
6,12,5,ascending,67634575
1,15,5,ascending,27669991
9,15,8,ascending,123292
6,18,20,ascending,928282
2,15,22,ascending,74991414
11,12,21,ascending,3069
8,18,10,ascending,265706
5,15,10,ascending,50170601
5,12,6,ascending,269072113
10,18,2,ascending,11028
3,15,8,ascending,98551799
8,15,19,ascending,1007887
14,12,16,ascending,40
3,18,16,descending,48
3,15,4,descending,873737
4,18,5,descending,28
5,18,22,descending,30
14,18,10,ascending,3
1,18,6,descending,3
9,12,20,ascending,210337
1,18,4,ascending,8034
9,15,20,descending,2
5,21,15,ascending,4
5,18,9,ascending,980327
7,21,9,ascending,33
0,12,16,descending,112870060
8,15,13,ascending,1008797
11,21,23,ascending,4
9,15,21,descending,3
8,18,22,ascending,275372
10,15,23,ascending,9674
9,15,22,ascending,120112
13,18,9,ascending,57
5,18,7,descending,16
10,12,12,ascending,47657
5,15,9,descending,118142
1,12,5,descending,143432771
8,15,18,descending,129
6,12,3,descending,16658
15,18,13,ascending,1
0,12,22,ascending,263154914
8,15,21,ascending,1008419
4,18,8,descending,45
9,15,9,descending,4
1,15,16,descending,1051001
5,12,23,ascending,243728184
3,18,4,ascending,345879
5,21,14,ascending,2
9,18,15,ascending,93000
5,18,16,descending,43
10,18,12,ascending,23306
1,12,13,ascending,975085160
8,15,8,ascending,1021984
4,15,11,descending,432287
13,12,7,ascending,346
1,15,20,ascending,29943985
2,15,4,descending,1189203
12,12,11,ascending,1588
1,12,14,ascending,976044121
5,12,15,ascending,260664748
2,12,14,ascending,1455063841
1,15,5,descending,933679
2,12,12,ascending,1454563485
4,18,14,ascending,811059
0,15,6,descending,239244
12,12,9,ascending,1597
11,12,19,ascending,2947
7,15,17,ascending,5499440
0,15,20,descending,268942
6,15,8,ascending,20078661
12,12,15,ascending,1496
7,12,16,descending,210
2,15,16,ascending,74434449
2,12,16,ascending,1455362798
7,21,19,ascending,36
8,21,20,ascending,43
4,15,4,descending,390156
3,12,18,descending,25515050
6,21,18,ascending,13
2,15,9,descending,1313182
8,21,17,ascending,35
1,18,17,descending,3
13,18,20,ascending,53
9,15,8,descending,3
0,12,12,ascending,260596043
1,12,10,ascending,970923761
5,18,23,ascending,1049767
8,21,13,ascending,48
4,12,11,ascending,703418323
3,18,7,descending,41
12,21,17,ascending,3
13,15,16,ascending,1
11,12,8,ascending,3335
7,15,2,descending,985
2,18,10,descending,24
3,12,5,ascending,1277654883
1,12,3,descending,132810066
3,15,21,descending,1020351
5,15,16,ascending,50670992
7,12,18,ascending,10997777
7,21,11,ascending,31
12,21,22,ascending,2
2,12,21,descending,81768093
15,18,3,ascending,1
4,12,17,ascending,697701967
1,15,7,ascending,28130129
0,12,7,ascending,256346860
3,18,6,ascending,369334
2,15,6,descending,1274179
2,12,17,ascending,1455425239
12,12,18,ascending,1540
3,12,4,descending,24425051
4,18,13,descending,54
13,18,23,ascending,15
3,18,20,descending,40
4,15,19,descending,447719
5,12,16,ascending,260334247
1,18,22,descending,5
7,12,14,ascending,11100250
3,15,13,ascending,100830343
1,12,12,ascending,974034490
4,15,16,ascending,87285009
2,15,14,ascending,74015786
2,12,10,descending,80341526
0,12,4,ascending,254149176
4,12,9,descending,4459374
3,18,2,ascending,188780
6,15,16,descending,20961
5,15,23,ascending,49964082
5,15,6,descending,116106
1,12,17,ascending,977770815
4,12,19,descending,4481510
12,12,17,ascending,1564
0,18,22,ascending,165
1,18,23,ascending,4630
14,12,17,ascending,56
8,21,15,ascending,51
4,12,22,ascending,696365005
9,15,12,ascending,120504
5,12,5,descending,421753
4,15,17,descending,444757
14,12,5,ascending,47
5,21,9,ascending,5
2,15,12,ascending,73389681
3,18,17,ascending,416539
