sets,hand_size,deals,hand_type,count
6,15,16,ascending,20225837
1,12,16,ascending,979829810
1,15,23,ascending,29450887
8,15,19,ascending,1010162
1,12,19,descending,150799992
2,18,15,ascending,114571
6,12,7,descending,18316
13,18,19,ascending,53
5,12,18,ascending,260490989
6,15,13,descending,20793
4,18,13,descending,49
11,21,14,ascending,4
9,21,20,ascending,32
7,12,16,ascending,11063500
3,18,9,descending,33
0,15,21,ascending,4098273
4,12,12,descending,4476626
11,12,10,ascending,3225
1,12,21,ascending,981333741
8,15,2,ascending,770550
2,15,5,ascending,70294838
11,21,19,ascending,9
1,15,18,ascending,29931973
1,12,9,descending,146706072
9,18,17,ascending,94410
7,12,10,descending,234
4,12,23,ascending,731275248
1,18,17,descending,6
6,12,11,descending,17854
11,12,11,ascending,3244
5,15,6,ascending,49969554
10,15,11,ascending,7916
4,12,8,ascending,711016667
2,12,5,ascending,1454721618
6,12,16,ascending,64479620
0,12,14,descending,112558822
2,12,0,ascending,1406257757
5,18,23,ascending,1052899
0,15,2,descending,121328
4,15,9,ascending,85883040
7,15,3,descending,1761
7,12,10,ascending,11365119
12,18,21,ascending,616
7,21,13,ascending,46
5,18,7,descending,21
12,21,7,ascending,2
14,21,20,ascending,1
9,12,5,ascending,233535
13,15,14,ascending,1
0,18,20,descending,1
3,18,22,ascending,424794
4,18,18,descending,47
5,15,7,descending,117049
1,12,0,ascending,782124631
2,12,1,descending,37087525
4,12,7,ascending,713019877
4,12,22,ascending,698229524
8,15,4,ascending,1004013
2,15,9,descending,1316183
3,18,21,ascending,424465
14,18,6,ascending,4
1,15,19,ascending,29982956
8,15,5,ascending,1028165
7,15,10,ascending,5516976
7,18,4,ascending,516359
10,15,5,ascending,8166
3,12,15,ascending,1268509894
5,12,8,ascending,267443658
0,18,17,ascending,162
3,18,11,descending,22
0,12,16,descending,113170383
1,18,18,ascending,10210
0,15,11,descending,254661
12,12,19,ascending,1573
2,18,7,descending,22
7,18,18,descending,4
0,12,12,ascending,261290217
11,15,7,ascending,333
14,18,8,ascending,6
15,21,15,ascending,1
9,15,11,ascending,120785
3,15,11,ascending,100291408
3,18,14,descending,36
2,12,20,descending,81955544
2,15,14,descending,1374196
5,15,5,ascending,49661450
1,15,4,descending,892987
12,12,9,ascending,1695
14,12,2,ascending,53
4,21,16,ascending,2
7,12,9,descending,201
8,21,19,ascending,48
1,12,2,ascending,952052598
11,15,16,ascending,304
12,18,8,ascending,609
5,12,22,descending,420699
4,12,21,descending,4492556
5,15,18,descending,123124
12,18,23,ascending,488
7,12,7,descending,187
1,12,4,descending,141003814
14,12,0,ascending,226
10,12,9,ascending,49183
7,21,17,ascending,48
7,15,5,ascending,5524650
7,15,16,ascending,5512406
11,18,8,ascending,4635
5,12,12,ascending,263160472
3,12,21,ascending,1266473089
6,12,6,descending,18207
7,12,7,ascending,11636130
13,18,9,ascending,57
13,18,23,ascending,18
0,18,9,ascending,148
7,12,3,descending,198
2,18,18,descending,17
13,18,4,ascending,53
2,18,12,descending,23
1,12,6,ascending,965459803
10,12,16,ascending,46662
5,15,15,descending,121992
12,12,16,ascending,1534
10,15,14,ascending,7902
10,18,15,ascending,23703
7,15,5,descending,2182
6,18,11,descending,7
6,18,3,descending,4
0,18,16,ascending,165
4,21,19,ascending,2
2,12,10,ascending,1457493844
15,18,3,ascending,3
9,15,20,descending,2
4,15,15,descending,442804
8,12,12,ascending,1435250
2,12,14,descending,81400358
5,21,21,ascending,8
6,18,19,descending,11
4,21,21,ascending,1
0,15,4,ascending,3669911
6,15,2,descending,9495
5,12,11,descending,420311
0,15,9,descending,248571
3,15,13,ascending,101084575
0,18,4,ascending,108
13,15,23,ascending,16
10,18,3,ascending,18482
4,12,18,descending,4490656
9,18,10,ascending,91644
11,15,12,ascending,309
7,12,8,descending,186
11,21,10,ascending,6
1,18,9,ascending,9107
5,12,8,descending,423655
9,21,13,ascending,28
7,15,13,descending,2161
9,12,11,ascending,220032
3,18,18,descending,45
5,18,14,descending,30
2,18,15,descending,14
8,21,5,ascending,23
9,12,15,ascending,214858
3,12,9,ascending,1275033140
11,15,22,ascending,322
3,12,23,ascending,1259702166
2,12,16,descending,81653877
