sets,hand_size,deals,hand_type,count
1,18,6,descending,7
8,18,22,descending,1
5,21,16,ascending,7
10,12,7,ascending,50795
1,12,3,descending,133311969
1,18,15,ascending,9717
4,18,10,descending,47
1,12,14,descending,149796575
3,15,3,descending,752181
9,15,12,ascending,121896
11,15,10,ascending,350
7,12,8,descending,189
12,12,22,ascending,1560
2,18,11,descending,28
4,15,1,ascending,40254132
13,12,3,ascending,383
8,15,17,ascending,1012336
9,21,5,ascending,29
8,18,20,descending,2
7,15,2,descending,970
4,18,5,ascending,729757
4,12,3,ascending,728219334
8,12,19,ascending,1400685
2,12,12,ascending,1460165436
5,21,21,ascending,5
4,21,7,ascending,1
12,18,23,ascending,497
10,21,17,ascending,10
10,15,12,ascending,7933
4,18,4,descending,38
10,15,10,ascending,7985
6,18,14,descending,8
0,15,20,ascending,4100398
3,12,10,descending,25351663
1,12,0,ascending,783131665
13,18,19,ascending,54
14,18,3,ascending,8
6,15,21,ascending,20291212
3,15,17,ascending,102157680
3,12,18,descending,25613774
4,12,2,ascending,750405644
7,12,21,ascending,11008018
3,18,13,ascending,408286
10,15,15,ascending,7964
0,12,4,descending,105185558
5,15,6,descending,116974
0,15,12,ascending,3985610
5,12,12,descending,421412
5,21,14,ascending,6
8,15,13,descending,152
2,18,3,descending,7
3,15,18,ascending,102304746
10,18,3,ascending,18692
2,12,3,ascending,1459452275
6,18,7,ascending,864215
5,15,3,ascending,45766083
13,12,12,ascending,345
9,21,22,ascending,33
1,18,3,ascending,6993
8,15,2,descending,60
6,21,21,ascending,26
0,15,7,descending,242285
5,18,21,descending,31
5,18,18,ascending,1048892
4,18,5,descending,41
11,21,11,ascending,5
0,18,4,descending,1
13,15,10,ascending,1
4,15,15,descending,443260
3,15,2,ascending,76975088
4,15,22,descending,450736
2,18,7,ascending,102958
8,15,10,ascending,1017378
9,18,6,ascending,90820
3,15,19,descending,1020721
6,18,18,ascending,929054
9,15,6,ascending,123719
7,12,15,descending,214
8,15,10,descending,134
7,21,14,ascending,39
5,18,3,ascending,768449
5,12,10,descending,421450
6,15,11,descending,20699
1,15,23,ascending,29486205
0,12,9,ascending,259246166
5,12,7,ascending,268978936
9,15,22,ascending,119696
8,15,3,descending,101
12,18,5,ascending,563
11,18,3,ascending,3690
9,12,11,ascending,219128
1,15,16,descending,1053451
3,15,12,descending,988133
13,18,12,ascending,55
4,18,22,descending,52
1,15,10,descending,1001791
9,21,4,ascending,18
2,15,13,descending,1368437
13,12,9,ascending,381
6,18,17,descending,16
1,18,5,descending,5
6,18,13,descending,12
8,15,19,ascending,1012403
5,15,20,descending,123988
9,12,2,ascending,271520
6,12,14,ascending,64848293
0,15,8,ascending,3842487
2,18,8,ascending,105238
3,15,22,ascending,102604548
12,12,6,ascending,1768
10,21,3,ascending,4
12,21,5,ascending,2
6,15,14,descending,20685
8,15,21,descending,132
8,18,19,ascending,274149
11,21,3,ascending,3
1,12,12,ascending,977685979
5,12,9,ascending,266557642
3,12,9,ascending,1276614048
0,18,22,ascending,163
2,15,6,descending,1279052
6,21,23,ascending,27
10,15,3,ascending,7569
13,12,19,ascending,356
2,18,18,ascending,116641
5,15,2,ascending,38472948
2,15,20,descending,1408175
8,12,6,ascending,1512439
5,12,6,descending,425857
12,12,4,ascending,1840
4,15,11,descending,434831
2,12,16,ascending,1460930100
4,12,23,ascending,732229893
8,18,14,ascending,272206
4,12,15,descending,4491584
7,15,7,descending,2098
14,12,11,ascending,36
6,12,13,ascending,65042971
6,21,3,ascending,12
14,12,8,ascending,42
9,15,6,descending,4
4,18,21,descending,76
0,12,19,descending,113849822
9,21,18,ascending,33
12,21,16,ascending,1
12,21,4,ascending,1
14,18,14,ascending,6
10,21,20,ascending,7
6,12,16,ascending,64551619
1,15,17,ascending,29935005
4,18,12,ascending,799654
8,12,2,ascending,1740709
11,12,2,ascending,4259
11,12,7,ascending,3387
7,15,18,descending,2180
7,18,6,descending,3
12,21,8,ascending,5
14,18,17,ascending,4
6,12,16,descending,17855
9,18,16,ascending,93898
7,15,3,descending,1763
10,21,13,ascending,23
2,18,19,descending,29
8,18,16,ascending,272710
2,12,13,ascending,1460457757
0,15,19,descending,269469
2,12,11,ascending,1459771451
5,18,15,ascending,1037377
8,18,9,ascending,265621
6,15,21,descending,21238
6,15,8,ascending,20151760
10,18,15,ascending,23792
2,15,20,ascending,75162650
6,12,11,descending,18134
7,18,20,ascending,593653
1,12,7,descending,145643742
1,12,4,ascending,964258442
8,18,21,ascending,275410
2,12,6,descending,79737563
6,12,6,ascending,67523296
10,18,6,ascending,23676
1,12,13,descending,149344602
6,15,22,descending,21096
6,15,2,ascending,15345951
8,15,6,ascending,1031899
8,18,12,ascending,269317
7,15,11,descending,2195
6,12,20,descending,18206
0,12,0,ascending,174235720
2,15,2,ascending,56356963
4,12,18,descending,4495668
11,18,20,ascending,4516
8,12,7,ascending,1498366
10,12,5,ascending,51919
1,18,2,ascending,4573
0,15,18,ascending,4084875
14,12,0,ascending,227
2,12,20,ascending,1461131968
6,12,12,ascending,65295710
9,15,3,descending,4
9,21,11,ascending,27
8,15,1,ascending,452703
6,21,12,ascending,20
12,21,10,ascending,2
0,18,21,descending,1
8,18,18,descending,1
5,21,3,ascending,2
6,15,13,ascending,20208417
3,12,23,ascending,1261268893
8,15,16,ascending,1011034
5,12,22,descending,422332
8,15,15,ascending,1013026
2,12,2,ascending,1463497831
3,12,17,descending,25590753
5,15,20,ascending,51007066
7,15,20,ascending,5523432
7,15,9,ascending,5526823
6,15,18,ascending,20268683
6,18,8,ascending,872520
4,12,15,ascending,701504038
3,15,16,ascending,101988120
8,18,6,ascending,260812
4,12,7,descending,4481245
9,15,2,ascending,93183
11,12,3,ascending,3711
9,15,18,ascending,120708
8,12,12,ascending,1437548
7,18,15,ascending,585116
3,15,7,ascending,98471304
7,12,5,ascending,11812323
9,12,21,ascending,211633
10,15,7,ascending,8333
3,18,4,ascending,346578
2,12,11,descending,80895886
9,15,16,ascending,119984
10,15,20,ascending,7935
0,18,18,ascending,179
11,18,9,ascending,4524
13,12,7,ascending,403
12,12,8,ascending,1657
10,15,6,ascending,8206
1,12,17,ascending,981580768
2,12,3,descending,72952817
8,15,5,descending,137
0,18,6,ascending,146
7,21,10,ascending,45
9,21,19,ascending,29
6,18,21,descending,12
5,12,10,ascending,265411835
10,18,20,ascending,24068
8,15,15,descending,145
1,15,6,ascending,28023157
3,15,14,ascending,101545839
4,12,22,descending,4499285
6,15,20,descending,21132
0,18,11,ascending,166
14,12,21,ascending,40
6,15,9,descending,20487
4,12,10,descending,4473180
2,18,15,descending,24
14,12,5,ascending,58
5,21,13,ascending,8
7,12,20,ascending,11018404
5,15,4,descending,109196
7,12,2,ascending,13197208
13,18,18,ascending,49
13,18,10,ascending,67
9,21,21,ascending,36
11,21,4,ascending,2
5,15,19,ascending,50987871
0,12,15,descending,113029432
11,21,15,ascending,6
3,18,19,ascending,422485
7,15,2,ascending,4192022
7,15,8,ascending,5542595
