sets,hand_size,deals,hand_type,count
2,18,10,ascending,634507
3,18,3,descending,116
1,15,4,ascending,160253349
2,15,7,descending,7576756
7,12,7,descending,1312
3,15,20,descending,5994635
13,15,23,ascending,101
1,18,14,ascending,57515
9,15,15,ascending,708075
10,18,5,ascending,135459
9,21,22,ascending,201
13,12,12,ascending,2020
2,12,16,descending,479821196
1,15,3,ascending,152700498
9,12,21,ascending,1242961
7,15,11,descending,12613
5,18,22,descending,185
0,15,10,ascending,22992151
0,18,16,ascending,995
12,15,11,ascending,1
0,12,18,ascending,1547526978
13,18,18,ascending,358
9,15,5,ascending,727671
11,12,16,ascending,18299
6,12,20,descending,105589
10,12,20,ascending,271710
3,12,7,ascending,7508974656
12,15,21,ascending,1
5,18,16,ascending,6121206
11,15,16,ascending,1866
0,18,8,descending,3
3,12,2,descending,112921185
10,18,2,ascending,64922
0,15,20,ascending,24068360
9,15,14,ascending,708927
6,12,14,descending,106064
2,12,2,descending,360835193
13,15,3,ascending,2
4,12,12,ascending,4134966750
10,21,11,ascending,87
4,12,22,descending,26425574
6,15,7,descending,119036
13,21,3,ascending,2
5,15,10,descending,702072
4,15,12,ascending,509784341
5,18,15,ascending,6089783
8,15,9,ascending,5989098
3,12,19,ascending,7443600131
7,12,11,ascending,66349433
13,12,15,ascending,2053
0,12,4,descending,617218504
7,12,16,ascending,65009708
4,12,12,descending,26289430
7,15,20,ascending,32414962
5,18,5,descending,153
6,18,23,ascending,5525312
4,12,20,descending,26406229
5,15,6,descending,685376
8,18,18,descending,3
0,12,4,ascending,1497135982
4,12,18,descending,26387862
5,18,4,ascending,5237990
13,21,13,ascending,2
1,12,10,descending,866172269
5,15,21,ascending,299423772
2,12,18,descending,480804682
0,12,17,descending,666308120
10,21,13,ascending,95
4,12,14,descending,26338127
10,18,4,ascending,128338
1,18,10,ascending,54389
6,15,6,ascending,118338728
8,21,5,ascending,198
9,12,1,ascending,2061183
8,15,6,ascending,6055087
7,12,15,descending,1238
2,18,6,ascending,595377
12,21,11,ascending,12
0,15,18,ascending,23985421
1,12,3,descending,782429193
4,12,19,descending,26398801
4,12,10,descending,26258995
4,18,13,ascending,4740963
5,15,19,descending,724749
13,15,5,ascending,6
10,15,12,ascending,46591
11,21,5,ascending,31
2,15,9,ascending,424532227
5,15,11,ascending,296068530
5,18,8,ascending,5723179
0,15,9,descending,1458625
1,15,13,ascending,173199585
3,15,9,descending,5655932
9,15,19,descending,30
6,18,15,ascending,5395282
7,12,22,descending,1265
6,15,10,ascending,118276322
2,18,15,descending,144
1,18,11,descending,30
11,15,10,ascending,1893
14,21,16,ascending,1
13,15,21,ascending,3
8,12,5,ascending,8947671
13,21,16,ascending,3
12,21,18,ascending,10
3,18,6,ascending,2177830
3,12,1,ascending,8009098906
7,12,10,ascending,66781236
9,15,7,descending,23
