sets,hand_size,deals,hand_type,count
1,12,12,descending,296749781
8,15,21,ascending,2017488
0,15,23,ascending,7742868
10,18,12,ascending,47117
6,12,9,ascending,132189918
0,12,6,ascending,511222677
6,18,5,ascending,1678388
0,12,21,descending,227387315
7,12,12,descending,439
1,15,17,descending,2105294
13,18,22,ascending,104
2,15,3,descending,2046702
12,21,9,ascending,1
3,15,21,ascending,204445128
6,15,7,ascending,40203884
13,12,14,ascending,697
3,12,14,ascending,2533094384
14,18,7,ascending,4
2,15,2,descending,1261950
4,18,18,ascending,1656185
9,15,7,ascending,247608
5,18,16,descending,55
5,12,4,descending,822254
1,18,8,ascending,17805
7,15,19,ascending,11004783
4,18,16,descending,119
11,12,0,ascending,24410
12,18,9,ascending,1233
8,15,16,ascending,2017472
4,15,7,ascending,170395652
1,15,16,descending,2100426
3,15,7,descending,1889181
3,12,18,descending,51079903
2,12,18,ascending,2912668126
14,18,6,ascending,7
14,18,11,ascending,7
2,18,21,descending,42
3,12,5,ascending,2556743952
11,12,5,ascending,6890
1,15,4,descending,1783715
0,15,16,descending,530538
7,15,18,descending,4278
3,12,2,ascending,2618496666
2,15,20,descending,2808996
5,15,11,descending,240099
5,15,18,descending,245504
10,12,20,ascending,92790
10,15,10,ascending,15890
12,18,12,ascending,1201
5,12,16,ascending,520945309
6,15,20,ascending,40448024
12,12,21,ascending,3113
6,18,9,descending,24
0,18,21,descending,3
14,18,14,ascending,9
2,12,8,descending,159789465
1,15,22,ascending,60036914
2,12,12,ascending,2910860041
1,15,4,ascending,54446470
3,12,5,descending,49948027
4,18,8,ascending,1518430
0,12,0,ascending,347389370
4,18,17,ascending,1650026
5,12,21,ascending,519050012
6,18,16,ascending,1841030
1,18,11,ascending,18740
13,12,3,ascending,838
6,12,22,descending,36242
2,12,0,ascending,2806936532
5,15,11,ascending,100580094
8,12,13,ascending,2847066
4,15,17,descending,891867
5,12,22,descending,840449
5,15,12,descending,240664
6,12,19,descending,35875
6,15,11,descending,40757
11,18,6,ascending,8949
10,18,5,ascending,45699
6,15,4,descending,37627
13,12,12,ascending,714
11,15,18,ascending,664
1,12,8,descending,291529121
11,15,22,ascending,640
2,15,11,ascending,146078667
11,15,7,ascending,675
2,12,4,ascending,2904754515
12,12,17,ascending,2997
10,18,16,ascending,47458
1,18,20,ascending,20271
13,12,17,ascending,699
3,18,16,descending,92
11,15,10,ascending,623
14,12,19,ascending,79
4,18,10,descending,93
3,12,13,descending,50795030
7,18,8,descending,4
13,21,12,ascending,2
7,15,22,ascending,11010812
7,18,10,ascending,1132030
8,18,9,ascending,526982
12,12,10,ascending,3174
0,15,4,descending,446176
7,12,10,descending,441
3,18,3,descending,51
5,18,4,descending,50
5,18,10,descending,43
1,18,23,ascending,9125
7,21,7,ascending,69
15,18,17,ascending,1
7,21,8,ascending,82
6,21,7,ascending,29
3,18,19,ascending,840403
6,21,6,ascending,34
12,12,4,ascending,3556
4,21,21,ascending,2
1,12,5,descending,287026811
13,15,10,ascending,1
9,21,6,ascending,47
10,21,5,ascending,31
4,18,9,ascending,1539891
8,15,22,ascending,2016117
6,12,1,ascending,173026205
1,15,12,ascending,58515035
0,15,9,ascending,7737103
12,12,7,ascending,3429
10,21,8,ascending,20
4,15,15,ascending,174405533
10,12,19,ascending,92345
7,21,5,ascending,62
0,18,18,descending,4
6,21,3,ascending,22
12,15,7,ascending,1
7,15,3,ascending,10072004
4,15,18,ascending,175093625
7,18,5,ascending,1084431
0,18,10,descending,1
8,12,8,ascending,2962275
10,18,11,ascending,46810
12,15,21,ascending,1
5,18,15,ascending,2068094
10,21,22,ascending,27
2,12,23,ascending,2912734061
0,12,19,ascending,525990201
3,15,15,descending,2007800
3,12,6,ascending,2553716035
10,18,23,ascending,47631
4,15,5,ascending,168685900
3,12,3,descending,45822552
9,15,4,descending,10
4,15,20,ascending,175332085
12,15,10,ascending,1
1,12,13,ascending,1951424599
12,12,8,ascending,3363
7,12,15,ascending,22135301
2,18,16,ascending,229732
10,12,3,ascending,110409
9,15,5,descending,7
14,12,21,ascending,79
8,21,20,ascending,87
6,12,7,ascending,133870124
13,18,2,ascending,66
1,12,16,ascending,1955816156
0,12,20,ascending,526279438
1,15,11,ascending,58136318
2,12,10,descending,160755323
7,15,23,ascending,11337866
3,12,2,descending,38358371
6,21,15,ascending,38
13,15,1,ascending,2
9,12,5,ascending,466589
3,15,12,ascending,201039497
0,15,21,ascending,8190474
7,15,1,ascending,4937549
0,15,10,descending,502194
13,12,8,ascending,774
0,18,3,ascending,245
7,15,7,descending,4377
3,18,10,descending,81
6,12,2,descending,26976
7,12,19,ascending,21981904
1,12,21,ascending,1958783478
8,18,6,ascending,520562
0,12,16,ascending,524914292
11,21,22,ascending,14
6,12,9,descending,36267
1,15,17,ascending,59649620
9,18,22,ascending,188689
9,18,6,ascending,180677
4,12,11,descending,8922932
1,18,22,ascending,20176
7,12,10,ascending,22680918
7,15,2,descending,2014
3,18,9,ascending,772231
12,18,23,ascending,987
13,18,9,ascending,108
1,12,10,descending,294228270
9,12,4,ascending,472255
11,15,2,ascending,488
13,18,12,ascending,114
4,15,7,descending,842164
1,15,15,descending,2086664
6,15,12,descending,41227
0,18,23,ascending,5223
2,12,14,ascending,2911828200
7,12,21,descending,428
7,12,9,descending,417
4,18,7,descending,79
10,15,22,ascending,15791
10,21,13,ascending,27
12,21,4,ascending,4
7,12,11,ascending,22538547
9,18,13,ascending,185511
12,21,10,ascending,3
5,21,4,ascending,5
4,12,20,ascending,1394301770
2,12,1,ascending,2916901877
2,18,9,ascending,210942
5,12,8,ascending,533817240
3,18,4,ascending,691750
0,15,13,ascending,7994511
1,12,8,ascending,1935077584
9,12,9,ascending,447766
10,12,11,ascending,96846
9,15,4,ascending,240495
0,12,13,ascending,522700876
8,15,4,ascending,2001020
1,15,2,descending,959600
11,18,3,ascending,7013
1,12,11,ascending,1946257287
5,15,9,ascending,100190531
1,15,21,ascending,59993317
4,18,12,ascending,1596456
12,12,5,ascending,3504
0,12,17,descending,226323554
11,12,15,ascending,6197
7,15,12,descending,4289
1,15,11,descending,2018212
9,15,22,ascending,240440
6,21,12,ascending,56
7,15,14,ascending,11001394
3,15,9,descending,1920272
4,12,4,descending,8676261
7,15,7,ascending,11068440
7,18,21,descending,4
0,18,15,ascending,368
6,21,5,ascending,40
2,18,17,ascending,231582
5,21,9,ascending,11
10,21,15,ascending,20
2,12,3,descending,145458123
8,12,4,ascending,3077174
4,12,12,ascending,1404672094
5,18,5,descending,59
5,15,20,descending,247260
1,12,2,ascending,1900259104
15,18,20,ascending,1
6,18,8,descending,16
5,21,11,ascending,11
1,15,20,ascending,59933888
14,18,9,ascending,8
12,21,12,ascending,4
12,12,0,ascending,13237
6,18,18,ascending,1850120
5,21,12,ascending,12
4,15,16,ascending,174728774
10,12,4,ascending,104976
8,18,3,ascending,413026
7,21,18,ascending,112
9,15,9,descending,4
10,18,18,ascending,47963
13,21,17,ascending,2
13,15,6,ascending,1
5,15,6,ascending,99767359
7,12,20,ascending,21962243
12,12,16,ascending,3105
8,15,11,descending,276
3,15,17,descending,2024348
7,18,11,ascending,1139564
5,18,18,descending,80
10,21,7,ascending,35
8,21,23,ascending,88
3,18,2,ascending,377082
1,18,3,ascending,13855
12,12,12,ascending,3201
5,12,6,ascending,538450468
1,12,20,ascending,1958367636
11,18,15,ascending,9070
14,12,16,ascending,87
6,21,14,ascending,49
0,18,6,ascending,295
13,21,8,ascending,5
7,18,13,descending,6
9,15,15,descending,9
3,12,12,descending,50720361
1,18,4,descending,11
1,12,20,descending,301241615
12,21,20,ascending,4
13,15,5,ascending,1
10,18,9,descending,1
4,12,15,ascending,1398523026
7,18,13,ascending,1156341
14,18,16,ascending,6
1,18,11,descending,7
11,15,11,ascending,635
7,21,12,ascending,77
3,18,8,descending,74
2,12,7,ascending,2905114122
7,12,8,descending,444
13,12,21,ascending,676
0,18,2,ascending,171
2,18,21,ascending,235044
11,21,6,ascending,8
13,12,15,ascending,652
6,18,11,descending,18
0,15,18,descending,537182
3,18,4,descending,51
8,18,21,descending,1
1,18,7,descending,8
1,18,13,descending,15
3,12,14,descending,50880561
4,18,9,descending,65
0,18,20,descending,2
7,18,16,descending,8
0,15,3,descending,387939
8,15,18,descending,288
4,15,12,ascending,173184535
7,21,11,ascending,86
0,12,16,descending,225902429
7,18,23,ascending,1189741
12,12,20,ascending,3032
7,15,21,ascending,11004959
10,21,14,ascending,25
4,18,5,descending,80
2,15,16,descending,2776100
10,21,6,ascending,33
9,12,14,ascending,429647
2,12,16,ascending,2912261500
4,18,8,descending,92
13,21,5,ascending,1
6,15,19,descending,41875
12,21,6,ascending,1
6,12,11,ascending,130720956
2,18,9,descending,44
3,18,23,ascending,836840
11,12,7,ascending,6831
1,12,18,ascending,1957363798
5,12,1,descending,372545
10,12,6,ascending,102662
7,21,19,ascending,87
5,18,19,descending,71
7,18,18,descending,6
6,12,16,ascending,128673935
7,12,4,descending,392
13,18,23,ascending,30
3,12,17,ascending,2529901980
2,15,14,ascending,148123814
2,15,12,ascending,146870395
6,12,14,descending,35608
5,18,9,descending,51
10,21,23,ascending,39
3,18,22,ascending,845705
2,18,20,descending,47
5,12,3,ascending,552527742
0,12,21,ascending,526406824
6,18,4,ascending,1595581
6,18,19,ascending,1855955
1,15,8,ascending,56746011
3,18,14,ascending,820265
8,21,8,ascending,75
11,21,18,ascending,10
5,21,13,ascending,11
4,15,17,ascending,174942560
4,15,4,descending,778637
7,15,14,descending,4362
5,12,20,ascending,519286592
6,18,14,descending,17
2,15,7,ascending,142333582
2,18,19,descending,58
8,18,14,descending,1
4,12,10,descending,8916245
8,12,0,ascending,7377905
10,18,7,ascending,47127
2,18,13,ascending,225221
3,15,18,descending,2028601
3,18,21,descending,84
3,15,15,ascending,202910553
4,18,14,ascending,1623570
1,15,6,descending,1907807
6,15,18,descending,42038
9,18,4,ascending,168518
10,18,15,ascending,47774
0,18,10,ascending,332
8,15,22,descending,245
7,12,14,descending,403
7,15,3,descending,3360
6,12,2,ascending,147958185
4,12,1,descending,4001298
12,12,22,ascending,3049
1,18,15,descending,11
9,21,18,ascending,82
6,21,19,ascending,51
1,18,14,descending,14
5,15,10,descending,238193
5,18,7,ascending,1924520
8,15,9,descending,258
0,15,6,descending,477987
3,18,13,ascending,813184
10,18,20,ascending,48095
3,12,22,descending,51144903
5,18,15,descending,53
9,18,14,ascending,186134
1,18,17,descending,10
4,12,17,ascending,1396226002
1,18,15,ascending,19646
1,12,7,ascending,1930934433
8,15,8,ascending,2041382
2,12,1,descending,74066428
8,15,3,ascending,1863436
4,15,19,descending,895454
1,15,8,descending,1949710
9,18,19,ascending,188765
8,18,20,ascending,549085
3,15,16,ascending,203340368
0,15,13,descending,519164
6,15,9,descending,40651
8,15,7,descending,265
6,12,8,descending,36382
4,18,6,descending,77
11,15,12,ascending,631
0,12,7,descending,216401762
5,12,11,ascending,527021998
1,12,15,descending,299317433
2,18,14,ascending,226460
13,18,8,ascending,126
1,15,9,descending,1971445
14,12,8,ascending,86
8,12,9,ascending,2935819
12,18,22,ascending,1188
7,18,5,descending,3
6,18,5,descending,20
9,15,18,descending,7
9,21,23,ascending,82
4,15,10,ascending,172024836
1,12,15,ascending,1954708048
11,18,12,ascending,9004
3,18,20,descending,105
9,15,2,descending,3
5,21,15,ascending,7
11,21,3,ascending,8
1,15,5,descending,1869417
0,15,8,ascending,7658061
4,12,1,ascending,1617341871
