sets,hand_size,deals,hand_type,count
13,21,8,ascending,1
5,15,5,ascending,98771690
7,15,5,ascending,10992761
2,12,20,ascending,2901915176
3,12,5,ascending,2547289871
0,12,3,ascending,503927803
5,15,8,descending,234748
9,18,6,ascending,180349
8,18,11,ascending,530216
12,12,8,ascending,3406
10,21,14,ascending,30
0,12,9,ascending,514851778
2,18,20,ascending,232921
1,12,8,descending,290479346
14,12,13,ascending,87
9,15,20,descending,7
7,18,11,descending,3
7,18,7,descending,4
1,18,3,descending,5
4,12,19,descending,8941286
9,18,22,ascending,187287
11,18,10,ascending,8954
8,18,20,ascending,546387
14,18,14,ascending,9
12,21,19,ascending,2
8,12,9,ascending,2922076
3,18,4,ascending,690157
3,18,19,descending,80
11,15,10,ascending,593
9,15,15,ascending,239884
5,18,12,ascending,2016604
6,15,20,descending,41962
11,12,17,ascending,5992
12,12,14,ascending,3039
2,18,6,descending,48
1,12,12,ascending,1941752679
4,15,14,descending,878405
8,15,2,descending,119
0,18,12,descending,1
8,15,4,descending,245
6,18,9,ascending,1745643
1,18,18,ascending,19728
3,12,11,descending,50451145
3,15,11,ascending,199425294
1,18,3,ascending,14042
5,12,11,ascending,525075216
2,15,20,descending,2797329
6,15,8,ascending,40024977
0,18,3,ascending,221
6,18,21,descending,18
10,15,23,ascending,19385
6,15,21,descending,41729
7,18,11,ascending,1136867
5,15,9,descending,235505
3,18,2,ascending,376400
1,12,7,descending,289273979
1,18,19,ascending,19988
13,12,11,ascending,719
1,15,23,ascending,58552149
11,18,13,ascending,8899
0,15,17,descending,531843
4,15,13,ascending,173004626
8,18,22,ascending,547670
10,21,9,ascending,34
9,21,18,ascending,75
4,18,12,ascending,1589911
8,15,16,descending,240
5,18,5,descending,53
8,15,14,descending,239
3,18,9,descending,94
6,18,17,ascending,1840490
2,18,20,descending,61
5,18,7,ascending,1917699
11,15,5,ascending,669
7,21,21,ascending,76
12,21,20,ascending,6
11,21,18,ascending,7
5,15,18,ascending,101195805
1,12,3,descending,264787109
2,18,4,ascending,187847
6,21,8,ascending,39
8,18,15,descending,1
2,12,7,ascending,2894315641
7,15,2,ascending,8331260
0,15,6,descending,476571
3,18,22,ascending,843476
7,12,9,descending,419
12,15,3,ascending,1
0,18,22,descending,1
1,12,15,descending,298220266
5,12,7,descending,844944
3,15,10,descending,1929971
4,15,11,descending,864052
1,15,2,descending,955608
7,21,3,ascending,37
0,18,20,descending,2
13,12,23,ascending,2117
11,15,6,ascending,621
6,18,10,ascending,1761696
5,18,10,ascending,1977104
5,18,18,descending,52
14,12,3,ascending,114
7,18,14,descending,7
14,21,21,ascending,1
