sets,hand_size,deals,hand_type,count
4,15,23,ascending,87990938
12,18,11,ascending,626
9,18,14,ascending,94062
4,18,16,descending,51
7,18,17,ascending,591605
5,18,5,descending,27
11,15,20,ascending,307
12,18,20,ascending,626
1,18,22,descending,8
3,15,7,descending,949164
7,21,9,ascending,24
14,18,14,ascending,6
11,21,15,ascending,5
1,18,11,descending,3
6,12,6,descending,18251
6,15,22,descending,21185
6,12,4,descending,18022
1,15,13,ascending,29579529
7,18,17,descending,3
3,12,2,descending,19279496
3,12,9,descending,25363540
0,12,15,descending,113253629
2,15,5,descending,1258302
5,15,1,ascending,23211952
0,15,14,ascending,4039180
1,15,21,descending,1069719
0,15,15,ascending,4061992
7,15,10,ascending,5531875
2,12,12,descending,81280338
1,15,23,ascending,29546223
10,18,7,ascending,23681
5,15,21,descending,124036
1,15,19,descending,1066557
0,15,21,descending,270994
8,18,8,ascending,263944
9,15,17,ascending,119979
7,15,12,ascending,5525467
3,12,12,ascending,1275099845
5,15,2,descending,56383
5,15,16,ascending,50963045
6,15,4,ascending,19662079
11,12,15,ascending,3118
8,12,13,ascending,1429840
8,12,6,ascending,1513725
6,18,10,ascending,889155
3,12,4,ascending,1287977445
1,15,8,descending,979016
5,12,7,descending,425740
10,18,11,ascending,23948
10,15,17,ascending,7941
12,12,7,ascending,1675
12,12,21,ascending,1600
7,12,16,descending,191
7,12,17,descending,208
0,12,13,descending,112510246
11,21,17,ascending,5
3,12,11,ascending,1276267626
12,21,17,ascending,3
0,15,13,descending,260639
7,18,11,descending,5
6,18,5,ascending,844740
9,18,13,ascending,92576
1,18,22,ascending,10371
7,18,18,ascending,592059
5,15,17,ascending,51013083
14,18,2,ascending,3
4,15,17,descending,448898
0,15,17,ascending,4083034
10,21,13,ascending,19
1,18,9,ascending,9099
8,15,21,descending,125
7,18,13,ascending,580554
8,21,23,ascending,39
1,18,14,descending,4
7,18,19,descending,3
12,18,5,ascending,610
5,18,11,ascending,1007581
1,12,11,descending,148556581
7,15,22,ascending,5533167
6,12,22,ascending,64333054
1,18,3,ascending,7007
5,15,15,descending,122387
11,12,1,ascending,5960
8,15,5,descending,136
14,18,18,ascending,3
0,12,22,ascending,264696981
13,12,23,ascending,1048
12,12,5,ascending,1759
14,12,14,ascending,43
8,15,23,ascending,1095198
13,15,15,ascending,2
14,18,8,ascending,3
0,15,14,descending,263477
0,12,13,ascending,262697167
7,15,11,descending,2108
2,18,6,ascending,101647
7,15,14,descending,2203
8,18,13,ascending,270672
10,18,5,ascending,23438
14,12,8,ascending,43
2,12,9,descending,80542546
10,21,14,ascending,12
11,15,19,ascending,349
4,18,4,descending,31
5,12,5,ascending,271735064
1,18,16,descending,4
0,15,2,ascending,3073431
4,12,12,descending,4489168
9,12,2,ascending,271808
8,18,18,ascending,274891
12,21,22,ascending,2
6,15,23,ascending,20130106
13,12,19,ascending,327
9,12,18,ascending,212526
0,12,5,ascending,256278799
5,12,19,ascending,261158642
2,15,18,ascending,75138019
7,12,18,ascending,11063171
1,18,16,ascending,10151
3,12,11,descending,25438566
7,18,23,ascending,599429
2,18,21,ascending,117774
4,15,21,descending,452648
11,18,19,ascending,4453
0,15,20,descending,269730
9,18,4,ascending,84856
6,15,9,descending,20328
10,12,10,ascending,49146
6,12,17,descending,17848
9,18,22,ascending,94809
1,18,2,ascending,4505
7,21,18,ascending,44
7,12,12,ascending,11264285
7,18,4,ascending,517135
1,15,8,ascending,28523840
7,12,18,descending,214
6,21,21,ascending,31
13,18,4,ascending,47
3,18,11,descending,50
3,12,13,ascending,1274046448
4,18,3,descending,25
10,12,5,ascending,51887
4,15,3,ascending,78366317
10,12,14,ascending,47259
11,21,16,ascending,8
5,12,10,descending,424021
0,18,21,ascending,183
13,18,3,ascending,49
2,12,12,ascending,1463051869
8,18,16,ascending,272962
9,15,22,descending,5
7,12,14,descending,200
11,21,14,ascending,5
2,12,9,ascending,1461663294
13,21,21,ascending,2
1,15,1,ascending,14263934
7,12,19,ascending,11051646
3,15,16,ascending,102195849
1,18,6,ascending,8417
12,21,12,ascending,2
4,12,1,ascending,812953829
10,18,4,ascending,21729
8,12,17,ascending,1408682
11,21,9,ascending,11
8,18,5,descending,1
10,12,11,ascending,48267
5,12,15,descending,423280
6,15,19,descending,21077
5,21,11,ascending,5
9,15,5,descending,2
11,15,18,ascending,289
0,18,9,descending,1
10,15,23,ascending,9862
7,21,22,ascending,45
13,21,15,ascending,1
6,12,16,ascending,64676619
5,12,13,ascending,263325564
7,18,9,ascending,566957
1,15,2,descending,482124
5,12,2,ascending,290393216
4,12,10,descending,4482523
7,15,22,descending,2350
2,18,11,descending,24
12,15,9,ascending,1
3,12,3,descending,23027834
7,21,10,ascending,34
3,12,20,descending,25681375
9,15,2,ascending,92345
11,12,16,ascending,3121
0,12,21,ascending,264593158
3,15,11,ascending,100609084
10,12,23,ascending,102391
6,15,13,descending,20772
7,15,7,descending,2212
12,12,8,ascending,1710
0,12,0,ascending,174611869
7,12,8,ascending,11575675
12,18,10,ascending,598
7,12,12,descending,219
7,12,7,ascending,11669779
1,15,12,descending,1026715
2,18,6,descending,25
12,12,2,ascending,2181
13,12,3,ascending,401
4,15,15,ascending,87664234
8,15,16,ascending,1014068
9,18,2,ascending,43749
5,12,0,ascending,431912475
7,12,21,ascending,11031953
11,21,21,ascending,3
2,12,7,ascending,1460211357
4,15,4,descending,390810
8,21,15,ascending,53
5,12,22,descending,423297
3,18,14,ascending,411690
3,18,20,descending,52
4,18,15,ascending,821002
9,18,9,ascending,91718
9,15,14,ascending,120912
3,15,13,ascending,101422540
1,12,3,descending,133606619
6,15,15,descending,20830
10,18,23,ascending,24252
6,15,14,descending,20811
6,15,14,ascending,20259774
2,15,18,descending,1404334
8,18,22,ascending,276914
3,18,3,ascending,301497
6,12,1,descending,8038
8,18,20,ascending,276478
8,18,3,ascending,207795
4,12,2,descending,3393987
0,15,3,ascending,3521681
0,18,14,ascending,162
11,15,17,ascending,325
9,21,11,ascending,38
1,15,17,ascending,29983925
4,12,6,descending,4488063
6,18,11,ascending,895812
5,15,9,ascending,50347876
5,18,17,descending,22
2,12,11,descending,81036906
0,12,17,ascending,264047808
4,12,13,ascending,704796443
0,15,10,ascending,3927894
0,15,7,descending,243257
2,12,15,ascending,1463779551
9,18,15,ascending,93860
0,12,6,descending,108164188
6,21,10,ascending,20
14,12,6,ascending,53
3,18,16,descending,46
12,21,20,ascending,2
8,12,4,ascending,1547636
3,12,0,ascending,1473407553
9,15,4,ascending,121713
7,15,2,ascending,4202771
7,15,6,ascending,5572442
13,12,8,ascending,371
13,18,5,ascending,59
5,21,12,ascending,8
6,18,5,descending,7
8,18,18,descending,2
6,18,18,descending,11
10,18,20,ascending,24184
1,12,19,descending,151320402
5,15,14,ascending,50839012
4,15,9,descending,429749
4,12,22,descending,4511336
4,21,22,ascending,1
6,12,17,ascending,64586773
0,12,19,descending,114088330
6,15,11,ascending,20200845
1,15,18,descending,1061604
4,15,2,descending,203734
13,12,13,ascending,345
4,21,7,ascending,1
7,15,5,ascending,5540040
4,12,8,descending,4484499
9,18,6,ascending,91709
4,12,7,ascending,715297272
13,12,14,ascending,337
13,12,2,ascending,486
3,18,14,descending,60
5,21,16,ascending,5
9,12,9,ascending,224438
13,15,19,ascending,1
2,12,14,descending,81665620
6,15,3,descending,16160
7,18,21,descending,3
6,18,17,descending,14
10,21,22,ascending,12
