sets,hand_size,deals,hand_type,count
6,15,15,descending,122992
10,12,11,ascending,285123
4,15,22,ascending,518881676
1,12,5,ascending,5689011930
9,18,23,ascending,552123
5,15,19,descending,729385
6,21,12,ascending,140
1,18,4,descending,22
4,12,15,descending,26462667
0,18,16,ascending,1023
0,15,13,ascending,23645097
7,12,3,descending,1149
9,15,14,descending,20
13,21,11,ascending,1
11,15,12,ascending,1904
9,12,11,ascending,1294387
1,15,11,ascending,171842742
0,18,14,descending,2
6,18,2,ascending,2480356
1,18,14,descending,33
4,12,21,ascending,4120770340
14,18,9,ascending,31
5,15,4,ascending,287093752
6,15,5,descending,117153
13,12,2,ascending,2898
3,18,14,descending,237
6,12,17,descending,106221
12,12,2,ascending,12689
2,18,21,descending,143
9,12,22,ascending,1249637
6,21,14,ascending,150
14,18,6,ascending,21
2,12,20,ascending,8611190723
3,18,13,ascending,2403394
11,15,21,ascending,1845
1,15,14,ascending,174741202
6,15,22,descending,124424
9,21,9,ascending,148
6,18,23,ascending,5548176
5,12,10,ascending,1564050348
1,15,6,ascending,165152321
1,18,3,ascending,41029
12,15,18,ascending,1
1,15,9,ascending,169162682
7,15,21,ascending,32552454
11,15,15,ascending,1789
7,18,14,descending,8
8,12,23,ascending,14037029
5,12,8,ascending,1577983530
4,15,20,descending,2651161
6,18,4,descending,53
11,21,11,ascending,30
5,12,9,ascending,1570900301
7,12,7,ascending,68633399
11,12,22,ascending,17355
0,15,2,descending,720794
8,12,11,ascending,8525564
6,21,7,ascending,119
8,18,11,descending,2
9,12,19,ascending,1249595
10,21,18,ascending,110
3,18,22,descending,283
12,21,3,ascending,3
13,15,17,ascending,5
3,12,2,descending,113417592
0,18,13,descending,3
5,15,9,ascending,296182746
5,12,9,descending,2494210
1,12,14,descending,882796256
4,21,15,ascending,6
1,15,9,descending,5830792
12,12,1,ascending,17652
13,12,15,ascending,2004
14,12,14,ascending,227
7,18,16,ascending,3462573
12,12,16,ascending,9067
3,18,20,descending,268
3,12,4,ascending,7575202479
4,15,21,ascending,518634734
10,21,12,ascending,88
0,12,19,ascending,1555033902
1,15,2,descending,2831787
9,12,14,ascending,1267997
2,18,7,ascending,606419
9,12,13,ascending,1276403
3,18,23,ascending,2475055
4,15,10,descending,2540205
4,18,11,ascending,4668585
4,15,12,ascending,511947844
9,15,21,descending,24
3,12,16,descending,150744964
6,15,3,descending,93552
7,15,7,descending,12625
12,21,20,ascending,5
9,12,6,ascending,1363889
0,15,1,ascending,11591708
7,18,11,descending,14
7,12,4,ascending,70339221
6,21,20,ascending,126
11,18,3,ascending,20883
7,18,15,descending,16
9,21,19,ascending,186
7,18,8,descending,9
10,18,17,ascending,140846
10,15,12,ascending,47283
13,21,10,ascending,4
7,21,3,ascending,98
2,15,14,descending,8120925
4,15,18,descending,2645574
9,12,9,ascending,1321099
5,18,17,ascending,6169331
4,18,18,ascending,4896543
10,18,2,ascending,65078
8,15,20,descending,820
5,18,13,ascending,6039241
5,18,3,ascending,4521295
11,18,23,ascending,23994
0,12,14,ascending,1547882261
1,18,18,ascending,59294
5,15,14,descending,717849
0,15,16,ascending,23964335
12,18,16,ascending,3551
6,18,21,ascending,5498071
1,18,4,ascending,47368
2,15,15,ascending,439253037
3,15,2,ascending,453562876
9,15,16,ascending,711110
7,12,6,ascending,69123563
7,12,4,descending,1235
3,12,0,ascending,8666278639
10,18,23,ascending,140813
10,18,12,descending,1
7,12,2,ascending,77772301
3,15,13,ascending,596560194
13,18,19,ascending,333
6,12,12,descending,106550
11,12,14,ascending,18450
11,12,12,ascending,18537
7,18,6,descending,11
8,18,18,ascending,1618874
3,15,14,descending,5911090
9,15,6,descending,33
2,18,2,ascending,308246
4,15,5,ascending,498716090
8,21,13,ascending,261
3,15,11,ascending,591819107
2,18,18,descending,126
14,12,9,ascending,267
8,18,17,descending,1
2,15,11,ascending,431852199
8,18,5,descending,1
1,15,7,ascending,166398220
4,15,4,descending,2302363
8,12,19,ascending,8259966
3,12,12,descending,149916040
