sets,hand_size,deals,hand_type,count
0,12,18,ascending,528647538
2,18,20,descending,42
8,21,10,ascending,82
1,15,9,ascending,57543000
10,15,7,ascending,16401
10,21,8,ascending,23
1,15,15,descending,2100859
3,15,11,descending,1965466
3,18,5,descending,82
8,18,20,ascending,551697
0,15,1,ascending,3943979
0,15,21,ascending,8233348
4,18,9,descending,100
9,18,11,ascending,185098
2,12,2,ascending,2933785662
1,12,10,descending,295886735
7,12,9,ascending,22981387
2,15,3,descending,2061503
5,18,11,ascending,2015975
8,21,7,ascending,72
5,18,5,ascending,1879549
13,15,1,ascending,2
7,15,16,descending,4350
12,12,12,ascending,3251
12,21,5,ascending,4
8,18,18,ascending,550495
2,15,16,ascending,149796865
5,12,21,descending,846288
6,21,13,ascending,39
3,18,22,ascending,851415
2,18,20,ascending,235145
1,12,12,ascending,1959954718
9,15,22,ascending,241399
10,15,16,ascending,15822
11,18,12,ascending,9010
1,12,17,descending,302075269
2,18,21,descending,43
8,12,1,ascending,4375192
8,12,0,ascending,7412943
10,21,14,ascending,30
9,18,6,ascending,182235
3,15,9,ascending,199329056
2,12,3,ascending,2925575762
9,21,18,ascending,54
11,12,2,ascending,8426
4,12,1,ascending,1626343172
6,15,13,ascending,40492194
3,15,12,ascending,202153962
10,18,19,ascending,47791
11,18,23,ascending,8207
7,18,12,descending,5
4,12,15,ascending,1406385473
15,18,15,ascending,2
4,18,22,ascending,1679335
2,15,20,descending,2824149
10,18,11,ascending,47232
3,15,4,descending,1757162
6,15,5,descending,39689
1,12,6,descending,290742690
10,18,15,ascending,47989
10,21,18,ascending,36
4,18,3,descending,51
1,15,3,descending,1546918
13,18,16,ascending,120
0,12,15,ascending,527271609
9,21,19,ascending,59
14,18,16,ascending,7
5,12,18,ascending,522815476
5,15,14,descending,243651
2,15,12,ascending,147695969
1,15,8,descending,1959050
13,21,4,ascending,1
1,12,4,descending,283014419
6,15,21,ascending,40687049
2,18,3,ascending,165327
4,12,14,ascending,1407954664
4,18,18,ascending,1666169
3,15,18,ascending,205070008
4,15,6,descending,840085
0,18,11,descending,1
4,21,3,ascending,1
7,12,1,ascending,32092001
14,12,22,ascending,73
10,15,15,ascending,16015
8,18,9,ascending,530748
9,15,13,descending,7
1,12,16,descending,301607923
8,15,1,ascending,906830
0,15,7,ascending,7627114
11,21,4,ascending,3
9,15,17,descending,11
9,15,21,descending,3
4,12,19,ascending,1402566519
13,12,17,ascending,686
11,15,13,ascending,704
2,15,16,descending,2789543
2,18,17,descending,50
5,15,8,ascending,100608290
6,18,2,ascending,843358
6,21,3,ascending,16
13,15,16,ascending,1
5,21,13,ascending,10
14,18,10,ascending,12
2,15,19,descending,2815488
11,21,8,ascending,7
1,18,5,descending,14
14,12,12,ascending,78
5,15,13,descending,243257
6,21,19,ascending,51
2,12,10,ascending,2925373707
7,15,10,ascending,11065887
2,12,20,ascending,2929074507
8,12,2,ascending,3485281
8,12,17,ascending,2821033
9,12,8,ascending,454210
7,15,14,ascending,11059322
6,12,18,descending,35993
4,12,3,descending,8153935
3,12,6,descending,50541696
2,18,16,ascending,233092
10,15,4,ascending,16071
12,12,2,ascending,4251
11,12,21,ascending,6136
2,12,3,descending,146254643
0,18,6,ascending,277
6,21,5,ascending,33
9,21,10,ascending,59
0,18,9,descending,2
0,18,5,descending,2
13,18,5,ascending,112
4,18,7,ascending,1509728
10,12,1,ascending,165188
2,18,19,descending,72
9,21,13,ascending,62
13,15,11,ascending,1
4,18,8,ascending,1529327
5,12,16,descending,845377
2,15,17,ascending,150096807
2,15,21,descending,2826752
6,15,19,descending,42123
1,15,4,descending,1794122
0,18,8,ascending,308
0,18,14,descending,2
0,15,12,ascending,7986589
7,15,16,ascending,11057788
7,15,18,descending,4443
0,18,7,descending,2
4,12,21,descending,9025750
4,15,17,descending,897651
10,15,13,ascending,16192
0,15,6,ascending,7559101
3,12,18,ascending,2543299319
5,15,14,ascending,101702184
2,15,17,descending,2799945
1,12,12,descending,298381798
2,15,22,descending,2831679
1,12,20,descending,302949285
4,18,15,ascending,1643652
6,18,14,ascending,1831002
12,18,19,ascending,1251
11,18,19,ascending,9227
7,18,7,descending,3
4,15,4,ascending,166278555
9,12,14,ascending,431470
8,15,13,ascending,2031376
8,15,19,descending,243
10,21,11,ascending,36
13,15,18,ascending,1
2,18,15,descending,47
5,18,3,ascending,1540945
7,15,5,ascending,11087810
12,21,10,ascending,5
14,12,19,ascending,85
3,12,1,ascending,2735941521
10,18,23,ascending,47610
7,15,4,descending,3988
6,18,5,ascending,1689231
3,18,3,descending,30
9,18,19,ascending,188884
11,18,20,ascending,9160
5,12,17,descending,846867
7,15,9,descending,4334
3,18,10,descending,82
2,12,20,descending,164464489
6,21,20,ascending,46
4,18,11,descending,110
12,12,18,ascending,3136
9,15,1,ascending,107541
8,18,16,ascending,547903
6,12,8,ascending,133785128
8,21,23,ascending,109
6,12,22,ascending,128710896
10,18,13,ascending,47415
0,15,2,descending,245621
2,18,22,descending,51
3,12,7,descending,50623519
14,18,4,ascending,7
0,12,12,descending,224051910
6,12,7,descending,36950
1,18,19,descending,11
4,15,10,ascending,172995342
4,12,12,descending,8983199
6,12,13,ascending,130370308
11,21,21,ascending,10
15,18,18,ascending,3
4,15,14,ascending,175017245
6,21,18,ascending,47
2,15,20,ascending,150686332
8,12,22,ascending,2805969
8,12,5,ascending,3055072
6,15,7,ascending,40437620
0,15,17,ascending,8173970
9,21,7,ascending,56
7,21,11,ascending,84
13,12,0,ascending,3327
14,12,18,ascending,97
3,15,3,descending,1504334
1,18,3,descending,3
5,15,20,ascending,102254717
6,12,13,descending,36305
11,18,6,ascending,8999
1,15,11,ascending,58458437
3,15,8,ascending,198333302
8,21,5,ascending,83
9,12,3,ascending,492896
1,15,12,ascending,58831583
5,15,16,descending,245971
12,21,20,ascending,7
4,21,16,ascending,1
5,12,1,ascending,653358140
7,18,21,ascending,1189943
1,15,19,descending,2133049
0,15,14,descending,527501
6,15,8,descending,40603
5,15,7,ascending,100472044
10,15,22,ascending,15698
8,21,3,ascending,48
8,12,20,ascending,2808437
0,15,2,ascending,6147226
3,18,20,descending,94
6,12,19,ascending,128932184
4,15,22,ascending,176460969
1,15,17,ascending,59987596
3,15,15,descending,2021358
0,15,17,descending,538200
9,15,9,ascending,245386
7,15,22,descending,4403
9,15,18,ascending,241117
3,12,8,descending,50688087
5,15,20,descending,247688
0,18,18,ascending,358
1,15,20,ascending,60265581
