sets,hand_size,deals,hand_type,count
2,18,5,descending,43
0,15,17,descending,534502
3,12,8,descending,50499926
0,18,20,descending,3
5,15,3,ascending,91449036
12,12,11,ascending,3176
4,18,16,ascending,1644491
11,21,12,ascending,17
9,18,9,ascending,182834
8,18,12,ascending,536532
8,15,5,ascending,2052874
5,12,4,ascending,545118463
1,15,18,descending,2122968
11,15,6,ascending,664
8,18,10,descending,1
3,12,15,descending,51049999
11,18,17,ascending,8998
4,18,12,descending,86
6,15,5,ascending,40075260
1,18,13,descending,8
2,15,3,ascending,131128135
4,12,16,descending,8970990
7,12,2,descending,330
0,15,16,descending,531313
3,18,19,descending,69
9,12,22,ascending,422393
6,21,16,ascending,49
5,12,14,ascending,523727834
0,15,3,ascending,7022215
10,18,21,ascending,47761
13,18,8,ascending,126
3,12,21,ascending,2533393357
5,15,6,descending,233698
11,15,1,ascending,291
7,21,6,ascending,51
3,12,23,ascending,2519783176
3,12,4,descending,48978299
6,15,15,ascending,40451840
1,12,22,descending,302210895
0,15,22,descending,541965
10,15,23,ascending,19574
9,21,4,ascending,47
3,12,10,descending,50649603
7,12,21,ascending,21988414
4,12,23,ascending,1462910044
6,18,6,ascending,1711674
4,15,5,ascending,169090159
3,15,21,descending,2044127
9,12,15,ascending,429624
0,12,9,ascending,517899334
4,15,16,descending,891321
3,12,8,ascending,2553537962
0,15,1,ascending,3932271
2,15,7,descending,2581872
5,12,10,descending,843845
7,18,10,ascending,1136598
2,12,2,ascending,2923820546
5,18,15,ascending,2075453
5,15,22,ascending,101938875
1,15,15,descending,2094249
2,18,16,ascending,229880
1,12,13,ascending,1955613958
10,15,22,ascending,15910
10,12,13,ascending,95334
11,18,5,ascending,8949
7,15,15,descending,4328
11,15,14,ascending,657
7,12,13,descending,407
10,18,16,ascending,47549
9,15,20,ascending,240764
14,12,19,ascending,85
8,21,10,ascending,82
9,21,11,ascending,56
2,18,10,descending,43
6,18,3,descending,12
6,18,16,descending,25
5,15,6,ascending,99976990
0,15,2,descending,244924
3,15,22,ascending,204992328
1,18,16,ascending,19762
0,18,12,ascending,350
11,15,11,ascending,612
3,18,10,ascending,785125
3,18,18,ascending,840198
13,18,18,ascending,118
1,15,17,descending,2114856
12,21,3,ascending,2
5,21,17,ascending,8
9,18,13,descending,1
