sets,hand_size,deals,hand_type,count
12,21,13,ascending,3
15,18,10,ascending,2
3,15,9,descending,967872
5,15,9,descending,118538
14,18,19,ascending,3
3,18,10,ascending,395344
7,18,20,descending,6
5,12,13,ascending,263547703
3,12,10,ascending,1278915199
4,12,4,descending,4366610
9,18,19,ascending,94795
14,18,16,ascending,7
9,15,2,descending,5
6,21,7,ascending,30
10,21,3,ascending,4
7,18,3,ascending,443698
3,15,18,ascending,102618422
3,15,19,ascending,102717465
0,15,14,ascending,4045480
10,18,2,ascending,11132
6,15,10,descending,20636
3,21,20,ascending,1
5,21,9,ascending,4
2,12,15,descending,81896726
4,18,10,ascending,784404
4,18,16,descending,48
5,18,11,ascending,1010078
13,15,10,ascending,2
8,21,22,ascending,40
7,18,11,descending,6
5,12,4,descending,415062
6,18,23,ascending,944337
10,12,2,ascending,61424
6,21,17,ascending,32
14,18,14,ascending,2
9,18,2,ascending,43270
10,12,22,ascending,46408
0,18,23,ascending,2633
9,15,15,ascending,121032
13,18,16,ascending,71
13,12,9,ascending,354
5,21,20,ascending,8
12,21,3,ascending,1
1,18,21,descending,1
8,15,3,ascending,937921
0,18,7,ascending,151
6,18,11,descending,17
2,12,3,descending,73177991
3,12,14,descending,25596310
0,15,17,ascending,4088879
4,15,11,descending,435736
5,12,21,ascending,261175412
2,12,18,descending,82186865
9,12,12,ascending,219132
7,15,13,ascending,5531951
10,18,3,ascending,18278
13,18,3,ascending,66
8,18,22,ascending,277282
1,18,22,descending,4
5,12,5,descending,424563
1,18,15,descending,3
3,12,23,ascending,1265080099
4,15,12,ascending,87135461
6,15,9,ascending,20219231
6,15,21,ascending,20354409
1,15,18,ascending,30069013
5,18,8,ascending,978588
0,18,20,ascending,164
3,18,6,descending,42
9,21,18,ascending,35
0,12,1,ascending,232304974
2,12,11,descending,81141592
8,12,14,ascending,1426022
2,18,11,ascending,109927
6,15,16,descending,21028
8,15,11,descending,128
14,12,5,ascending,62
7,21,3,ascending,11
6,18,20,descending,12
0,12,16,descending,113671685
2,18,13,ascending,112938
9,15,11,descending,5
4,12,16,descending,4507056
10,12,7,ascending,50934
5,18,7,descending,29
14,12,21,ascending,49
1,18,13,descending,4
14,18,3,ascending,4
7,18,2,ascending,270691
11,12,3,ascending,3655
15,18,20,ascending,2
0,15,18,descending,269874
7,12,10,descending,213
4,18,12,descending,47
0,12,16,ascending,264085931
2,12,12,descending,81359970
11,15,20,ascending,341
1,18,12,descending,4
13,21,10,ascending,1
13,12,3,ascending,432
12,18,23,ascending,486
4,12,19,ascending,701844129
4,12,1,ascending,813728402
4,18,4,ascending,697961
4,12,9,ascending,711978510
14,12,3,ascending,50
1,12,6,ascending,969613046
5,12,15,ascending,262488477
0,15,13,descending,262823
10,15,3,ascending,7451
8,15,8,descending,119
14,12,16,ascending,49
5,12,3,ascending,277957917
8,15,6,descending,141
11,15,16,ascending,334
11,12,4,ascending,3668
7,12,3,ascending,12291121
3,12,17,ascending,1272933551
7,12,7,descending,202
7,12,12,descending,209
3,15,13,descending,1000032
1,15,1,ascending,14272057
9,21,6,ascending,33
0,12,15,descending,113376970
8,15,17,descending,151
8,18,11,ascending,266894
3,18,3,descending,20
4,12,15,ascending,703703719
5,15,9,ascending,50409759
7,21,5,ascending,29
2,18,16,descending,23
3,15,16,ascending,102328691
6,12,19,ascending,64513296
8,12,4,ascending,1547301
13,12,20,ascending,390
9,21,3,ascending,19
9,21,14,ascending,36
8,21,9,ascending,36
6,18,10,descending,7
2,18,15,ascending,115590
13,18,20,ascending,57
4,12,23,ascending,734405067
14,18,9,ascending,4
3,15,7,ascending,98766040
6,21,8,ascending,25
12,21,20,ascending,3
7,18,5,descending,2
4,12,4,ascending,722791411
1,18,6,ascending,8602
7,21,17,ascending,36
7,18,17,descending,2
3,18,14,ascending,412313
3,18,15,descending,49
6,15,7,descending,20323
1,15,16,ascending,29947627
2,12,17,descending,82112055
1,15,9,ascending,28794873
1,15,8,descending,979267
9,12,8,ascending,227504
4,18,15,descending,64
1,18,19,descending,5
14,18,11,ascending,5
12,21,23,ascending,2
8,18,19,ascending,275666
9,15,20,descending,5
5,21,23,ascending,2
8,12,18,ascending,1408184
2,12,4,descending,77795287
6,12,2,descending,13481
10,18,9,ascending,23879
6,12,5,descending,18340
3,12,13,descending,25554425
12,12,16,ascending,1520
10,21,15,ascending,16
7,18,12,descending,1
9,18,22,ascending,94707
10,18,21,ascending,24127
1,12,20,ascending,985372233
7,15,17,ascending,5535747
9,21,20,ascending,31
5,15,22,descending,125055
0,18,19,ascending,181
3,12,8,ascending,1282000307
3,18,21,ascending,424968
11,21,18,ascending,6
0,18,14,ascending,185
15,18,22,ascending,1
2,15,2,ascending,56528770
2,15,5,ascending,70609290
3,15,21,ascending,102876319
6,21,23,ascending,19
4,18,17,ascending,830518
11,18,3,ascending,3531
6,12,6,descending,18231
2,12,2,ascending,1467928220
14,12,11,ascending,51
4,15,14,descending,444293
