sets,hand_size,deals,hand_type,count
6,12,8,descending,36214
2,12,8,descending,159676682
6,15,18,ascending,40384770
12,18,18,ascending,1182
12,12,15,ascending,3023
13,18,4,ascending,103
14,21,3,ascending,1
7,18,3,descending,1
8,15,4,ascending,2000846
2,15,9,descending,2624965
5,15,14,ascending,101055640
1,12,4,ascending,1920696402
7,15,23,ascending,11319885
2,12,15,descending,162604357
7,18,5,ascending,1083548
4,12,6,ascending,1425655888
9,12,17,ascending,424513
0,18,5,ascending,295
7,15,6,descending,4290
3,15,4,ascending,190127923
5,18,10,ascending,1983578
8,15,16,ascending,2014857
2,15,10,ascending,145044027
7,18,20,descending,5
5,12,20,ascending,518802061
4,12,16,ascending,1396024076
3,12,20,descending,51064155
12,12,13,ascending,3107
9,12,23,ascending,109227
6,15,15,ascending,40319400
7,18,2,ascending,535654
2,12,0,ascending,2804424737
1,12,11,ascending,1944572312
4,15,7,descending,842431
3,18,3,ascending,598227
11,12,21,ascending,6214
0,15,7,ascending,7576421
6,12,17,ascending,128370920
8,12,11,ascending,2881541
4,12,12,descending,8923264
3,18,11,ascending,792743
5,12,2,ascending,577186623
8,18,19,ascending,547881
11,15,13,ascending,613
8,15,21,descending,260
11,18,13,ascending,8959
13,18,12,ascending,118
0,12,10,descending,220222413
2,15,7,ascending,142202930
2,18,22,descending,47
9,15,22,descending,14
0,15,8,descending,489516
4,21,20,ascending,2
7,15,19,ascending,10990645
5,12,20,descending,840303
11,18,15,ascending,8962
6,18,13,descending,17
2,18,19,descending,49
3,18,12,ascending,802448
13,15,6,ascending,1
4,21,5,ascending,1
4,15,16,descending,890109
4,15,18,descending,892344
0,15,7,descending,484198
5,15,21,descending,247683
7,12,7,descending,445
7,15,18,ascending,10997524
12,18,14,ascending,1203
0,12,14,ascending,523120609
4,18,7,ascending,1500695
9,21,14,ascending,78
12,15,11,ascending,1
11,12,12,ascending,6261
9,18,5,ascending,178829
1,18,12,ascending,18724
0,15,22,ascending,8181032
2,15,16,descending,2770303
7,12,2,descending,326
5,15,9,descending,235959
11,18,10,ascending,8718
14,12,6,ascending,94
0,15,13,ascending,7985743
5,12,19,ascending,519045586
5,15,16,descending,244000
10,12,19,ascending,92187
14,18,10,ascending,5
5,18,7,descending,50
2,18,9,ascending,211631
10,21,12,ascending,31
2,18,9,descending,45
9,15,14,descending,10
12,21,12,ascending,5
11,12,0,ascending,24620
1,12,10,descending,293979126
4,18,2,ascending,744774
3,15,8,descending,1900633
10,15,15,ascending,15676
4,12,12,ascending,1403492310
7,12,22,ascending,21913458
10,12,15,ascending,93503
6,15,5,ascending,39945021
5,18,3,descending,30
4,12,22,ascending,1392330784
0,12,15,ascending,523899670
6,21,15,ascending,42
1,12,17,ascending,1955045359
5,18,14,descending,61
7,12,4,descending,407
9,15,11,descending,12
9,15,12,ascending,240847
7,12,16,descending,434
4,12,16,descending,8948472
6,15,12,ascending,40213442
9,15,5,ascending,247881
11,18,11,ascending,8798
6,18,6,descending,15
12,21,6,ascending,5
5,15,13,ascending,100888698
13,15,5,ascending,1
8,15,16,descending,267
4,12,6,descending,8921281
13,18,16,ascending,103
12,18,17,ascending,1204
1,18,17,descending,16
13,21,19,ascending,1
9,12,11,ascending,437816
1,12,9,descending,292622664
7,15,20,descending,4331
4,12,19,ascending,1393508653
7,15,19,descending,4476
3,12,10,ascending,2539613088
11,12,1,ascending,11697
4,15,17,ascending,174734735
4,15,19,ascending,175093224
9,15,23,ascending,270134
5,15,18,ascending,101465749
8,15,20,descending,279
8,21,6,ascending,81
9,18,8,ascending,181323
4,18,16,ascending,1641082
6,15,13,ascending,40246772
6,12,7,ascending,133743958
1,15,1,ascending,28357426
3,18,17,ascending,832276
10,18,7,ascending,46901
4,18,19,descending,108
9,15,4,ascending,240965
7,15,10,descending,4342
8,18,16,descending,1
12,21,3,ascending,3
8,15,21,ascending,2014032
3,15,17,descending,2022066
1,18,2,ascending,9047
2,15,2,descending,1261799
2,15,2,ascending,112259300
0,15,22,descending,539714
8,18,9,ascending,526635
11,12,11,ascending,6482
10,15,19,ascending,15550
7,18,5,descending,7
6,15,2,ascending,30571424
4,18,17,ascending,1649099
