sets,hand_size,deals,hand_type,count
11,18,23,ascending,7936
4,18,6,ascending,1480808
3,15,11,descending,1953455
7,12,19,ascending,21943011
1,12,22,descending,301111743
14,18,13,ascending,7
2,12,21,descending,163367647
3,15,4,ascending,189990428
8,12,3,ascending,3172465
14,18,3,ascending,8
3,12,10,ascending,2538089450
6,15,6,descending,40225
6,21,23,ascending,45
4,18,19,ascending,1656525
6,15,18,ascending,40370274
5,18,14,ascending,2056977
2,12,15,ascending,2907676391
9,18,15,ascending,184950
12,12,8,ascending,3440
7,21,3,ascending,34
13,15,8,ascending,2
7,12,4,descending,404
4,12,11,descending,8915177
3,15,4,descending,1742900
4,12,5,descending,8865252
4,18,3,descending,39
10,18,13,ascending,47162
4,15,2,ascending,131736193
9,12,10,ascending,442787
0,15,11,ascending,7871260
2,15,16,ascending,148724166
7,15,5,ascending,11016037
9,15,20,ascending,239475
3,15,3,ascending,179764184
5,15,3,descending,184810
1,12,2,ascending,1897417731
10,15,12,ascending,15790
4,15,12,descending,871086
9,21,10,ascending,54
1,18,9,descending,13
13,12,1,ascending,1410
12,18,4,ascending,1149
6,18,7,ascending,1722856
14,18,12,ascending,5
1,18,18,descending,11
1,15,14,ascending,59025396
7,12,15,descending,419
2,12,9,descending,160011227
3,15,20,descending,2035334
6,12,8,descending,36201
7,21,11,ascending,58
6,15,14,ascending,40258975
9,15,10,descending,7
3,18,4,descending,60
8,18,19,descending,1
8,15,19,ascending,2015937
13,18,23,ascending,23
6,18,4,descending,10
2,15,22,ascending,149823060
4,12,15,descending,8942814
2,12,20,ascending,2908458734
10,12,15,ascending,93253
14,18,8,ascending,6
7,15,9,descending,4306
7,12,15,ascending,22113610
10,18,7,ascending,46547
2,12,17,ascending,2908118250
0,12,4,descending,209341224
12,12,17,ascending,3028
12,21,18,ascending,1
13,12,14,ascending,700
12,12,4,ascending,3553
9,18,17,ascending,187050
10,12,19,ascending,92433
4,12,13,ascending,1400030600
7,18,20,descending,10
7,12,2,descending,327
2,15,17,ascending,149035730
4,12,8,ascending,1417098348
3,15,8,ascending,196913019
7,18,22,ascending,1181418
3,18,4,ascending,689122
5,18,20,ascending,2100702
1,12,10,descending,293811699
11,12,2,ascending,8376
0,18,13,ascending,354
7,15,3,ascending,10055892
11,15,4,ascending,601
14,12,16,ascending,90
13,18,4,ascending,95
2,18,19,descending,47
1,18,13,descending,12
5,12,6,ascending,537645524
8,15,5,ascending,2050546
10,18,18,ascending,47822
7,12,20,descending,394
6,15,8,descending,40607
8,12,22,ascending,2788959
11,21,9,ascending,13
2,12,19,descending,163204863
12,21,5,ascending,4
4,18,9,descending,96
4,21,22,ascending,1
8,18,13,ascending,537681
0,12,19,descending,226622564
13,15,14,ascending,1
2,12,18,descending,163082334
13,21,8,ascending,2
13,12,19,ascending,661
13,18,18,ascending,113
4,15,13,ascending,173398670
14,18,14,ascending,7
6,12,10,ascending,131252898
10,18,2,ascending,22365
0,18,23,ascending,5290
6,15,5,descending,39660
0,12,6,ascending,510442558
3,18,8,descending,71
10,12,22,ascending,91773
13,18,2,ascending,62
0,12,4,ascending,507799270
2,18,16,ascending,230250
6,12,19,ascending,128024595
8,15,21,ascending,2015803
0,12,11,descending,221366469
2,15,11,ascending,145869208
0,15,22,ascending,8181574
13,12,13,ascending,673
2,12,8,ascending,2902163778
4,18,16,descending,116
8,21,23,ascending,93
13,15,3,ascending,2
2,18,4,descending,28
10,18,6,ascending,46540
2,15,13,descending,2725106
7,15,14,ascending,10976421
1,12,4,ascending,1919355094
3,12,2,descending,38300989
10,15,4,ascending,16132
7,12,14,descending,395
7,21,16,ascending,87
9,12,18,ascending,423193
9,15,3,ascending,223143
2,12,7,ascending,2900749454
9,12,9,ascending,445768
7,21,18,ascending,92
12,12,0,ascending,13335
4,21,9,ascending,1
4,15,9,ascending,171154729
3,15,2,ascending,153211301
6,12,2,descending,27331
10,21,15,ascending,26
3,18,12,descending,75
13,21,10,ascending,1
3,15,21,ascending,204107784
3,15,13,ascending,201490420
5,18,8,ascending,1939193
14,18,5,ascending,7
7,21,23,ascending,101
0,15,7,ascending,7576609
1,15,1,ascending,28332901
3,12,18,descending,50984630
3,12,13,ascending,2530974979
0,12,8,descending,217331282
2,12,22,descending,163441297
1,15,6,descending,1902037
6,12,13,ascending,129452465
3,15,17,descending,2020607
5,12,9,descending,841997
2,18,13,descending,57
14,18,22,ascending,14
12,15,17,ascending,1
6,12,4,ascending,136278248
2,15,22,descending,2810989
0,15,19,descending,538549
9,15,17,ascending,239684
8,18,20,ascending,548137
3,18,9,ascending,770698
10,15,21,ascending,15880
11,15,18,ascending,648
3,18,11,descending,73
2,18,9,ascending,211495
4,18,15,ascending,1634381
12,12,5,ascending,3452
12,15,22,ascending,1
12,21,9,ascending,2
7,18,4,ascending,1027208
9,15,19,descending,8
11,21,6,ascending,11
1,12,14,ascending,1950276357
12,18,7,ascending,1200
8,15,22,descending,280
7,12,20,ascending,21924938
13,21,22,ascending,1
14,12,22,ascending,80
10,18,10,ascending,46823
5,12,15,descending,840336
8,15,17,ascending,2014727
9,21,9,ascending,40
2,12,16,ascending,2907914707
7,12,16,descending,413
12,12,16,ascending,3072
0,12,9,ascending,516005946
11,12,14,ascending,6197
9,12,5,ascending,465740
11,12,4,ascending,7084
