sets,hand_size,deals,hand_type,count
8,18,18,descending,1
10,12,0,ascending,317592
14,18,3,ascending,6
3,18,21,ascending,843960
7,15,22,ascending,11008470
2,12,8,ascending,2904329013
3,12,22,ascending,2525764806
0,15,12,ascending,7937226
4,12,3,descending,8102043
1,18,9,ascending,18034
4,15,18,ascending,174933085
6,15,15,ascending,40328343
7,12,3,ascending,24398306
2,15,10,ascending,145082804
2,15,8,descending,2594712
0,12,7,ascending,512539761
2,12,13,ascending,2909100253
3,12,6,descending,50223656
5,15,6,descending,233140
1,12,19,ascending,1956428929
2,12,3,ascending,2907182562
6,15,13,descending,41335
10,18,2,ascending,22076
0,12,19,ascending,525561898
6,12,3,ascending,139269174
4,15,5,descending,820387
10,15,7,ascending,16584
11,12,4,ascending,7048
13,12,7,ascending,770
7,15,7,descending,4273
3,15,12,ascending,200893427
7,21,18,ascending,68
2,15,19,descending,2799099
0,15,14,ascending,8032886
14,12,8,ascending,89
6,12,6,descending,36914
3,18,4,descending,64
5,12,17,ascending,519963248
11,18,3,ascending,7031
6,18,21,descending,20
3,15,13,descending,1983452
4,21,12,ascending,1
6,18,3,descending,11
3,12,20,ascending,2526373554
1,12,8,ascending,1933442288
2,18,4,descending,32
9,15,3,ascending,222662
11,21,5,ascending,11
4,15,23,ascending,174920459
6,12,8,ascending,132950992
9,15,20,descending,4
2,15,20,ascending,149708064
11,21,21,ascending,10
6,12,19,descending,35833
12,21,19,ascending,5
5,21,16,ascending,9
3,12,15,descending,50911757
4,21,9,ascending,1
8,12,15,ascending,2817353
2,15,17,ascending,149141642
5,15,22,descending,246381
0,12,23,ascending,554697065
6,12,15,descending,36237
10,15,8,ascending,16397
8,15,7,descending,280
0,18,15,ascending,353
13,18,7,ascending,120
2,15,23,ascending,151098256
8,18,10,ascending,528900
12,12,1,ascending,6119
0,18,8,ascending,278
7,18,22,descending,6
3,15,19,ascending,203990520
1,12,23,ascending,1912603648
5,12,21,ascending,518629916
0,12,18,ascending,525335435
3,15,18,ascending,203767239
7,12,11,ascending,22518826
3,18,9,descending,74
4,15,2,ascending,131828607
3,18,15,ascending,824674
3,18,14,ascending,820933
0,15,6,ascending,7513725
4,18,19,descending,91
8,21,23,ascending,76
4,15,7,ascending,170244958
3,12,2,descending,38339221
2,15,15,ascending,148470695
4,15,15,ascending,174290352
2,15,8,ascending,143147415
9,18,10,ascending,183298
0,12,9,ascending,516366808
6,18,21,ascending,1860764
4,15,3,descending,665093
11,12,8,ascending,6733
1,15,18,ascending,59708512
