sets,hand_size,deals,hand_type,count
8,18,8,descending,1
11,18,2,ascending,4283
13,18,14,ascending,97
10,15,5,ascending,16158
6,12,11,descending,36053
12,21,13,ascending,5
0,18,6,descending,1
13,12,15,ascending,718
1,15,15,descending,2085835
5,18,2,ascending,945048
2,12,3,ascending,2906037737
9,15,2,ascending,183454
2,18,22,ascending,234425
10,18,4,ascending,43516
5,15,1,ascending,46108105
9,12,21,ascending,421710
5,18,20,descending,65
6,21,23,ascending,45
5,21,17,ascending,11
4,12,1,descending,3999325
9,18,7,ascending,182212
8,18,3,ascending,411884
6,12,16,descending,35919
0,15,7,ascending,7576643
10,18,9,ascending,46736
11,12,12,ascending,6231
6,21,20,ascending,55
9,12,12,ascending,434358
4,18,8,descending,91
3,15,19,descending,2032664
11,18,16,ascending,9027
0,18,5,ascending,280
1,18,8,ascending,17596
12,21,10,ascending,3
9,15,21,descending,5
12,21,8,ascending,2
12,18,8,ascending,1251
11,18,9,ascending,9076
2,18,4,ascending,188943
6,21,9,ascending,49
7,21,17,ascending,77
2,12,12,ascending,2907409750
8,18,19,descending,1
8,15,15,ascending,2017032
9,18,8,ascending,181705
8,18,4,descending,1
1,12,8,descending,291228202
2,15,6,ascending,141300175
12,18,6,ascending,1248
9,18,9,ascending,182824
11,15,8,ascending,629
8,21,3,ascending,36
0,12,23,ascending,554417354
2,12,2,ascending,2914087968
11,12,7,ascending,6801
14,18,22,ascending,8
10,21,13,ascending,17
4,15,2,ascending,131751772
8,12,4,ascending,3074431
10,18,12,ascending,47296
12,12,17,ascending,3078
12,21,12,ascending,4
1,15,20,descending,2125174
5,18,22,ascending,2106797
2,18,17,ascending,230993
7,18,13,descending,7
6,12,2,ascending,147784089
3,18,11,ascending,792757
9,15,1,ascending,106917
2,18,8,descending,40
8,21,5,ascending,76
3,21,21,ascending,1
6,18,2,ascending,838286
14,12,10,ascending,104
5,12,3,ascending,551860353
13,18,10,ascending,116
2,15,9,ascending,144063679
0,12,16,descending,225625625
7,15,8,ascending,11027334
9,21,5,ascending,51
0,15,15,ascending,8062161
