sets,hand_size,deals,hand_type,count
5,12,14,ascending,522575393
4,18,9,descending,103
7,18,11,descending,3
12,21,17,ascending,4
7,18,19,descending,9
5,12,9,ascending,531336479
5,18,8,descending,50
12,21,23,ascending,6
7,18,18,descending,1
13,15,21,ascending,1
3,15,12,ascending,201021293
6,18,5,ascending,1677250
3,18,2,ascending,376047
11,15,21,ascending,639
1,12,6,ascending,1926882717
1,15,18,ascending,59756583
5,15,19,ascending,101614800
8,12,21,ascending,2789580
3,18,22,ascending,846157
6,12,18,descending,35804
6,21,19,ascending,44
12,15,3,ascending,1
13,18,21,ascending,105
12,21,13,ascending,3
9,12,5,ascending,465745
2,12,8,descending,159804730
3,15,14,ascending,202385239
4,12,10,descending,8917994
7,15,15,ascending,10999146
3,12,2,ascending,2618258965
5,18,7,descending,47
8,15,18,descending,253
5,15,19,descending,247030
3,15,21,descending,2038489
1,15,13,ascending,58839942
14,12,5,ascending,128
5,18,14,descending,42
6,21,15,ascending,57
3,18,4,ascending,690183
4,15,14,ascending,174043691
5,18,6,descending,57
9,12,16,ascending,426031
10,18,4,ascending,43715
7,12,11,ascending,22530482
3,12,9,ascending,2544517018
2,15,3,ascending,130823870
0,18,23,ascending,5207
13,18,15,ascending,131
4,12,19,descending,8964785
8,21,21,ascending,102
6,18,8,ascending,1738557
1,15,1,ascending,28375548
13,15,20,ascending,3
15,18,20,ascending,2
0,18,18,ascending,346
7,12,3,descending,404
3,18,13,ascending,812216
13,15,14,ascending,1
7,18,10,descending,4
11,15,18,ascending,611
3,15,16,descending,2017493
5,18,10,ascending,1986854
9,15,8,ascending,245408
10,12,3,ascending,109804
1,15,23,ascending,58777553
1,18,15,ascending,19507
11,18,8,ascending,9041
8,15,20,ascending,2016163
4,15,7,ascending,170368210
5,12,10,descending,841804
8,15,19,ascending,2013945
9,18,21,ascending,188193
0,15,4,ascending,7328692
7,21,11,ascending,93
10,12,5,ascending,103498
14,18,3,ascending,7
11,21,12,ascending,8
14,12,11,ascending,82
15,18,11,ascending,2
