sets,hand_size,deals,hand_type,count
4,15,8,descending,851507
4,15,10,ascending,173025693
12,18,15,ascending,1234
12,18,8,ascending,1175
2,12,15,ascending,2928568205
8,21,10,ascending,82
7,18,12,ascending,1157740
14,18,7,ascending,10
4,18,2,ascending,751332
3,18,17,descending,99
7,15,11,descending,4276
0,18,12,ascending,321
7,18,8,descending,7
4,15,6,ascending,170801854
1,15,11,descending,2028092
11,15,21,ascending,623
0,12,17,descending,227602988
9,15,4,ascending,242365
13,15,12,ascending,3
7,12,12,descending,428
0,12,21,ascending,529390984
6,12,18,descending,35976
12,18,13,ascending,1204
2,18,18,descending,46
4,21,17,ascending,3
7,12,7,ascending,23346461
11,18,2,ascending,4222
12,12,8,ascending,3364
6,12,0,ascending,252200131
10,18,16,ascending,47793
11,15,5,ascending,648
4,18,18,descending,107
13,18,3,ascending,97
13,21,11,ascending,2
8,18,11,descending,1
2,18,20,ascending,235927
4,15,5,ascending,169646087
0,18,14,ascending,340
2,12,1,descending,74468426
3,18,9,descending,77
1,12,22,descending,303286948
4,21,15,ascending,2
2,12,2,ascending,2933923896
13,21,7,ascending,1
4,12,18,ascending,1403309216
5,15,9,ascending,100735968
8,15,6,ascending,2067894
4,21,20,ascending,1
14,18,4,ascending,10
0,12,9,descending,220285146
0,15,12,ascending,7991629
1,15,2,descending,963752
13,18,4,ascending,119
1,18,12,ascending,18994
11,18,3,ascending,7122
12,12,22,ascending,2947
5,18,14,descending,74
0,18,5,descending,2
2,12,20,descending,164467330
1,15,7,ascending,56606977
0,12,4,descending,210851020
8,15,12,ascending,2034847
13,18,13,ascending,119
9,15,5,ascending,247986
10,12,1,ascending,165292
1,18,23,ascending,9480
11,15,15,ascending,655
7,21,4,ascending,57
9,15,6,ascending,248773
13,18,9,ascending,127
2,18,2,ascending,104862
7,12,22,descending,392
10,12,3,ascending,110813
14,21,13,ascending,1
6,18,6,ascending,1715744
8,12,9,ascending,2950575
14,18,17,ascending,8
3,15,13,ascending,202938892
3,12,17,ascending,2544165742
13,12,14,ascending,687
1,18,22,descending,13
3,12,20,ascending,2542531376
5,18,20,ascending,2114310
5,18,9,ascending,1976810
5,18,9,descending,68
2,12,10,descending,161658319
7,15,15,descending,4332
3,15,21,ascending,205587618
1,12,21,descending,303140060
10,12,16,ascending,93750
10,12,13,ascending,95330
9,21,15,ascending,66
0,18,16,ascending,338
5,18,18,ascending,2104132
5,18,21,ascending,2116459
7,12,5,ascending,23682758
3,12,11,ascending,2553522267
2,15,19,descending,2814815
8,12,16,ascending,2829241
9,18,3,ascending,144648
5,18,11,ascending,2019648
1,15,6,descending,1918398
12,18,21,ascending,1212
10,15,23,ascending,20000
12,12,19,ascending,3086
8,15,21,descending,288
3,12,11,descending,50897769
0,15,21,descending,542747
2,15,6,descending,2558004
9,18,20,ascending,189952
9,18,18,ascending,188524
1,12,15,descending,301013792
1,15,8,ascending,57066686
12,21,11,ascending,6
0,18,13,descending,1
10,12,2,ascending,123567
3,12,22,ascending,2542054440
5,15,22,ascending,102296855
3,12,3,ascending,2591939499
0,12,15,descending,226589511
7,18,11,ascending,1148322
5,12,21,descending,846529
8,21,12,ascending,76
6,15,20,descending,42359
12,18,16,ascending,1256
5,18,6,descending,45
10,21,14,ascending,39
14,12,7,ascending,87
10,12,7,ascending,101913
6,15,4,ascending,39343288
5,21,11,ascending,12
9,15,7,descending,14
8,18,15,descending,2
0,15,18,descending,538251
4,21,9,ascending,2
4,15,19,descending,900536
10,12,0,ascending,319603
7,15,20,descending,4336
2,12,23,ascending,2929297185
9,18,9,ascending,183658
6,15,23,ascending,40279840
12,18,3,ascending,971
9,21,16,ascending,74
3,18,3,descending,47
5,18,6,ascending,1914308
8,12,1,ascending,4373603
3,15,3,descending,1505496
5,18,20,descending,56
2,12,21,descending,164569277
7,12,9,ascending,22985666
4,18,14,ascending,1634762
5,12,4,ascending,546965736
3,15,16,descending,2026877
0,18,13,ascending,359
5,15,3,descending,186333
1,15,17,descending,2120671
6,15,16,descending,42010
1,18,11,ascending,18727
0,18,18,descending,2
7,12,0,ascending,50533131
5,15,13,descending,243764
12,18,23,ascending,936
11,18,7,ascending,9086
7,15,10,ascending,11075970
2,15,5,ascending,141135697
0,18,21,ascending,325
3,15,12,descending,1983724
3,15,8,ascending,198336241
9,15,18,ascending,241034
6,15,8,descending,40582
2,15,18,descending,2810993
13,15,21,ascending,5
11,21,3,ascending,7
3,18,15,ascending,829659
8,21,11,ascending,75
1,15,17,ascending,59988640
2,12,1,ascending,2933326084
7,15,12,descending,4237
4,12,11,descending,8977065
1,15,4,descending,1793468
8,18,18,ascending,549936
8,18,6,ascending,522889
7,21,14,ascending,97
9,21,6,ascending,54
4,15,4,descending,785018
5,15,23,ascending,100525442
4,15,5,descending,825298
3,15,2,descending,924678
11,18,10,ascending,8924
10,21,23,ascending,22
5,18,3,ascending,1538958
0,18,20,ascending,347
6,18,8,descending,20
7,15,9,ascending,11088950
11,21,6,ascending,9
5,12,8,descending,850976
5,15,8,descending,237447
7,21,22,ascending,71
7,15,8,descending,4376
10,21,20,ascending,29
10,18,4,ascending,44083
8,15,17,descending,287
4,18,4,descending,67
14,21,11,ascending,1
4,21,19,ascending,1
6,18,4,ascending,1604955
6,12,22,ascending,128716352
4,15,11,descending,871464
2,18,14,descending,55
0,12,14,descending,225913384
1,15,9,ascending,57546373
7,15,19,ascending,11069874
4,15,19,ascending,176207287
11,18,13,ascending,9110
10,12,5,ascending,104262
13,18,22,ascending,119
3,12,19,descending,51374902
5,15,19,ascending,102199654
6,15,22,ascending,40699260
7,12,14,ascending,22329404
1,12,5,descending,288644134
4,15,21,descending,903640
1,15,13,ascending,59179664
6,12,6,ascending,135382431
0,15,17,ascending,8172143
6,12,11,ascending,131468471
7,12,16,ascending,22207984
3,15,14,ascending,203566121
8,12,11,ascending,2898072
7,18,17,ascending,1180552
1,12,14,ascending,1964197607
11,18,17,ascending,9126
12,12,4,ascending,3599
5,21,9,ascending,13
11,18,18,ascending,9241
7,15,14,ascending,11063713
7,18,5,descending,5
10,21,3,ascending,12
1,15,18,descending,2126408
8,12,17,ascending,2821404
6,15,14,ascending,40544083
1,15,9,descending,1984622
9,12,2,ascending,545334
9,12,7,ascending,460973
3,15,1,ascending,94969791
0,15,1,ascending,3948775
5,18,5,ascending,1879353
5,15,22,descending,248832
4,18,23,ascending,1655474
9,15,10,ascending,243950
11,18,5,ascending,8827
2,12,18,descending,164273849
11,12,11,ascending,6472
2,18,4,descending,41
11,12,18,ascending,6125
8,15,9,descending,255
3,18,5,descending,76
3,18,6,descending,71
6,21,4,ascending,29
10,21,10,ascending,28
3,18,20,descending,80
9,21,9,ascending,51
14,12,13,ascending,94
9,15,1,ascending,107535
5,18,15,descending,56
9,12,17,ascending,427071
0,12,15,ascending,527278146
4,15,10,descending,865245
6,15,10,descending,40901
11,12,8,ascending,6801
11,12,22,ascending,5972
14,18,19,ascending,9
9,21,3,ascending,32
12,21,19,ascending,4
7,15,7,descending,4423
2,15,11,ascending,146912739
