sets,hand_size,deals,hand_type,count
8,18,23,ascending,1673437
10,21,4,ascending,82
4,15,9,ascending,517819518
11,15,6,ascending,1929
7,12,18,descending,1372
6,18,17,descending,63
5,18,17,descending,176
8,18,15,descending,5
2,12,21,ascending,8797491037
7,18,11,ascending,3442525
4,18,6,ascending,4480820
3,15,4,ascending,574737538
8,15,3,ascending,5628319
1,15,20,descending,6422899
3,18,10,descending,238
7,15,18,ascending,33243261
2,18,6,descending,112
12,12,19,ascending,9128
5,15,19,ascending,306917495
5,12,2,descending,1917125
11,12,13,ascending,19055
7,21,3,ascending,116
5,12,10,descending,2544550
4,12,7,ascending,4298453534
7,15,13,ascending,33206900
4,12,22,ascending,4208861527
3,12,9,descending,152381195
0,12,12,ascending,1575203444
7,12,12,descending,1253
14,12,20,ascending,249
1,12,16,ascending,5906978360
6,18,8,descending,72
4,12,10,ascending,4262083506
5,12,7,ascending,1619432489
10,15,1,ascending,21154
9,12,1,ascending,2111324
8,12,8,ascending,8946645
11,12,22,ascending,18123
15,18,21,ascending,3
12,12,0,ascending,39860
5,15,20,ascending,307079942
1,18,9,ascending,54861
3,15,2,descending,2770274
9,21,23,ascending,200
5,18,22,ascending,6370043
5,15,8,descending,712118
3,15,12,descending,5958330
7,18,10,descending,15
4,18,5,ascending,4396501
5,12,22,descending,2539284
9,12,11,ascending,1322190
5,15,17,descending,740051
0,15,2,ascending,18465484
9,15,18,descending,20
5,21,15,ascending,39
8,18,20,descending,3
11,12,5,ascending,21050
2,18,7,ascending,620689
1,12,23,ascending,5780901968
5,15,21,descending,746083
0,18,16,ascending,991
6,18,18,ascending,5593264
14,18,9,ascending,21
1,15,6,descending,5757475
3,15,22,descending,6172464
3,18,6,ascending,2233602
3,21,21,ascending,1
10,12,21,ascending,278084
11,15,11,ascending,1898
4,12,4,descending,26211117
4,18,15,ascending,4933665
11,15,7,ascending,2032
2,18,13,descending,133
6,12,19,descending,108869
8,12,1,ascending,13137920
4,18,5,descending,249
4,12,0,ascending,5853699460
4,12,2,descending,20381307
6,18,20,ascending,5612250
1,18,4,ascending,48385
12,18,11,ascending,3619
8,15,9,descending,843
10,12,4,ascending,317530
9,18,3,ascending,432407
11,18,19,ascending,27550
7,15,2,ascending,25250029
4,12,8,descending,26959544
4,18,13,descending,299
12,21,3,ascending,7
6,15,19,descending,127029
7,15,14,descending,13123
9,21,6,ascending,160
14,12,22,ascending,272
10,18,17,ascending,144054
2,12,14,descending,490695632
11,15,8,ascending,1926
3,18,7,ascending,2265989
2,12,18,ascending,8796802220
4,12,11,ascending,4251461934
1,15,17,ascending,180136970
4,12,12,descending,26981766
14,12,8,ascending,279
12,21,6,ascending,14
7,15,17,descending,13274
9,18,15,ascending,563281
11,12,7,ascending,20403
7,21,16,ascending,244
8,12,22,ascending,8425921
10,21,6,ascending,63
4,12,16,ascending,4220045805
14,18,17,ascending,32
11,21,12,ascending,33
3,15,10,ascending,601640033
8,15,5,ascending,6190162
8,18,10,ascending,1600498
4,21,18,ascending,2
14,12,13,ascending,247
0,15,13,descending,1571574
0,15,19,ascending,24653427
0,12,12,descending,672975743
8,15,20,ascending,6089725
1,18,12,descending,26
13,12,6,ascending,2314
3,18,2,ascending,1138176
6,18,3,descending,31
6,12,10,ascending,396993981
9,21,22,ascending,180
10,18,13,ascending,142010
12,18,13,ascending,3702
9,18,7,ascending,548225
15,21,14,ascending,1
6,15,3,ascending,110686423
11,18,7,ascending,27266
7,12,20,descending,1262
7,15,2,descending,6203
6,18,14,ascending,5502783
7,18,12,ascending,3471914
14,12,0,ascending,1410
2,12,21,descending,494215184
3,12,3,descending,138383366
5,18,2,ascending,2857890
5,12,23,ascending,1473058980
1,18,5,descending,25
4,21,7,ascending,4
13,21,5,ascending,3
9,21,7,ascending,141
5,12,15,ascending,1575632300
8,18,19,ascending,1656836
6,12,5,descending,110531
13,18,20,ascending,352
0,18,14,descending,2
5,15,4,ascending,293278920
4,12,1,ascending,4884527966
0,15,17,ascending,24554433
12,12,6,ascending,10689
10,21,13,ascending,98
11,21,23,ascending,36
4,21,19,ascending,1
11,18,2,ascending,12828
6,15,20,ascending,122164169
4,18,15,descending,325
2,12,13,ascending,8792940338
6,21,5,ascending,113
10,15,16,ascending,47590
14,18,2,ascending,8
6,12,21,ascending,386746460
9,15,16,ascending,727866
9,18,22,ascending,569015
1,15,2,ascending,135592307
2,18,23,ascending,799074
2,18,20,ascending,706272
3,15,21,descending,6158750
1,12,13,descending,899283533
4,15,2,descending,1223922
6,15,16,descending,126381
11,15,4,ascending,1881
3,15,2,ascending,463379643
9,12,8,ascending,1365527
11,18,22,ascending,27388
5,18,18,ascending,6327789
1,15,21,descending,6435783
13,12,9,ascending,2129
4,12,19,descending,27081411
3,15,7,descending,5703472
14,18,18,ascending,24
7,18,14,ascending,3508941
10,12,10,ascending,294143
5,18,14,ascending,6213556
9,18,8,ascending,551056
9,12,6,ascending,1395190
6,21,23,ascending,134
5,18,16,descending,184
2,18,10,ascending,650657
5,12,18,descending,2536621
0,12,15,descending,680524472
1,15,11,descending,6101273
7,15,5,descending,12705
1,12,4,descending,850144972
2,18,3,descending,65
6,15,4,descending,113782
12,15,12,ascending,1
13,21,4,ascending,2
3,15,5,descending,5553994
0,18,3,descending,2
13,18,4,ascending,325
7,18,6,ascending,3330087
7,15,21,descending,13377
7,12,1,descending,572
6,15,13,descending,124846
6,12,15,descending,109421
13,12,13,ascending,2109
5,18,8,ascending,5867737
8,21,18,ascending,258
2,18,19,descending,147
10,21,3,ascending,33
5,18,4,descending,133
7,21,23,ascending,298
1,12,8,descending,880603922
7,15,6,ascending,33479924
5,12,17,descending,2541736
15,18,13,ascending,7
2,15,18,ascending,451447488
9,18,21,ascending,567788
13,15,17,ascending,6
13,18,21,ascending,339
11,21,18,ascending,40
0,12,14,descending,678532654
7,12,18,ascending,66458247
4,15,10,ascending,519551776
2,15,15,ascending,448766426
5,12,7,descending,2558416
0,15,14,ascending,24283147
14,21,7,ascending,1
7,12,9,ascending,69031504
8,21,22,ascending,291
7,15,14,ascending,33204441
10,18,22,ascending,144360
8,15,11,descending,773
5,15,22,ascending,307245247
7,12,11,descending,1296
11,12,2,ascending,25463
5,21,9,ascending,30
2,18,11,ascending,661257
10,12,11,ascending,291918
7,12,8,descending,1196
6,18,20,descending,72
8,18,15,ascending,1640402
6,18,16,descending,53
1,12,1,descending,415695846
5,12,4,ascending,1642689107
1,18,19,ascending,60695
2,15,7,descending,7774705
3,12,8,ascending,7695448749
6,18,13,ascending,5474071
1,12,16,descending,905789852
9,12,2,ascending,1636341
14,18,20,ascending,23
12,15,18,ascending,1
0,18,16,descending,6
15,18,15,ascending,6
4,12,5,descending,26808221
7,18,11,descending,14
3,15,18,descending,6132985
8,15,16,ascending,6095752
4,12,14,ascending,4228735981
3,18,4,ascending,2089716
3,18,17,descending,252
5,21,20,ascending,30
0,12,16,ascending,1585266960
2,12,4,descending,466895882
3,12,7,descending,152072814
0,12,22,descending,687223617
8,15,4,descending,728
14,12,11,ascending,295
2,15,23,ascending,456747459
8,15,4,ascending,6046725
7,21,13,ascending,232
10,21,8,ascending,86
2,15,13,descending,8244328
2,18,4,descending,112
0,12,15,ascending,1583562595
7,18,17,descending,12
7,12,1,ascending,96399070
3,15,6,descending,5652568
8,12,3,ascending,9592592
9,18,6,ascending,546000
13,21,23,ascending,4
9,15,19,descending,28
12,12,12,ascending,9577
11,12,4,ascending,21394
5,12,19,descending,2541676
12,21,8,ascending,9
11,12,16,ascending,18290
2,15,19,ascending,452038186
5,12,21,ascending,1567607450
7,15,1,ascending,14925078
1,18,15,ascending,59557
1,15,7,descending,5824256
10,15,6,ascending,49617
12,12,4,ascending,10832
7,18,5,descending,11
4,21,10,ascending,1
0,18,11,descending,2
10,15,22,ascending,47705
4,15,20,descending,2710001
12,12,14,ascending,9409
2,15,4,ascending,416253381
7,12,15,ascending,66862369
4,18,22,ascending,5039420
15,18,14,ascending,3
6,18,19,ascending,5602786
8,12,16,ascending,8488473
10,21,12,ascending,91
7,18,7,ascending,3354358
6,12,20,descending,107963
5,15,15,descending,738535
6,15,7,descending,122268
9,15,8,ascending,743118
6,15,20,descending,127258
6,12,7,descending,110297
0,18,6,ascending,797
6,15,15,ascending,121868063
11,12,3,ascending,22748
7,18,16,descending,20
0,12,6,descending,649938979
5,15,22,descending,747783
7,15,21,ascending,33252504
8,18,17,descending,4
4,18,16,ascending,4961836
2,15,19,descending,8466872
15,18,23,ascending,1
7,18,18,descending,12
6,15,17,descending,126412
4,18,16,descending,321
5,15,9,ascending,302556934
2,15,22,ascending,453173755
6,12,20,ascending,386986690
3,15,12,ascending,607221359
1,18,6,ascending,51535
8,21,5,ascending,203
1,12,4,ascending,5805619691
1,12,22,ascending,5916574095
8,18,21,descending,5
4,15,13,ascending,524523708
5,12,10,ascending,1597828582
13,18,16,ascending,384
9,12,5,ascending,1409352
3,12,8,descending,152220150
7,18,19,ascending,3562776
4,12,1,descending,12089212
8,18,20,ascending,1657556
9,15,13,ascending,726658
8,18,16,descending,5
5,18,16,ascending,6279096
5,18,10,ascending,5996569
4,15,12,descending,2634768
7,15,16,ascending,33226690
3,18,3,ascending,1811996
6,15,5,ascending,120739644
4,12,16,descending,27046997
3,12,7,ascending,7704378655
3,15,9,descending,5799840
11,18,23,ascending,24551
4,18,21,descending,297
6,21,18,ascending,157
9,21,10,ascending,180
9,15,17,descending,21
7,18,15,descending,18
5,12,20,ascending,1568295222
6,12,18,descending,108468
14,18,15,ascending,29
9,12,22,ascending,1274530
9,15,13,descending,28
9,21,19,ascending,225
11,18,5,ascending,27131
5,12,22,ascending,1567030944
1,12,20,ascending,5914942660
14,12,5,ascending,295
6,21,20,ascending,138
5,18,12,ascending,6119341
10,12,9,ascending,296900
10,15,20,ascending,47636
8,21,13,ascending,271
12,12,2,ascending,13046
7,12,2,descending,998
3,12,21,descending,154403921
1,12,3,descending,802803489
4,15,15,descending,2672333
10,21,18,ascending,105
7,21,14,ascending,266
4,12,3,ascending,4384696652
6,15,16,ascending,121952638
6,15,18,ascending,122081091
0,12,17,descending,683514474
1,12,2,ascending,5739278650
15,18,16,ascending,5
11,12,19,ascending,18460
10,18,9,ascending,141766
15,18,12,ascending,3
8,15,10,descending,824
10,21,22,ascending,113
4,15,7,ascending,514600655
11,18,13,ascending,27108
13,21,20,ascending,1
10,18,15,ascending,143380
5,21,18,ascending,35
9,15,18,ascending,726591
1,12,9,descending,884575460
11,15,13,ascending,1907
14,18,19,ascending,19
0,18,21,ascending,1128
8,15,7,ascending,6196043
0,12,1,descending,315403045
6,18,16,ascending,5559645
12,21,10,ascending,11
14,18,14,ascending,18
5,21,21,ascending,39
9,12,9,ascending,1350181
5,18,21,descending,196
11,21,19,ascending,31
5,18,9,ascending,5931591
4,18,4,ascending,4190033
0,15,8,ascending,23135077
10,18,20,ascending,144377
1,18,14,ascending,58702
9,15,8,descending,24
2,15,12,ascending,443548076
0,18,17,descending,4
7,18,21,ascending,3573785
0,12,3,ascending,1527691855
4,12,20,ascending,4211115283
4,18,17,ascending,4986804
8,12,12,ascending,8640867
6,12,21,descending,108092
15,18,17,ascending,5
14,12,16,ascending,277
2,12,19,descending,493688922
1,15,8,descending,5884271
0,15,19,descending,1622605
3,12,15,ascending,7646615448
14,18,21,ascending,19
4,12,9,descending,26948323
9,18,17,ascending,565045
13,12,20,ascending,2091
0,18,9,descending,4
9,15,21,descending,23
3,15,23,ascending,626739086
11,12,11,ascending,19431
9,18,16,ascending,565989
1,15,13,ascending,177720143
7,18,6,descending,12
6,15,18,descending,126903
4,15,2,ascending,398410782
