sets,hand_size,deals,hand_type,count
5,18,8,ascending,975081
6,21,9,ascending,28
3,18,8,descending,39
1,15,7,ascending,28276129
0,12,21,descending,114201975
9,18,20,ascending,94789
1,12,19,ascending,983426289
9,21,3,ascending,11
2,18,9,ascending,105746
5,15,20,descending,123896
9,18,8,ascending,91725
2,12,9,ascending,1460568888
11,12,20,ascending,2977
12,12,10,ascending,1692
2,15,23,ascending,75955759
5,18,7,descending,26
15,18,15,ascending,1
12,21,14,ascending,1
0,12,16,descending,113453124
7,12,23,ascending,12563164
4,15,1,ascending,40313848
2,18,13,ascending,112612
14,18,9,ascending,5
4,15,2,ascending,66255872
7,12,2,ascending,13214118
7,12,13,ascending,11199486
8,21,6,ascending,33
5,18,15,ascending,1039997
11,15,22,ascending,302
6,15,9,descending,20465
0,18,10,ascending,146
10,12,16,ascending,46939
1,15,23,ascending,29517686
1,18,17,descending,6
1,12,11,descending,148438550
1,15,1,ascending,14258198
3,15,15,ascending,101943423
7,15,23,ascending,5693931
12,12,4,ascending,1825
10,18,14,ascending,23717
6,15,22,ascending,20322604
3,12,8,descending,25313242
7,21,5,ascending,37
9,21,13,ascending,21
1,12,12,ascending,978972102
1,15,20,descending,1066483
5,12,5,ascending,271509017
8,15,8,ascending,1026442
8,15,7,ascending,1032182
11,12,1,ascending,6032
10,18,7,ascending,23754
4,18,10,descending,53
9,21,4,ascending,19
14,18,18,ascending,2
6,12,9,descending,18195
14,18,3,ascending,3
2,18,11,ascending,109570
10,12,15,ascending,46961
7,15,20,descending,2210
11,21,19,ascending,6
6,21,14,ascending,22
10,15,8,ascending,8094
1,12,6,ascending,968006858
9,18,16,ascending,94282
2,18,18,ascending,116682
6,21,10,ascending,22
8,21,19,ascending,45
4,18,3,ascending,602676
1,12,16,descending,150645925
9,18,12,ascending,92751
9,15,19,descending,2
5,18,19,ascending,1054472
0,12,5,descending,107260908
6,21,16,ascending,31
9,15,18,descending,6
0,15,23,ascending,3885406
3,12,14,ascending,1272318482
9,21,5,ascending,18
10,18,12,ascending,23619
6,12,16,ascending,64634355
3,12,9,descending,25341414
3,18,23,ascending,421308
10,15,2,ascending,6165
0,18,19,ascending,174
3,15,19,ascending,102533033
5,15,14,descending,122010
0,18,7,ascending,158
4,15,15,descending,446284
0,15,9,descending,249420
4,18,22,ascending,839222
4,12,1,ascending,812359914
1,15,14,ascending,29692678
0,15,11,ascending,3960725
6,18,4,ascending,800759
9,15,18,ascending,120722
9,21,11,ascending,32
5,18,4,descending,16
4,12,7,descending,4490004
9,15,7,descending,3
2,18,10,descending,20
7,18,11,ascending,573801
5,12,3,descending,384906
8,21,3,ascending,16
8,15,6,descending,129
12,21,7,ascending,4
13,12,7,ascending,407
6,12,22,descending,18380
11,21,15,ascending,2
14,18,22,ascending,2
8,18,15,descending,1
3,18,11,ascending,398456
12,18,7,ascending,593
0,15,4,descending,224983
4,12,3,descending,4071458
8,15,16,descending,124
15,18,18,ascending,1
13,21,19,ascending,1
13,18,23,ascending,14
6,18,11,descending,12
13,21,7,ascending,1
1,18,9,descending,1
8,21,18,ascending,46
0,12,13,descending,112428812
4,15,17,descending,447848
3,18,10,ascending,393242
4,15,21,ascending,88103226
3,15,22,descending,1025762
1,18,23,ascending,4860
0,15,20,descending,270813
5,18,11,ascending,1007352
2,18,5,descending,27
6,18,15,ascending,920745
11,15,5,ascending,340
2,18,6,ascending,101236
2,18,14,ascending,113941
7,15,11,ascending,5517883
8,12,0,ascending,3705548
4,18,12,ascending,802366
5,12,7,ascending,269341513
7,18,4,ascending,516864
8,21,12,ascending,45
14,12,21,ascending,39
9,15,19,ascending,120888
6,12,19,descending,18372
13,18,8,ascending,54
5,15,9,ascending,50328345
6,21,12,ascending,26
0,18,12,ascending,143
12,18,21,ascending,634
0,12,8,ascending,258611444
9,12,17,ascending,212858
2,18,21,ascending,117754
2,15,9,ascending,72441705
5,12,7,descending,425825
9,18,22,ascending,95326
10,15,14,ascending,7896
3,12,18,ascending,1270397074
2,18,7,descending,11
5,12,5,descending,423636
6,18,8,ascending,871410
5,12,2,descending,319349
2,12,13,ascending,1462282504
1,18,11,ascending,9399
13,12,4,ascending,403
5,12,16,descending,422561
0,18,4,ascending,130
2,15,14,ascending,74397517
3,15,11,ascending,100544734
1,15,3,descending,773830
11,18,13,ascending,4540
13,12,11,ascending,361
12,12,1,ascending,2932
6,12,16,descending,17969
4,18,17,ascending,830404
3,12,5,descending,25093960
6,15,14,ascending,20259036
0,18,13,ascending,178
13,21,23,ascending,4
7,18,19,ascending,592415
2,15,7,ascending,71484157
10,21,23,ascending,11
8,18,18,ascending,275245
4,12,22,ascending,699949735
6,15,3,ascending,18405359
6,18,12,descending,7
3,12,5,ascending,1284204775
2,15,6,descending,1280593
4,18,8,ascending,763698
6,18,15,descending,10
7,18,22,descending,2
9,15,6,ascending,124741
10,18,13,ascending,23708
6,18,14,ascending,917624
8,15,13,descending,120
3,18,16,descending,58
4,12,3,ascending,729164872
2,12,23,ascending,1462998010
14,12,8,ascending,51
1,15,13,ascending,29558949
2,18,23,ascending,132805
10,15,11,ascending,8193
5,18,17,descending,30
7,21,15,ascending,36
11,21,9,ascending,5
13,18,2,ascending,21
8,15,15,ascending,1013614
3,18,7,ascending,376305
0,18,15,ascending,193
5,21,18,ascending,4
4,15,4,descending,391933
4,15,15,ascending,87604091
4,15,13,descending,441114
6,18,17,ascending,926321
7,18,6,ascending,552424
1,12,19,descending,151191552
6,18,11,ascending,896872
6,18,21,ascending,936150
8,12,14,ascending,1422508
4,18,4,ascending,698493
4,12,19,descending,4502391
8,18,14,ascending,271135
2,18,3,ascending,82692
1,15,18,descending,1061970
5,18,12,ascending,1016384
8,12,16,ascending,1413163
1,15,4,descending,896763
6,15,5,descending,19639
0,15,16,ascending,4070875
1,15,8,descending,979192
4,15,9,descending,429190
10,12,20,ascending,46678
10,12,22,ascending,46267
5,15,6,ascending,50099660
8,18,21,ascending,275385
3,18,16,ascending,417080
2,15,22,ascending,75361088
7,15,13,descending,2098
11,15,17,ascending,310
1,12,22,descending,151486219
13,18,13,ascending,55
0,12,1,descending,52460512
4,12,17,descending,4500935
0,15,9,ascending,3888501
3,15,18,descending,1019203
10,15,10,ascending,8089
4,12,6,ascending,716696326
2,18,16,ascending,115382
9,15,20,ascending,121239
11,15,23,ascending,1385
9,21,9,ascending,27
5,18,15,descending,31
0,18,11,ascending,162
7,12,1,descending,80
6,15,10,descending,20820
7,21,3,ascending,22
5,12,6,ascending,270441467
8,21,22,ascending,37
6,12,17,ascending,64521036
7,21,6,ascending,27
3,12,8,ascending,1279782117
1,15,3,ascending,26055262
9,21,23,ascending,31
11,21,7,ascending,3
7,12,22,ascending,11023826
7,12,5,descending,232
8,21,21,ascending,41
4,12,22,descending,4509531
7,15,22,ascending,5529836
8,21,15,ascending,50
1,15,11,ascending,29201373
14,12,18,ascending,47
11,15,2,ascending,248
3,12,1,ascending,1366587623
1,15,7,descending,968507
5,12,8,descending,424676
6,18,10,descending,13
9,15,13,ascending,120930
5,21,10,ascending,5
2,12,0,ascending,1409854278
2,15,2,ascending,56433476
4,18,5,ascending,732007
1,18,5,ascending,8713
8,15,10,descending,142
14,12,7,ascending,37
7,18,12,descending,2
5,18,3,descending,7
2,15,16,ascending,74828975
7,18,13,ascending,579816
14,18,10,ascending,6
13,15,1,ascending,1
1,18,6,ascending,8706
1,18,11,descending,2
0,18,21,descending,1
14,12,2,ascending,63
5,18,7,ascending,965713
2,15,9,descending,1319087
8,21,20,ascending,44
13,18,3,ascending,47
1,15,15,descending,1049559
12,12,17,ascending,1546
5,15,7,descending,118062
10,12,8,ascending,50178
9,15,12,descending,5
7,18,17,descending,2
7,18,6,descending,2
8,18,5,ascending,257097
2,15,8,descending,1303551
5,15,8,descending,118300
0,15,8,descending,245822
7,15,13,ascending,5524524
8,18,9,ascending,265628
6,18,20,ascending,934440
3,18,8,ascending,381783
4,21,9,ascending,1
4,12,5,ascending,718575449
2,15,15,ascending,74633190
5,15,12,descending,120871
3,15,14,descending,1004757
4,12,5,descending,4460131
1,12,23,ascending,961364700
5,21,20,ascending,8
6,18,19,descending,13
12,21,18,ascending,2
1,15,8,ascending,28507101
4,21,22,ascending,2
8,21,8,ascending,49
3,18,19,descending,54
5,12,22,descending,421997
7,15,5,descending,2125
1,12,5,ascending,966632230
7,12,2,descending,182
1,12,10,ascending,975879954
3,12,18,descending,25652359
7,15,20,ascending,5533018
7,12,20,descending,217
14,12,13,ascending,35
5,15,23,ascending,50223307
7,12,17,ascending,11070020
7,12,4,descending,197
13,18,5,ascending,65
2,18,6,descending,20
6,15,20,descending,20898
6,15,13,ascending,20235245
2,18,10,ascending,108112
3,12,4,ascending,1287022028
8,21,14,ascending,50
13,18,11,ascending,51
2,12,6,ascending,1458625193
6,12,23,ascending,59120606
1,12,13,ascending,980159974
1,18,14,descending,7
7,18,7,descending,2
8,18,20,ascending,275791
11,12,18,ascending,3044
6,21,15,ascending,14
3,12,17,ascending,1270739448
10,15,17,ascending,7974
11,12,6,ascending,3524
3,15,7,descending,947271
9,15,17,descending,9
10,18,11,ascending,23516
3,15,10,descending,974712
2,15,20,ascending,75252213
1,18,15,descending,3
7,18,10,ascending,569657
5,15,18,descending,123782
12,12,15,ascending,1464
1,18,3,descending,2
3,18,7,descending,38
13,18,22,ascending,51
1,18,21,descending,6
11,15,12,ascending,302
6,21,18,ascending,25
0,15,7,ascending,3808648
6,18,13,ascending,910804
6,12,5,descending,18324
7,15,12,descending,2157
11,21,12,ascending,5
5,12,14,ascending,262529819
0,12,17,ascending,263883582
6,12,18,ascending,64464769
0,15,2,descending,123384
13,12,18,ascending,301
7,15,7,ascending,5566645
2,18,22,ascending,118149
9,15,4,ascending,121801
0,15,19,descending,269189
9,18,15,ascending,93933
9,15,17,ascending,121092
15,18,10,ascending,2
2,12,11,descending,80987711
7,18,16,descending,6
2,12,11,ascending,1461663438
8,15,4,ascending,1005292
3,15,18,ascending,102425296
6,12,21,descending,18250
6,18,20,descending,6
0,12,6,ascending,256785080
3,18,3,ascending,301666
8,12,13,ascending,1428728
6,15,15,descending,20899
11,12,12,ascending,3149
4,12,0,ascending,973444120
9,21,21,ascending,24
5,18,8,descending,31
3,12,19,ascending,1270163331
9,18,7,ascending,91305
7,12,16,descending,204
5,12,18,descending,421948
2,15,5,descending,1254827
3,15,5,ascending,97416143
6,12,3,descending,16467
3,15,13,ascending,101364372
1,18,3,ascending,7064
0,12,10,descending,110696531
5,12,2,ascending,290185552
11,12,15,ascending,3147
13,12,20,ascending,340
8,15,9,descending,119
4,12,19,ascending,700553485
3,12,4,descending,24544398
4,18,20,ascending,835234
5,18,5,ascending,938967
6,12,7,descending,18438
10,15,20,ascending,7929
0,15,10,descending,252022
3,15,9,descending,965591
2,12,4,descending,77654597
0,12,8,descending,109326607
10,12,2,ascending,61654
10,12,9,ascending,50027
10,18,22,ascending,23995
10,18,8,ascending,23557
11,18,17,ascending,4620
2,15,15,descending,1387954
1,12,8,descending,146452190
7,15,6,ascending,5566846
8,21,16,ascending,42
4,12,10,ascending,708781831
1,12,20,ascending,983571630
3,18,6,ascending,371917
11,12,19,ascending,3033
5,18,18,descending,41
7,21,12,ascending,37
3,12,22,descending,25688615
7,21,21,ascending,39
10,21,4,ascending,7
6,18,6,descending,11
8,15,13,ascending,1014628
1,12,8,ascending,971862614
4,18,4,descending,31
10,21,21,ascending,24
14,18,21,ascending,9
1,18,18,descending,5
7,18,18,descending,3
4,18,22,descending,65
7,12,10,ascending,11392523
4,12,15,ascending,702443996
5,15,18,ascending,51024498
1,15,18,ascending,30005796
8,12,12,ascending,1438742
2,18,2,ascending,52789
5,15,6,descending,116799
1,18,15,ascending,10019
6,18,18,ascending,930935
10,18,4,ascending,22057
6,12,15,descending,18043
11,12,16,ascending,3027
14,12,20,ascending,35
9,15,13,descending,9
