sets,hand_size,deals,hand_type,count
5,21,8,ascending,14
10,12,5,ascending,103450
7,18,12,descending,7
5,15,7,ascending,99753404
13,21,3,ascending,2
13,15,11,ascending,1
2,12,17,ascending,2907560515
9,15,12,ascending,241299
1,18,21,ascending,20006
4,12,12,descending,8913983
5,18,19,ascending,2094876
4,21,5,ascending,2
4,18,20,ascending,1663332
9,15,13,ascending,240334
10,18,19,ascending,47941
2,12,18,ascending,2907739063
1,18,20,ascending,20070
8,12,22,ascending,2786075
7,15,17,descending,4279
0,18,22,ascending,353
4,18,21,ascending,1665960
2,12,5,ascending,2898700169
5,15,5,ascending,98975918
2,12,10,descending,160477225
6,15,12,ascending,40175384
11,12,3,ascending,7480
3,12,17,descending,50947840
12,18,14,ascending,1214
2,15,15,ascending,148345364
7,12,21,descending,450
0,18,16,ascending,343
5,21,15,ascending,8
9,21,3,ascending,30
7,21,12,ascending,96
9,15,2,ascending,183668
5,21,3,ascending,6
14,18,20,ascending,8
1,12,2,ascending,1896990150
2,15,4,descending,2375453
11,15,21,ascending,608
6,12,19,ascending,127993242
12,18,11,ascending,1230
11,12,17,ascending,6149
1,12,9,descending,292393246
6,15,13,ascending,40212430
6,12,17,ascending,128277048
4,15,22,ascending,175205982
7,12,2,ascending,26262075
8,12,4,ascending,3077331
8,12,6,ascending,3008075
1,15,8,descending,1946513
4,15,7,descending,842881
3,15,15,ascending,202587623
3,12,9,descending,50364867
9,18,17,ascending,186954
12,12,14,ascending,3083
0,12,7,ascending,512049874
9,18,20,ascending,188045
2,18,11,descending,39
7,12,18,descending,404
4,18,3,descending,26
7,18,21,descending,7
7,18,10,descending,7
3,12,2,descending,38304648
7,18,19,ascending,1179684
10,21,21,ascending,27
5,21,16,ascending,14
13,21,6,ascending,1
9,15,21,ascending,239138
4,15,8,descending,844505
1,15,6,descending,1902257
3,18,17,ascending,833005
5,12,19,descending,837680
4,12,2,descending,6739116
0,15,8,ascending,7647446
4,18,23,ascending,1640279
5,18,12,descending,46
11,21,8,ascending,8
8,15,16,descending,275
4,15,12,ascending,172895988
13,18,21,ascending,106
6,18,7,ascending,1723459
9,21,11,ascending,54
0,15,9,ascending,7727211
10,21,5,ascending,23
8,12,21,ascending,2786421
3,15,8,descending,1901424
8,18,10,ascending,530292
14,12,16,ascending,74
14,12,4,ascending,85
6,15,10,descending,40686
11,21,5,ascending,8
4,12,22,ascending,1391231556
6,15,7,ascending,40133500
11,21,9,ascending,12
9,18,3,ascending,143596
6,12,15,descending,36030
11,18,4,ascending,8327
6,12,14,descending,35982
7,12,19,descending,431
8,15,8,descending,250
12,12,15,ascending,3186
4,18,11,descending,107
3,18,3,descending,40
12,21,11,ascending,4
3,15,7,ascending,195973486
5,15,19,ascending,101452903
4,18,17,descending,85
8,15,5,descending,239
11,12,2,ascending,8447
8,21,12,ascending,90
6,12,20,descending,35876
1,12,12,descending,296258470
1,18,15,ascending,19516
12,18,4,ascending,1128
7,21,9,ascending,71
1,18,7,descending,11
9,15,5,ascending,247310
6,15,7,descending,40365
9,15,16,ascending,239749
5,12,19,ascending,518622415
5,12,11,descending,837755
5,12,13,ascending,522959093
2,15,17,ascending,148993097
9,12,16,ascending,424709
8,21,18,ascending,95
8,21,3,ascending,38
0,15,7,ascending,7573603
1,12,5,ascending,1921142606
7,12,9,ascending,22819404
11,18,23,ascending,8108
10,12,17,ascending,92317
10,21,16,ascending,34
12,21,3,ascending,3
14,18,4,ascending,5
9,18,5,descending,1
4,18,18,descending,115
0,18,15,descending,1
5,18,22,ascending,2105825
6,18,12,ascending,1796195
2,15,21,ascending,149693566
3,18,12,descending,104
5,15,5,descending,229451
11,12,7,ascending,6834
4,12,16,ascending,1394885549
6,21,22,ascending,56
6,18,16,descending,10
3,15,11,descending,1951530
6,18,13,ascending,1809347
14,12,14,ascending,79
9,15,10,descending,11
5,15,20,ascending,101510521
4,15,8,ascending,170576828
0,12,15,descending,224972729
14,12,13,ascending,82
9,12,13,ascending,431619
9,12,20,ascending,420929
1,12,19,ascending,1954725368
1,18,9,ascending,17967
3,12,5,descending,49873168
11,15,22,ascending,600
0,12,21,descending,227002516
6,15,19,descending,41831
9,18,14,ascending,186706
2,18,3,ascending,164045
1,15,15,ascending,59233339
10,12,11,ascending,96589
4,15,7,ascending,170072189
12,12,16,ascending,3076
6,15,18,descending,41642
3,12,18,descending,50979618
11,12,0,ascending,24509
12,12,8,ascending,3317
11,15,17,ascending,641
5,15,6,descending,232030
2,15,8,ascending,143015419
7,12,10,descending,429
7,12,20,descending,399
0,18,7,ascending,292
8,21,19,ascending,88
5,15,18,ascending,101398101
5,18,9,descending,50
7,12,1,descending,194
7,12,21,ascending,21910796
1,15,16,ascending,59410377
5,18,20,descending,84
3,18,16,descending,86
4,15,2,ascending,131701717
0,15,22,ascending,8173617
14,12,6,ascending,83
2,18,7,descending,47
5,15,15,ascending,101116807
11,21,11,ascending,16
10,12,13,ascending,95134
1,18,22,descending,11
12,21,9,ascending,3
10,21,3,ascending,7
1,18,18,ascending,20014
5,15,22,ascending,101555320
2,12,18,descending,163063334
1,15,14,ascending,59015102
6,18,22,ascending,1857739
15,18,12,ascending,2
0,18,17,descending,3
2,15,3,descending,2041626
3,12,15,ascending,2527573275
4,21,18,ascending,1
13,21,5,ascending,1
9,21,5,ascending,48
11,12,19,ascending,6028
13,18,4,ascending,117
10,18,16,ascending,47685
4,18,15,ascending,1634164
5,12,12,ascending,524365268
4,12,19,ascending,1392435959
1,12,9,ascending,1935838459
2,18,8,ascending,208108
8,15,14,ascending,2013764
7,15,2,descending,2025
6,12,9,ascending,131996710
6,12,9,descending,36158
7,15,18,ascending,10981468
8,12,3,ascending,3170386
3,12,6,ascending,2549355136
1,12,10,ascending,1939656784
9,12,10,ascending,441630
0,12,4,ascending,507728399
9,15,7,ascending,246431
3,18,22,ascending,844076
13,12,21,ascending,680
2,18,5,descending,48
10,21,7,ascending,26
1,15,5,descending,1867100
2,15,6,descending,2542596
3,12,10,descending,50451392
13,12,11,ascending,706
0,18,17,ascending,345
8,15,17,descending,235
2,18,21,descending,44
13,15,19,ascending,3
2,18,18,ascending,231451
4,12,0,ascending,1934849200
11,21,22,ascending,5
14,18,5,ascending,3
8,21,21,ascending,93
2,15,10,ascending,144948482
4,18,6,ascending,1480549
1,18,5,descending,10
0,18,14,descending,1
1,15,13,ascending,58747346
2,12,5,descending,157552113
4,12,21,descending,8955792
