sets,hand_size,deals,hand_type,count
12,18,21,ascending,1228
13,12,0,ascending,3196
4,12,15,ascending,1398825829
3,15,8,ascending,197271672
7,12,19,ascending,21989121
3,15,8,descending,1904333
8,18,13,descending,2
1,12,13,descending,297820763
0,18,21,descending,2
0,18,7,descending,1
4,15,5,ascending,168717691
0,15,2,descending,243788
1,12,3,ascending,1918344813
14,18,12,ascending,10
12,12,10,ascending,3264
1,18,12,descending,9
3,21,9,ascending,1
4,15,10,ascending,172086170
12,12,6,ascending,3584
13,18,16,ascending,121
9,18,16,ascending,187130
12,12,4,ascending,3590
12,18,7,ascending,1173
2,12,9,ascending,2908624994
7,15,18,ascending,11004606
1,18,4,ascending,15856
9,15,19,ascending,239912
13,15,7,ascending,2
5,18,10,ascending,1986867
9,15,17,descending,11
11,21,4,ascending,8
1,12,8,ascending,1935432197
1,12,2,descending,225607057
8,15,2,ascending,1540647
7,21,10,ascending,80
3,18,5,descending,73
1,12,1,ascending,1830821588
10,15,22,ascending,15707
6,15,10,ascending,40196923
7,12,12,ascending,22415404
7,12,8,descending,456
0,12,17,descending,226382782
12,12,13,ascending,3090
6,18,6,ascending,1708282
8,21,4,ascending,70
10,21,11,ascending,31
9,18,10,ascending,183146
9,18,22,descending,1
9,15,3,descending,8
8,15,17,descending,262
5,15,17,descending,245534
9,15,6,descending,10
9,15,13,descending,4
14,18,15,ascending,9
1,12,22,descending,301633278
6,12,21,descending,36007
2,12,21,descending,163681629
7,12,13,descending,384
7,12,20,descending,403
3,18,11,descending,96
6,15,2,ascending,30614909
5,15,11,descending,239393
0,18,17,ascending,353
7,15,12,ascending,10997420
4,15,10,descending,858787
12,21,21,ascending,4
5,15,6,ascending,99781613
1,15,12,ascending,58529688
6,15,9,descending,40584
0,12,12,descending,222882803
7,12,3,descending,383
14,12,9,ascending,110
4,21,18,ascending,2
13,18,9,ascending,113
7,21,5,ascending,73
1,12,19,descending,301060538
3,12,13,ascending,2535235193
8,21,17,ascending,90
9,18,18,descending,1
7,12,18,descending,410
12,15,3,ascending,1
8,15,5,descending,243
6,12,10,ascending,131464536
0,12,6,descending,215238662
1,12,4,ascending,1922708362
8,15,4,descending,248
8,21,16,ascending,91
6,15,21,ascending,40460915
3,15,7,ascending,196344159
6,18,10,descending,25
10,21,14,ascending,22
1,18,20,descending,13
2,18,18,ascending,232671
7,18,3,ascending,879028
2,15,16,ascending,148991992
2,15,8,descending,2597198
1,15,20,descending,2126171
1,12,0,ascending,1561455708
3,15,6,ascending,195433316
12,12,3,ascending,3664
3,15,17,descending,2022864
12,12,23,ascending,12197
5,18,5,descending,46
2,15,19,ascending,149713057
3,12,18,descending,51067520
8,12,20,ascending,2791231
4,15,2,ascending,131927621
11,12,18,ascending,6172
13,15,10,ascending,1
1,12,12,descending,296802204
11,18,9,ascending,9066
5,15,9,descending,237117
5,18,20,ascending,2100996
13,18,17,ascending,116
12,12,14,ascending,3162
8,21,5,ascending,62
3,18,17,ascending,835082
4,21,10,ascending,2
4,12,9,ascending,1415368508
7,12,19,descending,425
6,21,3,ascending,17
2,15,17,ascending,149307294
7,12,17,descending,399
4,12,21,ascending,1394205718
3,15,21,ascending,204472714
7,18,23,ascending,1192929
5,21,14,ascending,15
13,12,22,ascending,648
10,21,6,ascending,35
9,21,14,ascending,61
12,18,3,ascending,955
12,12,15,ascending,3145
0,12,12,ascending,521652013
6,15,3,descending,31868
11,12,22,ascending,6059
6,21,23,ascending,45
11,15,10,ascending,599
12,21,14,ascending,2
4,12,0,ascending,1938596805
7,15,7,ascending,11080980
9,15,21,ascending,240016
12,21,15,ascending,2
3,15,2,descending,917420
9,18,14,ascending,186504
7,18,7,descending,4
4,18,17,ascending,1649845
13,21,13,ascending,1
9,12,21,ascending,422009
10,18,16,ascending,47788
7,15,14,descending,4472
8,21,7,ascending,96
4,21,7,ascending,3
6,12,11,ascending,130750071
6,15,7,ascending,40220511
8,12,2,ascending,3465364
6,15,7,descending,40848
0,15,7,descending,484123
11,18,16,ascending,9078
12,18,13,ascending,1249
3,12,8,descending,50413558
6,12,1,ascending,173093750
10,15,4,ascending,16099
8,15,10,ascending,2027981
10,12,9,ascending,98849
7,15,2,descending,2075
7,18,22,ascending,1184189
1,15,19,descending,2123183
10,21,13,ascending,35
12,21,19,ascending,1
5,15,2,ascending,76707345
9,12,1,ascending,699761
7,21,23,ascending,88
12,12,11,ascending,3198
7,12,1,descending,187
9,21,6,ascending,58
14,12,4,ascending,97
3,12,15,descending,50945930
1,18,9,descending,12
5,18,3,descending,19
2,18,20,ascending,234314
5,12,18,ascending,520028345
13,21,8,ascending,2
15,18,21,ascending,1
0,15,20,descending,539014
10,15,16,ascending,15831
3,15,16,ascending,203377852
2,15,23,ascending,151265675
4,12,7,descending,8935226
13,12,17,ascending,672
0,12,3,ascending,505868589
3,15,4,descending,1747074
3,15,22,descending,2044769
3,12,20,descending,51124962
2,18,8,ascending,208598
5,12,19,descending,840998
4,12,10,ascending,1411463733
1,12,21,ascending,1959179859
3,18,13,ascending,812915
3,15,7,descending,1890851
11,18,11,ascending,8892
6,12,19,descending,36055
13,15,12,ascending,2
10,12,13,ascending,94927
4,18,21,descending,120
8,15,8,ascending,2041533
1,15,16,ascending,59507933
3,18,15,ascending,823313
8,18,20,ascending,549285
3,18,20,descending,102
4,15,20,descending,897275
10,21,8,ascending,21
1,12,17,ascending,1957076214
2,12,1,ascending,2917539215
1,15,9,ascending,57232452
13,18,8,ascending,122
4,12,11,ascending,1408002029
8,15,1,ascending,901560
2,18,3,ascending,165028
0,18,6,descending,2
6,12,17,ascending,128517569
13,21,19,ascending,3
10,15,12,ascending,15548
0,12,1,ascending,461719689
1,12,10,ascending,1943415557
11,18,22,ascending,9130
1,12,22,ascending,1959398358
14,18,8,ascending,10
15,18,22,ascending,1
3,12,3,ascending,2577864316
1,15,5,descending,1872275
7,15,23,ascending,11335314
2,12,20,descending,163579833
5,12,0,ascending,859488120
0,15,9,ascending,7742677
9,15,20,ascending,239866
2,12,14,descending,162509024
2,18,23,ascending,263901
8,21,19,ascending,94
1,15,22,descending,2134988
0,15,15,ascending,8080210
6,12,7,ascending,133897274
3,18,14,ascending,818474
5,18,14,ascending,2056352
1,12,20,descending,301322194
2,18,11,ascending,219206
0,18,14,ascending,360
9,15,7,descending,8
9,21,21,ascending,64
6,21,18,ascending,39
0,15,13,ascending,7998499
5,12,13,ascending,523940012
12,21,18,ascending,8
7,15,5,ascending,11030174
1,15,19,ascending,59869010
2,15,2,ascending,112351822
9,21,3,ascending,26
8,15,21,descending,257
1,12,13,ascending,1951784032
2,15,21,descending,2812695
2,12,18,ascending,2913276389
0,15,19,ascending,8162379
