sets,hand_size,deals,hand_type,count
6,18,21,descending,73
4,18,20,descending,295
13,21,9,ascending,4
1,12,14,descending,901737213
9,12,15,ascending,1287500
11,12,19,ascending,18173
4,12,21,descending,27091332
1,18,23,ascending,28365
0,15,10,ascending,23599281
6,18,12,ascending,5435262
2,15,4,ascending,416158503
6,18,9,ascending,5292850
5,21,11,ascending,26
13,12,0,ascending,9720
10,15,1,ascending,20982
8,18,13,ascending,1625595
3,15,22,ascending,617667278
0,18,22,ascending,1093
5,15,17,ascending,306459172
1,15,16,descending,6343377
6,18,17,ascending,5577081
2,18,8,ascending,629408
4,15,11,descending,2615667
1,12,10,descending,888574427
4,18,10,descending,259
10,21,22,ascending,101
7,18,13,descending,12
7,15,18,descending,13080
3,18,20,descending,284
10,18,16,ascending,143305
9,12,22,ascending,1275352
7,15,4,descending,11950
3,18,3,descending,114
3,15,13,ascending,609325923
1,12,18,descending,908144443
6,15,2,descending,58201
8,15,2,ascending,4643348
8,21,18,ascending,286
3,21,13,ascending,2
4,15,2,ascending,398351091
3,15,8,descending,5753556
1,15,19,descending,6406900
0,15,15,ascending,24388860
6,12,4,ascending,412120567
9,15,22,descending,27
10,18,6,ascending,141777
9,21,20,ascending,166
9,18,12,ascending,557887
3,15,12,ascending,607107621
3,21,10,ascending,2
12,18,2,ascending,1749
10,12,20,ascending,280047
11,21,5,ascending,31
0,18,10,ascending,918
13,18,6,ascending,373
7,12,6,ascending,70605647
3,12,1,descending,69304893
7,21,3,ascending,107
12,18,22,ascending,3646
6,18,17,descending,66
0,15,14,ascending,24283903
7,15,15,descending,13002
4,21,10,ascending,1
10,12,19,ascending,279751
7,12,22,descending,1258
6,15,5,ascending,120725950
2,12,3,descending,439234236
8,18,2,ascending,755550
10,21,3,ascending,43
5,21,18,ascending,34
9,15,8,descending,31
7,12,7,descending,1315
10,15,18,ascending,47782
13,12,14,ascending,2094
3,18,5,ascending,2189334
6,12,17,descending,108506
9,12,6,ascending,1393040
12,12,11,ascending,9682
13,21,8,ascending,4
1,15,7,descending,5818419
3,12,10,ascending,7675642105
8,15,14,descending,847
13,15,22,ascending,9
7,21,10,ascending,228
6,21,17,ascending,120
1,18,3,ascending,42509
9,15,21,ascending,724502
1,15,6,ascending,168670488
9,15,5,descending,22
3,15,9,descending,5798434
14,18,4,ascending,20
6,18,18,descending,52
4,15,13,ascending,524455641
5,15,9,ascending,302557373
9,18,21,ascending,568513
3,18,17,ascending,2521098
6,12,6,descending,110831
10,12,22,ascending,278496
5,12,23,ascending,1472691252
4,18,13,descending,308
0,18,4,descending,1
8,21,14,ascending,260
3,18,22,descending,281
10,21,10,ascending,91
6,18,20,ascending,5616506
5,21,13,ascending,36
1,12,10,ascending,5867044147
6,12,14,descending,108697
15,18,23,ascending,2
10,21,16,ascending,101
13,12,6,ascending,2352
5,21,9,ascending,29
4,12,2,ascending,4517262048
2,12,11,descending,486913425
3,18,9,descending,250
0,12,6,ascending,1543752298
10,18,17,ascending,144076
13,12,9,ascending,2258
6,15,6,descending,121856
10,21,12,ascending,84
9,18,18,ascending,568025
1,18,6,ascending,51967
0,12,4,descending,633095906
6,21,13,ascending,119
13,21,6,ascending,2
12,12,21,ascending,9371
10,15,19,ascending,47647
5,15,3,ascending,275510181
4,18,12,descending,293
1,15,5,descending,5648431
12,15,8,ascending,1
0,18,19,descending,1
8,18,9,ascending,1592178
4,15,1,ascending,242372976
2,18,19,ascending,702895
2,18,6,descending,111
5,18,21,descending,177
9,12,12,ascending,1314083
2,18,20,descending,131
1,12,16,ascending,5905971445
0,15,6,ascending,22705330
5,21,10,ascending,26
7,12,14,descending,1308
1,18,22,ascending,61509
6,15,9,ascending,121289859
7,18,16,descending,13
5,18,3,ascending,4623532
9,15,17,ascending,725062
6,18,6,descending,57
13,18,9,ascending,345
11,18,5,ascending,26914
3,15,5,descending,5553384
7,12,15,descending,1281
9,15,20,descending,23
6,18,18,ascending,5593660
7,21,7,ascending,244
11,21,7,ascending,31
8,18,10,descending,1
2,18,19,descending,137
3,15,3,ascending,543642858
