sets,hand_size,deals,hand_type,count
1,15,11,descending,6088028
9,12,13,ascending,1302485
7,15,13,ascending,33159990
2,15,22,descending,8487924
5,21,5,ascending,30
13,15,16,ascending,3
0,18,19,descending,5
1,12,2,ascending,5730811136
2,18,11,ascending,659457
8,15,19,ascending,6082314
2,12,18,descending,492588596
13,12,17,ascending,2005
3,15,15,descending,6057463
2,18,11,descending,124
7,18,9,ascending,3391396
5,18,7,descending,148
9,15,2,ascending,555073
13,12,6,ascending,2284
4,18,7,descending,242
5,21,12,ascending,31
4,12,6,ascending,4303358393
6,21,11,ascending,115
13,12,7,ascending,2273
1,18,20,ascending,60417
2,15,4,ascending,415616413
6,15,21,ascending,122009222
2,18,17,ascending,699014
0,12,7,descending,652666118
6,12,10,descending,108597
8,15,8,descending,819
8,15,5,ascending,6180109
5,18,11,descending,178
3,18,3,ascending,1808592
12,21,16,ascending,5
0,18,17,descending,2
10,12,10,ascending,293790
3,12,3,ascending,7772725427
3,15,16,ascending,613175884
11,21,13,ascending,43
7,18,19,descending,13
3,15,19,descending,6134741
8,12,3,ascending,9578490
0,12,18,ascending,1585476089
4,21,21,ascending,3
5,12,14,descending,2534193
0,18,4,ascending,812
7,18,12,ascending,3465051
4,18,14,ascending,4894056
4,18,4,ascending,4180691
14,18,17,ascending,22
4,15,4,ascending,498696007
4,12,2,descending,20344590
4,18,19,descending,292
6,12,17,descending,108201
1,12,20,ascending,5906024176
11,15,1,ascending,800
5,18,13,descending,203
13,18,10,ascending,377
6,18,14,descending,65
8,12,23,ascending,14317298
8,18,11,ascending,1609195
6,18,19,descending,58
0,18,16,ascending,1017
2,18,15,descending,140
2,15,14,ascending,446708316
8,18,13,descending,3
0,15,13,descending,1569156
2,15,17,descending,8401701
5,18,21,descending,183
5,18,22,ascending,6360794
5,12,19,descending,2537617
2,12,13,ascending,8779903576
3,18,20,descending,247
3,12,12,descending,152927608
4,21,23,ascending,3
1,15,17,ascending,179908204
9,15,21,ascending,723784
11,12,10,ascending,19525
4,12,14,ascending,4222439351
12,18,13,ascending,3583
6,15,18,descending,126603
14,12,14,ascending,236
4,15,20,ascending,528759722
4,12,1,descending,12075569
4,18,23,ascending,4963011
6,18,12,descending,66
6,12,4,ascending,411595311
12,15,5,ascending,5
9,18,9,ascending,550173
7,15,8,descending,12729
7,21,19,ascending,257
5,12,11,descending,2535122
8,21,23,ascending,284
0,18,18,ascending,1020
3,15,22,ascending,616859163
12,12,12,ascending,9563
14,12,11,ascending,254
6,21,3,ascending,45
5,12,18,ascending,1567897731
3,12,2,descending,115722925
2,15,7,ascending,429268812
10,12,7,ascending,305485
1,15,19,descending,6400198
10,18,11,ascending,141336
7,12,20,ascending,66214706
3,12,11,ascending,7657392596
7,18,8,descending,24
0,12,21,ascending,1587553302
1,18,10,descending,27
4,15,20,descending,2706339
7,18,7,descending,6
6,12,2,ascending,446139686
4,12,15,ascending,4217709283
2,12,1,descending,223319873
3,15,5,ascending,584835032
9,12,4,ascending,1424148
5,18,13,ascending,6164040
8,21,5,ascending,214
13,18,22,ascending,374
11,21,11,ascending,27
9,12,16,ascending,1284927
7,18,10,ascending,3416274
8,18,18,ascending,1649946
12,18,7,ascending,3572
3,15,4,ascending,573856569
4,15,13,descending,2644801
4,15,12,descending,2629523
11,15,15,ascending,1935
10,21,16,ascending,78
8,18,6,descending,5
10,12,15,ascending,281613
9,18,14,ascending,560658
14,12,16,ascending,257
15,18,11,ascending,1
5,15,23,ascending,301495773
6,15,5,descending,119598
0,15,12,descending,1553616
3,15,2,descending,2768184
5,18,3,descending,86
7,15,22,ascending,33205953
2,18,10,descending,117
2,12,9,ascending,8769786255
7,12,7,descending,1237
12,12,6,ascending,10462
3,15,14,descending,6025803
3,12,14,ascending,7639492843
8,15,6,ascending,6206215
1,15,17,descending,6359915
11,12,5,ascending,20910
6,12,11,descending,108230
11,18,20,ascending,27232
5,15,22,descending,745203
16,21,8,ascending,1
2,15,8,descending,7838825
8,15,14,ascending,6085386
9,15,18,ascending,722909
6,12,5,ascending,408186220
7,12,5,ascending,70995524
7,21,18,ascending,239
6,18,18,ascending,5582515
3,15,18,descending,6116989
2,15,18,descending,8430643
6,18,14,ascending,5500202
8,15,14,descending,784
3,12,16,ascending,7632181082
1,12,16,descending,904409514
3,12,17,ascending,7629705934
2,15,16,ascending,449193990
2,12,21,ascending,8784572898
6,12,13,ascending,390995271
15,18,20,ascending,7
7,15,10,ascending,33178414
7,18,11,descending,11
6,18,15,descending,71
7,18,14,ascending,3505894
