sets,hand_size,deals,hand_type,count
6,12,21,descending,35892
13,12,21,ascending,686
3,18,4,descending,63
4,18,9,descending,102
7,18,14,ascending,1171416
4,18,21,descending,107
8,21,6,ascending,70
8,15,8,descending,283
7,15,9,ascending,11104035
13,12,4,ascending,781
5,18,14,descending,49
10,21,22,ascending,35
2,18,15,descending,38
15,18,8,ascending,2
13,21,9,ascending,2
5,12,21,ascending,523339654
4,21,5,ascending,1
5,12,5,descending,849857
2,12,4,descending,155890470
5,18,15,descending,66
10,21,15,ascending,19
9,21,3,ascending,26
9,12,4,ascending,476056
11,21,5,ascending,12
7,15,17,ascending,11098817
14,18,15,ascending,10
13,15,21,ascending,2
15,18,6,ascending,1
0,12,14,ascending,527922752
10,15,7,ascending,16605
12,18,5,ascending,1202
0,12,17,ascending,529708998
0,12,1,descending,105285428
10,12,17,ascending,93892
4,15,10,descending,867486
5,18,17,descending,82
4,12,16,ascending,1408746874
10,15,20,ascending,15984
5,18,7,descending,55
5,12,3,descending,771068
8,12,23,ascending,4784137
13,21,15,ascending,1
0,15,23,ascending,7807451
5,18,20,ascending,2120580
7,15,22,descending,4577
4,18,15,ascending,1648134
7,12,5,ascending,23741845
9,12,16,ascending,429100
12,12,12,ascending,3165
1,15,6,descending,1922949
10,21,21,ascending,35
1,12,4,descending,283818968
5,18,11,ascending,2025704
10,12,8,ascending,100292
7,18,3,descending,3
10,15,18,ascending,15842
1,18,9,ascending,18029
3,12,23,ascending,2535091910
0,12,15,ascending,528667899
6,12,10,ascending,132530471
6,12,9,descending,36402
5,18,14,ascending,2075018
8,15,11,ascending,2042916
3,12,4,ascending,2583531422
10,18,4,ascending,43918
9,15,15,ascending,242233
11,15,21,ascending,623
11,21,11,ascending,16
14,12,1,ascending,209
9,15,14,descending,8
6,12,18,descending,36339
10,18,23,ascending,48036
0,12,11,descending,223504892
0,15,6,ascending,7582685
13,15,14,ascending,2
2,12,18,ascending,2936768411
11,21,4,ascending,11
11,18,9,ascending,8974
0,12,10,ascending,522842982
11,12,11,ascending,6544
2,15,13,ascending,148758120
8,18,13,ascending,543576
3,18,15,ascending,832832
6,12,7,ascending,134969352
3,18,3,ascending,604897
9,21,16,ascending,74
1,12,10,ascending,1959003111
1,15,11,ascending,58619280
6,21,17,ascending,60
5,15,5,ascending,99964342
10,15,22,ascending,15783
3,12,14,descending,51292933
12,18,15,ascending,1203
13,18,6,ascending,119
11,21,6,ascending,13
12,21,8,ascending,1
5,18,15,ascending,2087321
9,18,5,ascending,180267
