sets,hand_size,deals,hand_type,count
10,21,19,ascending,38
12,18,10,ascending,1230
13,18,21,ascending,131
8,21,17,ascending,77
5,18,9,descending,43
3,18,5,descending,67
5,12,10,descending,847003
11,18,21,ascending,9132
7,18,23,ascending,1198819
9,15,6,descending,7
4,21,22,ascending,1
10,15,7,ascending,16555
14,21,7,ascending,1
8,18,19,descending,1
13,18,20,ascending,123
10,12,13,ascending,95908
5,18,13,ascending,2054435
3,12,3,descending,46132792
7,21,19,ascending,90
9,21,23,ascending,60
4,15,22,descending,906437
3,15,16,ascending,204750946
2,15,20,descending,2830052
11,18,5,ascending,8866
6,12,14,descending,36346
12,21,23,ascending,4
6,18,5,ascending,1691526
0,18,16,ascending,306
7,15,22,descending,4384
6,12,12,ascending,131052895
9,18,15,descending,1
1,15,5,ascending,55757928
12,18,8,ascending,1196
1,15,17,ascending,60067433
5,18,19,descending,73
5,15,18,ascending,102284609
8,15,20,descending,242
7,15,15,ascending,11076289
2,18,4,ascending,190513
5,21,4,ascending,3
11,15,12,ascending,645
6,15,16,ascending,40654606
1,12,14,ascending,1966780760
11,21,22,ascending,16
3,18,20,descending,93
1,15,14,descending,2090422
2,15,9,ascending,145214612
5,18,17,ascending,2102647
10,18,16,ascending,48122
0,15,21,descending,543911
8,21,3,ascending,32
11,21,10,ascending,7
7,12,11,descending,421
7,18,12,ascending,1158837
9,12,18,ascending,426496
0,15,4,ascending,7376155
4,18,11,ascending,1588693
13,12,15,ascending,681
11,18,8,ascending,9121
2,18,21,ascending,236094
8,12,14,ascending,2851532
10,18,18,ascending,48160
11,18,6,ascending,9221
7,15,4,descending,3862
8,15,7,ascending,2066373
8,21,20,ascending,100
8,12,2,ascending,3492618
7,15,14,ascending,11075839
0,15,3,descending,391133
9,15,18,ascending,241293
2,18,18,descending,55
4,18,12,descending,113
3,15,3,descending,1510198
2,12,0,ascending,2826468698
8,18,17,ascending,550738
3,12,19,ascending,2546301949
3,18,19,ascending,846703
9,15,20,ascending,241060
5,12,14,ascending,526240872
0,15,18,descending,539637
8,15,3,ascending,1876804
6,15,18,descending,42173
13,12,0,ascending,3347
2,18,13,ascending,226152
7,15,7,descending,4237
13,18,17,ascending,113
7,18,5,descending,6
2,15,5,ascending,141306880
9,18,15,ascending,188265
2,18,22,descending,43
1,15,15,descending,2102683
4,18,2,ascending,751521
11,12,19,ascending,6201
10,21,12,ascending,26
9,15,20,descending,9
8,21,5,ascending,71
2,12,8,ascending,2926846523
8,12,23,ascending,4782566
5,15,3,ascending,91889085
2,12,22,descending,164828438
6,15,8,ascending,40449628
6,15,21,ascending,40732522
7,18,10,ascending,1139508
7,18,20,ascending,1189255
7,12,17,ascending,22201586
6,18,12,ascending,1811744
1,15,13,descending,2073637
0,15,19,descending,541110
11,12,18,ascending,6317
10,18,21,ascending,48296
8,15,22,ascending,2033024
10,15,20,ascending,15844
15,18,22,ascending,2
4,18,15,ascending,1644920
1,12,7,descending,292380938
9,12,11,ascending,441339
12,12,22,ascending,2953
2,18,15,descending,44
1,18,16,descending,15
6,15,6,descending,40359
6,12,16,ascending,129570259
13,12,11,ascending,667
2,18,7,ascending,207552
6,21,23,ascending,27
14,18,13,ascending,6
3,15,22,ascending,205975158
14,21,23,ascending,1
4,12,2,descending,6793393
10,12,19,ascending,93042
3,15,21,descending,2052840
6,18,11,ascending,1796275
6,18,13,descending,18
8,21,11,ascending,92
7,15,17,ascending,11081921
9,18,22,descending,1
13,18,13,ascending,129
4,15,6,ascending,171011254
6,18,20,ascending,1872132
3,12,9,descending,50807930
9,18,7,ascending,183195
3,18,21,ascending,851708
6,15,19,ascending,40726747
4,18,10,descending,107
14,12,15,ascending,94
1,15,2,ascending,45207873
4,12,22,descending,9036430
10,12,0,ascending,320855
6,12,11,descending,36332
13,15,21,ascending,4
4,12,20,ascending,1403971103
13,21,17,ascending,1
0,18,14,descending,1
3,12,10,descending,50882122
3,18,17,descending,85
4,12,10,ascending,1421032279
14,12,3,ascending,99
9,15,19,descending,5
8,12,8,ascending,2983579
8,15,10,descending,241
2,18,9,ascending,212807
11,12,8,ascending,6732
2,15,21,descending,2831530
10,12,15,ascending,94412
0,18,10,ascending,334
11,15,18,ascending,586
4,12,11,descending,8987647
1,12,4,ascending,1935614061
0,12,21,descending,228952701
10,15,14,ascending,15881
14,12,16,ascending,92
8,18,10,ascending,533879
7,15,21,descending,4459
7,18,15,ascending,1175946
7,12,4,descending,402
0,12,7,ascending,516491372
9,12,9,ascending,450523
11,18,10,ascending,9084
4,18,18,descending,104
3,18,22,ascending,852562
10,15,16,ascending,15943
0,15,19,ascending,8221427
5,15,7,descending,236380
0,18,12,ascending,329
4,18,9,descending,94
7,12,8,ascending,23201058
6,15,2,ascending,30820722
8,18,23,ascending,556559
11,21,12,ascending,17
14,18,19,ascending,11
2,18,17,descending,46
2,15,18,ascending,150528524
8,15,11,ascending,2036378
6,15,4,descending,37643
1,12,2,descending,227124983
6,18,2,ascending,844700
13,18,15,ascending,126
5,21,18,ascending,14
2,12,4,ascending,2925102160
1,18,7,descending,10
1,18,4,descending,8
7,15,1,ascending,4973886
11,21,9,ascending,10
14,18,11,ascending,7
6,15,11,ascending,40482591
8,18,20,ascending,552795
8,18,18,ascending,551215
7,12,0,ascending,50601259
7,15,14,descending,4273
7,15,19,descending,4438
5,18,22,ascending,2123487
6,15,21,descending,42553
1,12,17,descending,302442617
6,21,6,ascending,25
7,21,23,ascending,75
5,18,6,descending,44
12,21,20,ascending,7
3,15,9,descending,1936404
5,15,22,descending,248792
12,18,2,ascending,573
8,15,21,descending,256
7,18,11,descending,4
10,12,18,ascending,92958
8,12,22,ascending,2807961
12,15,1,ascending,1
6,12,20,ascending,129026652
6,18,6,ascending,1720766
9,15,7,ascending,248427
15,18,18,ascending,1
11,18,2,ascending,4268
4,18,5,ascending,1464865
10,12,8,ascending,100364
0,12,17,descending,227888704
2,12,7,descending,160507237
9,18,13,ascending,186880
11,21,21,ascending,11
7,15,2,ascending,8424546
14,12,5,ascending,96
2,12,8,descending,160924598
5,18,16,ascending,2091919
1,18,14,ascending,19421
9,18,9,descending,1
4,12,9,ascending,1424918446
2,15,5,descending,2517160
3,21,19,ascending,1
9,15,11,descending,6
7,15,5,ascending,11105795
3,12,12,descending,51065725
9,12,7,ascending,459589
1,18,11,descending,10
0,15,14,ascending,8098353
3,15,9,ascending,199589469
8,15,10,ascending,2044744
5,18,11,descending,57
5,18,15,descending,64
9,15,22,descending,13
15,18,15,ascending,1
4,12,21,ascending,1403566296
4,12,4,ascending,1446459386
2,15,2,ascending,113119529
5,15,6,ascending,100432144
4,18,14,ascending,1634350
11,15,7,ascending,698
5,21,9,ascending,7
2,15,8,descending,2616807
0,15,8,descending,492147
0,15,17,descending,537840
10,21,22,ascending,32
8,12,18,ascending,2819921
2,18,20,ascending,235852
0,15,15,descending,531819
5,12,4,ascending,547682205
8,21,23,ascending,101
6,15,10,ascending,40458158
8,12,3,ascending,3196991
