sets,hand_size,deals,hand_type,count
5,12,20,ascending,260296706
5,18,20,ascending,1053136
1,18,6,descending,6
9,15,18,ascending,119485
12,21,3,ascending,2
11,18,10,ascending,4560
9,15,5,descending,7
4,15,10,ascending,86235809
10,18,5,ascending,23308
1,12,14,ascending,979096204
0,15,17,descending,266676
9,15,17,descending,4
11,15,2,ascending,230
2,18,18,descending,25
2,15,3,descending,1024669
7,18,5,descending,2
11,15,8,ascending,349
10,15,4,ascending,8104
0,12,16,ascending,263121844
11,21,13,ascending,2
9,15,9,descending,5
13,12,18,ascending,347
0,12,4,ascending,254952241
14,12,5,ascending,46
7,12,10,ascending,11368752
11,18,23,ascending,4001
3,15,14,ascending,101465589
13,12,11,ascending,354
0,12,1,descending,52346765
1,12,13,descending,149259325
1,15,19,descending,1065246
2,18,21,ascending,117256
4,15,6,ascending,85136880
1,15,22,ascending,30099699
4,18,8,ascending,762870
11,18,6,ascending,4581
0,18,7,ascending,149
12,12,10,ascending,1609
8,15,9,ascending,1018880
4,15,20,descending,450025
8,18,9,ascending,264813
6,18,20,ascending,932888
8,15,2,descending,67
9,21,18,ascending,20
6,21,20,ascending,24
3,18,15,descending,34
7,21,22,ascending,42
5,15,14,descending,122346
5,12,16,descending,419437
5,18,4,descending,25
3,12,9,ascending,1275735512
4,18,6,ascending,743665
7,18,19,descending,2
4,15,7,descending,422812
3,15,7,ascending,98410793
14,12,0,ascending,217
3,12,6,ascending,1280128289
12,12,13,ascending,1544
3,15,12,ascending,100778841
3,18,17,ascending,418388
6,12,10,ascending,65907720
1,12,21,descending,151101934
2,12,21,descending,82027103
4,12,10,descending,4470395
8,12,18,ascending,1402998
2,12,10,descending,80576726
5,15,20,ascending,50957881
10,18,9,ascending,23571
1,12,15,ascending,979842457
3,12,22,ascending,1267083111
9,18,21,ascending,94060
12,18,11,ascending,630
2,15,12,descending,1356098
0,18,16,ascending,145
8,15,12,descending,134
1,15,21,ascending,30069279
14,12,11,ascending,47
7,21,11,ascending,47
7,15,12,ascending,5509445
8,21,5,ascending,29
4,15,21,ascending,87942052
7,15,15,descending,2154
13,18,19,ascending,63
6,21,14,ascending,19
0,12,18,descending,113640219
14,12,14,ascending,39
6,18,13,descending,9
7,18,11,descending,1
10,21,20,ascending,14
9,15,20,descending,2
12,21,20,ascending,1
3,12,3,ascending,1291973849
11,21,20,ascending,5
6,12,9,descending,18175
3,12,16,descending,25553206
11,12,5,ascending,3388
3,15,10,descending,972169
2,12,22,ascending,1460185480
1,18,12,ascending,9755
8,12,8,ascending,1485200
10,18,12,ascending,23732
0,12,5,descending,107051683
1,18,16,ascending,9916
10,15,18,ascending,7954
5,18,11,descending,26
10,12,19,ascending,46555
6,15,18,ascending,20266620
4,15,12,descending,437890
9,15,13,descending,7
9,18,19,ascending,94088
8,21,9,ascending,62
5,12,11,ascending,264143444
5,18,9,ascending,985817
10,21,5,ascending,9
3,15,20,ascending,102428999
4,15,22,ascending,87982025
6,15,9,ascending,20133059
5,12,22,ascending,260080225
4,15,22,descending,451235
2,18,17,ascending,115698
1,12,13,ascending,978216738
2,15,22,descending,1410590
7,12,3,descending,175
10,21,4,ascending,12
2,15,10,descending,1328920
10,21,22,ascending,16
2,18,16,descending,24
5,12,21,ascending,260179986
6,18,5,descending,7
2,12,17,descending,81814922
7,12,6,descending,233
7,18,20,ascending,591809
7,12,2,descending,157
6,18,14,ascending,914180
