sets,hand_size,deals,hand_type,count
4,12,10,descending,8910280
12,18,19,ascending,1230
0,12,4,ascending,508077894
8,15,13,descending,259
3,12,23,ascending,2511872377
0,18,17,ascending,325
8,15,3,ascending,1860139
0,15,8,descending,488194
6,21,22,ascending,65
1,18,3,descending,5
2,12,18,descending,163181283
14,18,12,ascending,12
9,15,10,descending,14
9,15,11,descending,7
4,12,8,descending,8919160
0,18,3,descending,1
0,18,19,ascending,355
2,15,3,ascending,130706245
6,15,8,ascending,40147004
9,21,17,ascending,52
10,21,17,ascending,32
5,18,13,descending,57
4,15,4,ascending,165208859
1,12,22,descending,301277205
6,12,8,ascending,132932318
9,18,3,ascending,143348
4,12,5,ascending,1429203855
2,15,7,descending,2570173
6,15,18,descending,41606
6,12,20,descending,35780
8,15,14,descending,267
12,12,9,ascending,3268
9,15,14,descending,12
4,15,5,ascending,168513721
7,18,18,descending,8
13,15,11,ascending,3
10,12,22,ascending,92187
14,18,9,ascending,13
6,15,7,ascending,40170292
13,15,21,ascending,2
2,12,5,ascending,2900591191
1,18,17,ascending,19895
0,18,9,descending,1
3,15,21,ascending,204232768
7,21,23,ascending,90
4,18,3,ascending,1195251
11,18,13,ascending,8996
2,15,20,ascending,149671101
0,15,15,ascending,8070206
2,15,15,ascending,148432662
3,18,6,ascending,739761
14,12,6,ascending,102
6,21,9,ascending,31
1,12,2,descending,225355946
1,12,14,descending,298344230
9,18,19,ascending,188136
12,18,7,ascending,1214
11,12,8,ascending,6622
13,21,12,ascending,1
2,15,2,ascending,112230193
11,12,14,ascending,6130
4,12,15,ascending,1397152698
10,15,13,ascending,15910
7,15,22,ascending,11000801
7,15,8,ascending,11033299
1,15,18,descending,2113487
15,18,9,ascending,2
12,15,5,ascending,1
3,18,16,ascending,831075
1,12,6,descending,288818781
9,15,22,descending,8
6,18,23,ascending,1875538
8,15,2,ascending,1536318
1,12,5,ascending,1922541619
10,12,10,ascending,97103
3,18,13,ascending,812533
2,12,20,descending,163359898
7,12,7,descending,463
6,18,7,ascending,1721230
6,12,1,ascending,172876959
1,15,7,descending,1927224
2,12,17,descending,163020815
1,15,8,descending,1948904
6,12,21,ascending,127933205
4,12,0,ascending,1936271567
3,15,19,descending,2031307
13,18,12,ascending,95
12,12,20,ascending,2940
9,12,16,ascending,425251
5,15,11,descending,238935
1,18,17,descending,14
8,21,21,ascending,86
3,18,17,descending,91
3,15,20,ascending,204100507
5,18,2,ascending,945739
0,15,11,ascending,7876514
3,18,11,ascending,793970
3,18,20,descending,89
1,15,8,ascending,56678507
12,21,14,ascending,6
8,21,15,ascending,89
7,21,9,ascending,71
5,21,6,ascending,10
2,18,22,ascending,234861
7,12,8,descending,394
