sets,hand_size,deals,hand_type,count
4,15,21,descending,900519
5,21,6,ascending,10
4,12,12,ascending,1410155144
3,15,1,ascending,94810302
2,12,16,descending,163631395
5,12,23,ascending,489603423
14,12,4,ascending,121
10,12,22,ascending,92513
6,12,10,ascending,131936306
9,15,15,ascending,241678
9,21,4,ascending,45
3,18,12,ascending,807504
3,18,5,ascending,727943
2,15,10,ascending,145729550
7,18,18,ascending,1181369
4,15,18,ascending,175778071
5,12,2,ascending,579959797
1,15,12,ascending,58726288
8,15,18,ascending,2024760
8,18,3,ascending,414469
7,18,22,ascending,1187160
8,12,0,ascending,7403641
9,15,13,ascending,241768
2,12,12,ascending,2922190461
3,12,19,ascending,2538592365
0,12,13,descending,224697865
3,15,23,ascending,208334610
7,12,23,ascending,25108732
8,18,15,ascending,544895
2,18,20,ascending,234034
6,15,11,ascending,40367611
7,12,6,ascending,23476721
5,18,20,ascending,2111369
4,12,2,ascending,1501776855
12,12,12,ascending,3200
5,15,12,descending,241987
1,15,3,descending,1546547
11,12,14,ascending,6396
7,15,13,descending,4352
7,12,13,descending,402
10,18,12,ascending,47460
0,18,18,ascending,325
7,12,17,descending,440
5,12,15,descending,843098
8,21,8,ascending,96
7,12,14,descending,455
3,15,22,descending,2048923
2,18,9,descending,34
14,12,7,ascending,86
6,21,18,ascending,40
0,12,15,descending,226227326
8,15,13,descending,277
7,21,4,ascending,57
10,21,23,ascending,37
7,15,18,descending,4392
1,15,19,descending,2130288
3,15,7,ascending,197071437
13,12,20,ascending,691
9,15,7,descending,9
1,15,11,ascending,58353193
0,15,13,ascending,8026886
5,15,2,ascending,76974259
2,12,21,descending,164270507
12,12,9,ascending,3384
10,15,14,ascending,15813
11,12,4,ascending,7059
0,12,3,ascending,507790340
10,15,3,ascending,14821
2,12,7,ascending,2916474594
3,18,19,descending,73
4,18,18,ascending,1663140
11,15,4,ascending,661
8,15,21,descending,281
3,15,4,descending,1752630
8,18,19,ascending,551006
11,15,14,ascending,630
2,12,11,ascending,2921464053
14,12,9,ascending,81
1,18,11,descending,13
0,18,6,descending,1
1,15,1,ascending,28491573
13,12,22,ascending,718
9,15,17,descending,10
3,18,23,ascending,842279
5,12,16,ascending,522977298
2,18,15,ascending,229146
10,12,8,ascending,99997
11,18,5,ascending,8848
12,18,5,ascending,1171
1,12,16,ascending,1963453954
4,18,10,descending,99
6,18,4,descending,22
6,18,21,descending,26
6,18,15,descending,16
14,18,12,ascending,7
4,12,13,descending,8972373
5,18,8,descending,54
5,12,1,ascending,652281779
8,21,16,ascending,82
9,15,3,descending,7
0,18,19,descending,1
9,12,6,ascending,463360
0,15,21,ascending,8213272
0,15,18,ascending,8178522
11,15,20,ascending,630
2,18,17,descending,52
13,21,17,ascending,1
12,12,11,ascending,3290
15,18,14,ascending,1
7,15,15,descending,4488
8,18,12,descending,2
15,18,4,ascending,1
4,18,13,descending,89
14,12,11,ascending,104
9,15,12,ascending,242359
2,18,13,descending,48
4,21,8,ascending,1
6,15,21,descending,42220
5,12,18,ascending,521937552
6,12,12,ascending,130635561
4,18,17,ascending,1655878
8,15,21,ascending,2025145
2,12,18,ascending,2923918448
1,15,21,descending,2138084
11,12,7,ascending,6708
10,18,4,ascending,43616
0,18,11,ascending,276
6,12,21,ascending,128561783
10,18,14,ascending,47489
12,12,15,ascending,3121
7,12,6,descending,422
5,12,1,descending,376089
3,15,14,ascending,203199361
0,12,8,descending,218513355
0,15,8,ascending,7689621
7,18,5,ascending,1088080
8,18,9,ascending,528868
10,12,21,ascending,92156
8,21,11,ascending,68
4,18,8,descending,81
7,21,23,ascending,96
5,18,7,descending,47
0,18,3,ascending,239
13,21,13,ascending,1
13,18,17,ascending,124
5,18,21,descending,55
11,21,18,ascending,13
10,21,8,ascending,22
6,18,13,ascending,1821569
7,18,4,descending,3
5,18,17,descending,62
4,12,17,descending,8993999
3,12,1,descending,23051074
2,15,16,ascending,149529934
8,18,11,ascending,534741
7,21,17,ascending,78
2,15,18,descending,2808904
0,18,21,ascending,365
10,21,18,ascending,32
8,12,17,ascending,2818344
4,15,1,ascending,80582439
1,15,5,descending,1877451
0,12,22,descending,228436971
9,12,20,ascending,422811
2,15,1,ascending,70306353
11,12,15,ascending,6270
11,21,20,ascending,13
4,12,19,ascending,1400235413
0,18,17,descending,2
12,18,3,ascending,981
12,15,12,ascending,1
13,15,22,ascending,1
13,18,3,ascending,102
8,15,18,descending,264
0,18,22,ascending,358
5,21,17,ascending,13
3,18,18,descending,84
5,21,4,ascending,10
5,15,17,ascending,101881685
13,15,3,ascending,1
11,21,17,ascending,15
9,15,2,descending,5
5,15,11,ascending,100964762
6,21,20,ascending,52
12,21,20,ascending,3
7,18,9,descending,1
3,15,19,ascending,204950604
15,18,6,ascending,3
3,12,5,ascending,2566838449
4,21,23,ascending,2
13,12,9,ascending,696
5,12,2,descending,637879
8,15,5,descending,258
10,18,9,ascending,47378
3,15,5,ascending,194690413
10,12,10,ascending,98409
11,15,7,ascending,657
