sets,hand_size,deals,hand_type,count
1,12,13,ascending,1953561008
4,18,14,ascending,1624616
4,12,8,descending,8935227
7,21,5,ascending,65
5,21,19,ascending,7
9,18,16,ascending,187436
9,21,8,ascending,57
13,18,2,ascending,54
1,15,12,ascending,58583793
1,15,9,ascending,57277344
2,15,10,descending,2654370
1,12,10,ascending,1945109536
10,21,21,ascending,35
7,21,16,ascending,93
14,18,10,ascending,9
3,15,11,descending,1958891
3,12,15,descending,50996386
11,12,9,ascending,6625
4,12,1,ascending,1619195144
4,18,11,ascending,1579162
0,12,18,ascending,526330540
1,15,16,descending,2103326
3,18,3,ascending,599380
10,18,21,ascending,48165
3,15,3,ascending,180221765
13,18,22,ascending,130
5,12,1,ascending,650486093
3,12,2,descending,38414957
0,12,10,descending,220623108
5,12,9,ascending,531995068
0,12,21,ascending,527051265
5,12,13,descending,841330
8,12,5,ascending,3041665
0,12,5,ascending,510428584
1,12,18,ascending,1959688298
3,18,6,ascending,738807
9,15,15,ascending,240412
8,18,15,ascending,543067
5,15,21,descending,246825
12,12,13,ascending,3105
8,18,18,ascending,546886
11,15,4,ascending,653
12,18,11,ascending,1208
2,15,13,descending,2730608
12,12,21,ascending,3086
5,18,20,descending,58
8,18,2,ascending,250818
3,18,2,ascending,377771
6,12,10,descending,36360
1,15,21,ascending,60068466
9,18,22,ascending,188271
0,15,18,ascending,8153067
7,15,16,descending,4401
7,15,1,ascending,4946648
10,15,11,ascending,15967
7,12,12,descending,388
14,12,20,ascending,85
11,15,16,ascending,631
9,21,7,ascending,40
8,15,3,descending,203
7,21,10,ascending,71
7,21,17,ascending,73
13,15,7,ascending,1
8,15,14,ascending,2018770
5,15,9,descending,237600
13,12,17,ascending,691
13,12,12,ascending,692
11,15,23,ascending,2835
7,18,3,ascending,882216
1,15,15,ascending,59373873
0,15,15,ascending,8090082
6,21,21,ascending,43
2,18,5,descending,35
1,18,17,ascending,19728
5,12,6,descending,848317
6,21,17,ascending,37
9,15,19,descending,12
4,21,21,ascending,1
1,18,21,descending,10
6,21,4,ascending,34
8,18,8,ascending,525065
5,18,6,descending,64
12,21,4,ascending,5
6,18,4,descending,16
5,15,6,descending,234224
1,15,14,descending,2074766
11,15,14,ascending,643
1,18,6,descending,8
10,21,17,ascending,30
6,15,12,descending,41368
12,21,13,ascending,5
8,12,8,ascending,2964200
10,18,23,ascending,47675
2,18,20,ascending,233780
12,12,11,ascending,3243
1,12,9,ascending,1941298421
4,15,19,ascending,175405758
4,15,9,ascending,171628551
4,15,12,descending,874192
9,12,19,ascending,423648
10,12,15,ascending,93938
10,18,4,ascending,43736
11,12,22,ascending,5966
12,18,4,ascending,1059
10,21,19,ascending,24
12,18,19,ascending,1201
1,12,21,ascending,1960957674
11,15,13,ascending,587
6,18,19,descending,25
10,21,11,ascending,29
7,18,18,descending,5
3,12,12,descending,50777022
1,12,7,ascending,1932985887
3,12,2,ascending,2621469432
3,15,20,descending,2035277
9,12,23,ascending,108978
11,12,18,ascending,6181
9,15,21,descending,5
14,18,5,ascending,5
15,18,16,ascending,1
0,12,8,ascending,515412695
6,18,3,ascending,1368067
1,12,12,descending,297095688
2,18,8,ascending,208236
6,15,10,descending,40944
2,15,14,ascending,148281906
10,21,6,ascending,27
4,18,20,descending,98
12,15,18,ascending,1
1,18,3,ascending,13875
8,15,2,descending,127
14,12,19,ascending,81
2,18,13,descending,52
6,18,19,ascending,1857720
11,21,15,ascending,12
9,15,20,descending,9
12,18,6,ascending,1223
1,18,19,descending,11
8,18,10,descending,1
15,18,12,ascending,1
9,18,13,ascending,185770
5,15,18,ascending,101682391
1,18,13,ascending,19195
7,15,22,descending,4456
1,12,15,descending,299673900
2,18,15,descending,40
0,18,18,descending,3
0,15,10,descending,502735
5,12,14,descending,840373
1,18,11,ascending,18588
3,12,7,ascending,2553873480
2,12,20,descending,163744407
13,18,14,ascending,106
0,12,19,descending,227228156
1,12,3,ascending,1920049509
4,12,13,descending,8944004
8,15,7,descending,277
13,21,19,ascending,3
12,18,9,ascending,1199
0,18,19,descending,1
1,18,7,descending,6
7,12,23,ascending,25042140
5,21,14,ascending,9
9,15,7,descending,9
9,15,17,descending,14
3,12,6,descending,50332395
5,21,10,ascending,14
13,15,9,ascending,2
6,18,17,ascending,1846770
3,18,19,descending,95
5,21,22,ascending,12
11,12,15,ascending,6100
13,18,12,ascending,124
11,15,10,ascending,657
6,15,1,ascending,18260949
8,15,5,descending,245
8,18,5,ascending,512965
7,18,16,descending,4
13,18,16,ascending,121
9,18,18,descending,1
6,15,18,descending,42174
13,12,13,ascending,665
7,12,2,ascending,26329918
0,12,17,ascending,525908550
1,15,13,ascending,58899476
8,12,18,ascending,2800354
14,12,2,ascending,105
0,15,3,descending,388014
2,12,9,descending,160429662
6,12,2,ascending,148123436
6,12,14,ascending,129402841
6,12,4,ascending,136646980
3,18,15,descending,111
10,21,8,ascending,28
2,18,9,descending,50
14,18,21,ascending,6
2,12,14,ascending,2915127042
0,15,7,descending,484172
5,15,17,ascending,101605942
6,21,22,ascending,34
0,15,16,descending,531902
5,18,14,ascending,2059092
10,15,13,ascending,15741
12,12,23,ascending,12250
8,15,20,descending,285
9,21,21,ascending,59
8,21,19,ascending,93
8,12,14,ascending,2833565
5,15,11,descending,240137
3,18,4,ascending,692424
8,15,19,ascending,2019178
14,12,12,ascending,83
4,15,20,ascending,175528121
5,21,18,ascending,22
15,18,11,ascending,1
10,12,8,ascending,100439
9,15,6,descending,9
6,15,13,descending,41020
2,18,22,ascending,234952
7,15,11,descending,4304
4,18,6,descending,80
4,21,19,ascending,1
9,21,12,ascending,69
5,18,22,ascending,2110780
4,15,4,ascending,165569232
7,15,6,ascending,11103264
7,15,9,descending,4217
2,15,19,ascending,149855842
11,12,8,ascending,6677
11,15,1,ascending,257
2,12,15,ascending,2915452700
11,18,13,ascending,9085
3,12,8,descending,50452710
14,12,1,ascending,206
8,12,16,ascending,2815712
2,12,22,descending,163888523
5,15,4,ascending,97208394
6,18,10,ascending,1771353
10,12,16,ascending,93402
5,21,6,ascending,7
8,21,20,ascending,82
8,21,10,ascending,87
6,21,7,ascending,35
5,15,22,ascending,101851013
1,15,22,ascending,60112759
1,18,9,descending,8
3,15,17,descending,2024752
7,15,16,ascending,11013961
1,15,3,descending,1540754
9,15,20,ascending,239964
7,18,11,descending,4
14,18,4,ascending,9
2,12,19,descending,163636308
7,12,12,ascending,22431576
7,15,14,descending,4400
9,18,11,ascending,184643
3,12,7,descending,50407737
10,18,2,ascending,22118
9,15,10,descending,9
8,21,9,ascending,74
4,15,19,descending,896150
5,15,14,descending,243145
13,18,4,ascending,92
6,18,11,descending,18
7,15,19,ascending,11022182
1,15,10,descending,1998421
6,15,8,ascending,40217204
12,12,0,ascending,12945
6,12,20,ascending,128255371
12,15,5,ascending,1
14,12,3,ascending,120
6,15,3,ascending,36685948
8,18,7,ascending,524690
8,12,3,ascending,3181996
1,18,14,ascending,19535
12,21,19,ascending,4
9,15,5,descending,6
7,12,1,descending,181
5,21,15,ascending,9
11,18,6,ascending,8961
3,12,14,descending,50921918
7,15,19,descending,4329
7,12,20,descending,406
3,15,19,descending,2036813
3,12,19,ascending,2531600175
8,12,22,ascending,2794940
11,18,12,ascending,8943
4,15,2,ascending,132066228
8,21,7,ascending,70
9,21,15,ascending,58
4,15,11,ascending,172795910
6,12,19,ascending,128348076
5,15,15,ascending,101398095
5,12,5,ascending,541203132
2,15,21,descending,2812637
9,12,15,ascending,428065
5,12,7,descending,848078
3,12,18,descending,51129712
5,12,8,ascending,534401658
9,18,19,ascending,188138
6,18,8,ascending,1739153
0,18,10,ascending,297
8,15,1,ascending,902354
6,21,16,ascending,55
7,18,10,descending,4
5,15,3,descending,184779
3,18,19,ascending,840998
0,18,6,descending,3
1,15,1,ascending,28407826
6,18,15,ascending,1836218
8,15,13,ascending,2022924
5,15,20,ascending,101804866
1,15,4,descending,1784290
1,15,15,descending,2091565
7,15,13,ascending,11008690
9,15,5,ascending,247275
0,15,5,descending,469939
4,15,4,descending,780284
11,18,23,ascending,8149
2,18,10,ascending,215930
11,15,3,ascending,587
0,18,7,descending,1
12,12,22,ascending,3146
13,18,6,ascending,126
6,18,12,descending,18
3,15,20,ascending,204531387
7,12,22,descending,425
7,21,19,ascending,94
10,12,14,ascending,93664
1,15,8,ascending,56790690
9,18,23,ascending,187024
10,15,2,ascending,12243
5,12,2,descending,636407
6,15,15,ascending,40396884
6,18,16,ascending,1843836
2,18,16,ascending,231252
8,15,19,descending,264
4,18,21,ascending,1670804
5,21,20,ascending,11
12,18,13,ascending,1196
4,12,19,ascending,1396370415
8,15,12,descending,247
8,15,6,descending,271
10,21,22,ascending,35
1,12,15,ascending,1956838377
11,18,18,ascending,9001
9,21,5,ascending,63
5,12,4,ascending,544507266
10,15,10,ascending,15986
11,21,23,ascending,24
13,15,4,ascending,2
0,12,15,ascending,524954527
7,12,9,descending,444
11,12,20,ascending,6094
7,12,2,descending,298
2,12,19,ascending,2916036715
6,18,10,descending,14
7,12,19,descending,432
10,18,10,ascending,47247
14,18,13,ascending,14
2,12,2,ascending,2920838952
10,15,8,ascending,16243
3,18,6,descending,70
7,18,3,descending,2
5,18,4,descending,38
4,18,22,descending,102
14,12,22,ascending,74
0,18,17,ascending,353
3,12,13,descending,50855600
4,12,20,descending,8977467
1,18,21,ascending,20420
0,12,13,descending,224045869
4,12,20,ascending,1395866011
7,12,3,ascending,24448434
2,15,7,ascending,142492123
3,12,9,descending,50514561
5,12,3,ascending,553131249
8,12,0,ascending,7387351
6,18,18,ascending,1854344
4,18,2,ascending,746728
4,18,3,ascending,1199388
8,18,4,ascending,484339
9,12,4,ascending,473848
14,12,0,ascending,482
6,12,6,ascending,134771156
10,21,9,ascending,29
9,15,7,ascending,247307
6,15,11,ascending,40258746
4,15,22,descending,900699
3,15,17,ascending,203911590
2,12,8,ascending,2909876842
9,12,8,ascending,453479
0,15,12,ascending,7954292
11,12,12,ascending,6327
8,15,11,descending,259
11,15,9,ascending,700
0,18,22,ascending,343
6,15,12,ascending,40286319
7,21,21,ascending,88
5,18,18,descending,70
1,18,2,ascending,9185
10,21,20,ascending,40
3,18,18,descending,85
7,18,9,descending,8
7,18,14,descending,12
2,18,19,ascending,233298
6,21,15,ascending,48
9,18,17,descending,1
1,12,6,descending,289419702
7,18,16,ascending,1171575
8,12,12,ascending,2866425
5,12,20,descending,841611
12,21,8,ascending,1
13,21,8,ascending,1
1,18,15,ascending,19574
2,15,13,ascending,147717078
0,15,6,ascending,7529266
3,12,21,descending,51191688
7,15,3,descending,3330
0,18,20,ascending,334
0,15,2,ascending,6116453
8,15,8,descending,263
14,12,17,ascending,72
5,18,7,descending,48
2,15,15,ascending,148763439
4,18,4,descending,86
3,12,0,ascending,2934848530
11,21,13,ascending,11
7,18,22,descending,2
14,18,16,ascending,5
5,18,22,descending,68
8,15,22,descending,266
4,12,14,descending,8957593
2,15,7,descending,2575771
9,12,14,ascending,429049
6,21,10,ascending,37
15,18,19,ascending,4
5,18,4,ascending,1780567
7,18,13,ascending,1156935
5,12,0,ascending,860278237
9,12,9,ascending,446848
2,12,16,ascending,2915683374
7,15,12,ascending,11004461
6,12,1,descending,15720
5,18,5,descending,69
2,15,19,descending,2804038
0,15,5,ascending,7461210
5,12,14,ascending,523250442
1,15,23,ascending,58840887
6,15,6,descending,40528
1,18,6,ascending,17215
1,18,16,descending,12
12,12,4,ascending,3528
12,18,22,ascending,1230
7,15,12,descending,4414
4,15,3,ascending,156078780
13,12,18,ascending,673
0,12,12,descending,223088111
4,12,2,descending,6761020
6,21,12,ascending,45
14,18,22,ascending,12
10,21,13,ascending,27
4,18,8,ascending,1521475
14,18,19,ascending,14
13,15,18,ascending,2
7,18,7,descending,4
11,18,5,ascending,8847
9,21,11,ascending,52
1,15,9,descending,1974176
14,18,17,ascending,10
4,21,14,ascending,2
5,18,23,ascending,2102863
2,18,10,descending,44
2,12,13,descending,162319764
6,18,9,ascending,1754190
10,12,11,ascending,96669
5,18,16,descending,58
13,12,3,ascending,854
6,21,18,ascending,47
2,15,15,descending,2767388
9,21,22,ascending,61
4,21,11,ascending,1
11,18,14,ascending,9038
3,21,18,ascending,1
9,15,6,ascending,248906
0,15,9,descending,496358
10,12,3,ascending,109091
11,15,15,ascending,628
9,21,16,ascending,54
1,15,12,descending,2044273
9,15,1,ascending,106939
3,15,2,ascending,153574864
2,18,9,ascending,213000
5,15,6,ascending,99853472
10,15,4,ascending,15838
10,21,15,ascending,32
5,21,11,ascending,14
10,12,0,ascending,318838
2,18,14,descending,54
1,12,22,descending,301923327
7,18,20,ascending,1181852
7,21,6,ascending,56
2,12,4,descending,154765375
13,12,20,ascending,667
1,12,14,ascending,1955428808
2,15,23,ascending,151408276
6,18,20,ascending,1858720
2,12,18,descending,163520920
9,21,13,ascending,48
8,15,16,descending,300
3,15,12,ascending,201260538
4,15,21,descending,899069
8,15,9,descending,277
4,18,14,descending,113
10,21,18,ascending,30
1,12,7,descending,290694414
2,18,17,descending,41
7,21,22,ascending,74
7,12,4,descending,424
8,18,14,ascending,541403
1,18,10,descending,6
0,15,10,ascending,7824428
0,18,12,ascending,319
2,18,21,ascending,234797
2,12,12,descending,161878625
4,18,17,ascending,1652158
4,18,15,descending,85
13,15,14,ascending,1
3,15,13,descending,1989094
7,12,8,ascending,23063030
2,18,19,descending,49
4,12,8,ascending,1420791321
0,12,22,ascending,527225630
1,15,10,ascending,57745030
2,15,22,descending,2814405
3,18,12,ascending,803224
4,18,18,ascending,1656120
3,18,7,ascending,751393
4,18,5,descending,98
2,18,23,ascending,264794
9,18,20,ascending,188475
0,18,18,ascending,346
12,21,11,ascending,2
6,12,8,ascending,133199434
13,18,19,ascending,118
8,18,13,ascending,538368
1,12,14,descending,298962560
0,15,13,ascending,8001974
3,12,5,descending,49990287
3,12,19,descending,51138762
4,12,22,descending,8982550
3,12,4,descending,48928240
4,12,10,descending,8939595
4,15,6,descending,836303
4,18,12,ascending,1598395
7,15,20,ascending,11020298
8,12,19,ascending,2800101
0,15,13,descending,520108
6,12,11,ascending,130867170
12,12,7,ascending,3371
6,12,7,ascending,134007497
8,18,21,ascending,550281
7,12,16,descending,403
1,18,20,descending,11
13,21,7,ascending,1
5,12,10,descending,843575
1,12,8,ascending,1937187972
7,21,15,ascending,95
13,12,5,ascending,771
8,21,23,ascending,74
6,18,14,ascending,1823505
0,12,17,descending,226593452
1,15,14,ascending,59162022
7,15,18,ascending,11021746
2,15,17,ascending,149409770
6,15,8,descending,40782
9,15,12,descending,8
5,18,13,descending,66
9,12,6,ascending,462145
2,12,22,ascending,2916140697
1,15,2,ascending,44940580
6,18,7,ascending,1725425
8,15,11,ascending,2028725
4,18,15,ascending,1635405
10,15,12,ascending,16052
14,18,14,ascending,5
5,18,10,ascending,1988496
7,18,6,ascending,1105685
8,15,6,ascending,2061008
6,12,17,ascending,128635069
9,18,12,ascending,185164
3,15,15,ascending,203154759
9,15,18,ascending,240094
12,12,3,ascending,3755
