sets,hand_size,deals,hand_type,count
8,21,14,ascending,77
8,15,12,ascending,2028858
8,15,13,ascending,2029265
0,15,3,ascending,7036476
7,18,16,descending,7
1,18,7,descending,9
14,18,14,ascending,7
9,15,19,ascending,240105
11,21,5,ascending,10
4,21,23,ascending,2
3,12,11,ascending,2549551814
10,15,21,ascending,15810
10,12,17,ascending,93857
10,12,7,ascending,101684
6,15,13,descending,41133
3,15,23,ascending,208374662
9,18,15,ascending,186786
10,18,7,ascending,46619
1,12,1,descending,138181402
6,15,12,descending,41131
10,21,3,ascending,21
7,15,19,ascending,11052080
8,15,10,descending,283
8,12,23,ascending,4766146
1,18,4,ascending,16131
9,15,6,descending,11
5,21,16,ascending,11
7,18,23,ascending,1198589
7,12,7,ascending,23308908
6,18,8,descending,14
3,21,10,ascending,1
5,15,3,descending,185366
2,12,21,ascending,2924692940
6,18,5,ascending,1686838
0,12,0,ascending,348766767
8,15,17,ascending,2025640
9,15,3,descending,8
4,12,12,descending,8966879
6,18,23,ascending,1885953
4,18,15,ascending,1640226
6,18,13,descending,14
0,15,2,ascending,6137232
1,12,17,descending,301595209
2,12,8,ascending,2918467676
2,15,3,descending,2057159
4,12,10,descending,8959985
5,18,18,ascending,2099069
7,15,11,ascending,11046369
1,15,7,descending,1937224
5,18,17,descending,51
9,12,6,ascending,463015
2,18,19,ascending,233758
5,18,22,ascending,2118197
7,15,6,descending,4302
7,18,9,descending,5
6,15,7,ascending,40379623
5,12,19,ascending,521660226
2,12,10,ascending,2920945545
8,12,7,ascending,2997577
2,18,3,ascending,165355
6,12,2,descending,27203
3,15,3,ascending,180783968
3,12,15,descending,51147920
2,12,14,descending,163135696
1,18,12,ascending,19121
6,15,3,descending,31875
5,15,11,descending,239651
11,18,3,ascending,7178
10,21,6,ascending,23
4,12,5,ascending,1436490800
5,12,13,ascending,525938094
4,12,1,descending,4018087
11,15,16,ascending,604
11,18,2,ascending,4234
14,18,21,ascending,8
11,15,23,ascending,2737
11,12,12,ascending,6374
0,12,20,descending,228118268
3,18,3,descending,30
4,18,23,ascending,1652436
4,12,1,ascending,1623889699
1,15,2,ascending,45080593
5,12,5,ascending,542761952
4,12,21,descending,9011663
4,18,10,ascending,1566328
2,18,5,ascending,198611
8,21,12,ascending,82
7,12,9,ascending,22954249
0,12,16,descending,226815911
0,18,15,ascending,344
9,15,14,descending,10
0,15,6,ascending,7549735
9,18,6,ascending,181958
11,18,20,ascending,9052
1,12,13,descending,298978577
1,15,21,descending,2138359
6,12,22,ascending,128527114
6,12,17,ascending,129024210
8,12,14,ascending,2845384
7,18,20,ascending,1187050
2,12,15,descending,163403720
5,12,8,descending,847781
12,18,15,ascending,1274
8,21,17,ascending,76
10,21,15,ascending,37
3,15,11,descending,1962912
11,21,12,ascending,15
10,12,8,ascending,100368
0,18,20,descending,4
6,18,11,descending,11
13,21,5,ascending,1
1,15,18,descending,2123144
4,18,11,ascending,1585624
1,15,19,ascending,60106067
5,15,15,ascending,101701440
14,18,22,ascending,12
15,18,20,ascending,2
2,15,23,ascending,151861667
7,12,11,ascending,22624398
9,15,19,descending,10
10,15,11,ascending,16140
7,18,5,ascending,1088244
12,21,23,ascending,3
11,15,1,ascending,296
11,18,8,ascending,9028
9,12,1,ascending,703960
6,15,17,descending,41754
12,12,1,ascending,6088
3,15,19,descending,2041919
4,12,23,ascending,1465637491
0,15,7,descending,484668
4,15,14,ascending,174786658
0,15,15,ascending,8112316
6,12,2,ascending,148540925
10,15,3,ascending,14674
5,15,18,ascending,101979236
9,12,19,ascending,424602
9,15,3,ascending,224775
4,15,15,descending,890153
12,12,8,ascending,3392
11,12,6,ascending,6823
10,21,17,ascending,17
3,15,6,ascending,196178451
0,15,15,descending,529867
7,21,17,ascending,86
4,18,7,descending,80
6,18,12,descending,22
14,18,13,ascending,7
7,18,15,descending,7
6,15,10,ascending,40330843
1,12,20,ascending,1966422733
6,12,1,descending,16067
3,12,8,ascending,2558272581
1,18,23,ascending,9399
11,15,7,ascending,680
5,18,3,descending,27
4,12,22,descending,9006774
10,12,22,ascending,92171
3,18,8,descending,94
9,18,23,ascending,188126
5,15,14,descending,243915
8,15,7,descending,267
7,18,10,descending,8
12,12,13,ascending,3156
10,21,5,ascending,29
9,21,18,ascending,70
6,12,14,ascending,129792330
6,15,9,descending,40658
8,12,21,ascending,2800760
8,15,19,descending,242
9,15,10,ascending,243349
7,18,12,ascending,1154793
7,12,18,ascending,22092169
9,21,22,ascending,77
5,18,8,descending,44
9,15,18,descending,10
0,18,18,descending,3
12,18,18,ascending,1224
13,21,14,ascending,2
5,21,10,ascending,14
4,21,19,ascending,1
4,12,15,descending,8987465
4,15,11,descending,869993
0,15,22,ascending,8226533
12,12,7,ascending,3335
3,15,20,ascending,205144851
12,21,21,ascending,3
12,18,6,ascending,1194
12,18,19,ascending,1190
14,12,7,ascending,93
6,18,13,ascending,1820669
6,18,20,descending,18
11,15,20,ascending,605
6,18,6,descending,21
6,18,18,ascending,1858963
0,15,4,descending,449853
5,21,8,ascending,10
7,15,21,ascending,11056181
5,15,6,ascending,100155477
1,18,15,ascending,19864
13,15,10,ascending,1
2,15,13,ascending,148158735
7,12,21,descending,408
3,15,18,descending,2036000
3,12,7,descending,50552694
6,15,1,ascending,18311623
5,18,7,ascending,1934190
13,18,8,ascending,117
8,18,13,descending,1
4,15,7,ascending,171072353
8,21,13,ascending,82
9,18,18,ascending,188260
4,15,1,ascending,80580819
5,12,4,descending,828259
3,18,14,ascending,822719
10,12,2,ascending,123693
5,12,4,ascending,546093289
6,12,21,descending,35844
8,15,15,ascending,2026369
12,18,14,ascending,1218
4,18,9,descending,94
7,21,13,ascending,94
14,12,13,ascending,74
6,12,4,ascending,137024922
2,18,9,ascending,213315
0,18,18,ascending,331
11,21,4,ascending,10
1,18,13,descending,10
5,21,6,ascending,8
2,18,7,descending,41
11,12,20,ascending,6170
10,18,19,ascending,47809
5,12,20,descending,844599
7,21,7,ascending,64
9,21,13,ascending,52
9,18,10,ascending,183517
0,15,5,ascending,7478659
9,12,2,ascending,542668
7,15,9,ascending,11062889
6,15,2,ascending,30723242
4,21,14,ascending,2
13,12,2,ascending,1014
13,18,19,ascending,124
7,12,17,ascending,22130997
11,15,2,ascending,490
0,12,1,descending,104853403
3,12,12,ascending,2547102198
2,12,3,ascending,2921141632
4,12,13,ascending,1407868659
5,18,9,ascending,1973750
12,21,8,ascending,4
6,18,17,descending,18
0,12,13,descending,224760034
7,15,20,descending,4303
5,12,5,descending,845312
0,12,19,ascending,528147907
3,12,13,ascending,2545163936
4,12,19,ascending,1400440627
9,15,16,ascending,241790
9,12,14,ascending,431560
6,12,21,ascending,128594329
8,18,14,ascending,544062
11,12,18,ascending,5983
1,15,18,ascending,60011723
11,18,11,ascending,9023
0,18,10,ascending,324
9,21,12,ascending,73
8,21,16,ascending,89
4,15,14,descending,885247
5,21,7,ascending,10
7,12,0,ascending,50465672
2,18,15,descending,46
6,12,9,descending,36490
10,12,3,ascending,110103
8,15,4,descending,230
4,18,4,ascending,1393385
7,15,15,ascending,11041110
11,18,16,ascending,9063
11,15,15,ascending,643
5,18,6,descending,38
5,12,21,ascending,521145869
2,15,9,ascending,144816212
8,21,18,ascending,105
11,21,3,ascending,4
4,21,8,ascending,1
11,18,23,ascending,8094
10,15,20,ascending,15770
4,18,16,ascending,1650754
6,15,3,ascending,36784298
4,15,5,ascending,169370187
3,15,22,descending,2051701
7,15,18,ascending,11049814
11,18,18,ascending,8998
7,18,18,ascending,1182289
0,15,19,descending,539300
8,18,16,ascending,547136
3,12,9,ascending,2555276878
10,18,5,ascending,46548
7,15,5,descending,4232
5,15,15,descending,245531
11,12,17,ascending,6177
7,15,18,descending,4386
13,18,13,ascending,104
8,21,22,ascending,109
12,21,16,ascending,5
10,15,1,ascending,7107
7,18,21,descending,6
5,15,19,ascending,102042637
7,18,4,ascending,1034300
7,12,11,descending,420
5,15,20,ascending,102098052
3,12,17,descending,51251012
9,18,4,ascending,169330
3,18,15,descending,85
10,15,12,ascending,15908
7,15,8,descending,4383
6,21,18,ascending,36
7,18,18,descending,6
2,18,20,ascending,235016
4,15,17,descending,897302
9,15,12,ascending,242188
10,15,17,ascending,15731
9,21,23,ascending,57
12,21,7,ascending,4
3,15,14,descending,2008543
9,21,21,ascending,56
6,15,21,descending,42302
4,15,6,descending,839783
2,12,21,descending,164317279
4,18,20,ascending,1671958
11,12,15,ascending,6240
3,12,16,descending,51182065
3,18,13,ascending,815183
7,15,10,ascending,11049023
7,15,14,descending,4403
8,15,20,descending,259
13,12,10,ascending,752
1,15,9,ascending,57466549
14,18,11,ascending,9
8,18,10,descending,1
5,12,1,ascending,652387834
1,15,15,ascending,59573044
6,12,6,ascending,135160220
8,15,2,ascending,1544409
7,15,3,descending,3400
5,18,21,ascending,2112863
1,12,8,descending,292734350
12,12,14,ascending,3118
8,15,3,descending,203
4,18,20,descending,88
7,18,22,descending,5
8,15,16,descending,279
0,18,22,ascending,339
4,18,8,descending,87
8,15,18,descending,282
2,12,0,ascending,2818222170
5,18,13,descending,57
5,12,0,ascending,862761299
7,15,6,ascending,11131462
7,12,7,descending,466
3,12,11,descending,50814722
2,12,6,descending,159570728
11,12,5,ascending,7124
4,18,19,ascending,1668223
1,18,9,ascending,18147
11,15,13,ascending,612
3,18,17,ascending,836286
8,15,1,ascending,906013
3,12,21,descending,51345773
13,12,12,ascending,668
15,18,14,ascending,3
13,18,11,ascending,129
0,15,3,descending,389376
8,12,6,ascending,3027621
8,15,15,descending,270
11,12,7,ascending,6940
4,18,13,descending,104
6,12,16,ascending,129222084
1,18,22,descending,14
9,12,20,ascending,424879
7,21,5,ascending,60
11,15,10,ascending,627
11,21,21,ascending,7
13,15,4,ascending,1
13,12,9,ascending,753
5,12,23,ascending,489658872
12,21,15,ascending,2
11,15,3,ascending,589
1,12,12,descending,297904780
0,15,21,ascending,8218955
2,15,7,descending,2585684
2,15,4,descending,2390581
5,12,12,descending,845535
2,18,11,ascending,219501
6,15,10,descending,41204
7,12,23,ascending,25109500
7,12,1,ascending,32050171
3,12,8,descending,50603538
5,15,12,ascending,101177239
1,12,4,descending,282628106
10,15,19,ascending,15885
10,15,13,ascending,16094
6,12,12,ascending,130665372
6,12,19,descending,36141
3,15,13,ascending,202626755
1,15,23,ascending,59018498
2,15,10,ascending,145751751
8,12,15,ascending,2836847
1,12,18,descending,301934202
7,15,14,ascending,11042994
1,12,9,descending,294082816
3,12,4,ascending,2572830299
4,15,2,descending,406448
2,18,8,ascending,209021
8,18,15,ascending,545769
7,15,4,descending,4018
14,12,12,ascending,79
0,18,12,ascending,312
8,12,0,ascending,7406816
12,12,21,ascending,3041
10,15,9,ascending,16023
3,18,21,descending,101
3,18,5,ascending,728686
11,12,16,ascending,6187
0,15,22,descending,540646
5,15,19,descending,246805
5,12,22,ascending,520942757
6,12,11,descending,36253
4,12,17,ascending,1401988269
1,12,21,ascending,1966775722
0,12,23,ascending,557339238
8,15,11,ascending,2034363
3,12,7,ascending,2561252090
3,18,18,ascending,840883
10,12,20,ascending,92791
11,18,22,ascending,9225
7,12,13,ascending,22384955
5,12,22,descending,844558
10,15,8,ascending,16327
6,15,8,ascending,40336979
4,15,9,ascending,172155583
5,15,7,ascending,100329592
1,15,11,descending,2029445
12,12,2,ascending,4228
14,12,18,ascending,84
7,21,15,ascending,94
9,12,13,ascending,433317
9,21,4,ascending,48
10,12,6,ascending,102246
12,18,9,ascending,1269
9,15,9,ascending,245377
3,18,17,descending,78
12,12,6,ascending,3452
5,18,10,descending,57
3,15,5,ascending,194709944
4,15,13,ascending,174368613
1,12,0,ascending,1567542112
1,15,3,descending,1542663
11,12,8,ascending,6735
6,12,13,ascending,130184138
4,12,18,descending,8997105
3,15,11,ascending,200989621
2,12,9,descending,160903998
8,18,22,ascending,550924
6,12,16,descending,36157
1,12,11,ascending,1954140331
2,15,10,descending,2665779
6,12,3,descending,33080
3,12,15,ascending,2542215485
1,15,5,ascending,55597774
2,15,15,descending,2773219
3,15,4,ascending,191092428
10,18,18,ascending,48159
6,15,18,descending,42285
11,18,5,ascending,8840
4,18,19,descending,101
3,18,9,descending,77
5,12,15,descending,843856
5,15,11,ascending,100994147
1,12,8,ascending,1942850607
4,12,6,descending,8963948
6,15,15,descending,41724
12,18,5,ascending,1221
10,15,6,ascending,16457
13,12,11,ascending,717
7,15,23,ascending,11376549
3,15,10,descending,1949640
6,15,2,descending,19260
14,12,17,ascending,105
7,21,9,ascending,84
4,18,17,descending,103
9,21,14,ascending,40
1,12,7,descending,291564537
4,18,14,ascending,1628328
3,18,16,ascending,833688
9,12,12,ascending,435849
3,12,12,descending,50911969
1,18,18,ascending,20155
2,15,11,ascending,146668967
0,12,22,descending,228476871
2,12,7,descending,160076568
0,15,7,ascending,7617506
9,12,0,ascending,1270291
10,18,3,ascending,36917
6,12,22,descending,36053
1,18,19,ascending,20320
1,18,11,ascending,19106
1,15,6,descending,1914177
10,18,9,ascending,47155
11,12,13,ascending,6446
4,18,16,descending,109
6,21,10,ascending,51
8,15,17,descending,254
13,18,9,ascending,108
7,21,20,ascending,80
3,18,4,descending,58
6,18,7,descending,22
5,18,4,ascending,1784694
5,15,9,ascending,100589570
12,15,16,ascending,2
1,12,18,ascending,1965401598
13,12,16,ascending,725
14,12,4,ascending,80
8,12,17,ascending,2813120
2,12,7,ascending,2917119082
9,15,21,descending,13
7,18,13,descending,7
3,12,18,descending,51276007
5,18,4,descending,35
6,21,12,ascending,46
5,18,2,ascending,949429
6,12,12,descending,36111
12,21,18,ascending,3
9,15,2,ascending,184686
1,18,17,ascending,19973
11,21,9,ascending,11
11,21,6,ascending,6
2,18,20,descending,49
11,21,18,ascending,11
5,12,10,descending,844677
3,12,6,descending,50475151
13,15,7,ascending,1
3,12,10,descending,50743480
6,15,7,descending,40472
6,21,23,ascending,49
6,21,7,ascending,36
5,15,6,descending,234080
11,21,14,ascending,8
9,15,13,descending,4
4,12,11,ascending,1413393152
7,18,11,ascending,1145993
5,18,3,ascending,1538091
9,12,4,ascending,475908
9,15,8,ascending,246031
9,12,5,ascending,467841
0,15,13,descending,522880
12,12,4,ascending,3553
8,15,21,descending,258
0,18,8,ascending,318
2,15,21,ascending,150569612
14,12,6,ascending,81
9,21,5,ascending,51
7,18,3,descending,4
7,18,4,descending,2
12,18,21,ascending,1247
2,15,20,descending,2820038
11,21,7,ascending,15
3,18,13,descending,77
5,15,14,ascending,101558124
1,12,15,descending,300548282
6,15,13,ascending,40458726
3,18,19,ascending,842014
13,15,3,ascending,3
0,12,2,descending,170404331
4,15,16,descending,894333
4,15,12,ascending,173889352
9,15,18,ascending,240585
1,18,6,ascending,17137
5,21,5,ascending,4
11,18,7,ascending,8933
15,18,16,ascending,1
12,15,22,ascending,1
0,15,21,descending,542260
8,21,10,ascending,79
1,15,19,descending,2132060
1,15,12,descending,2050395
3,12,18,ascending,2539624746
13,15,21,ascending,1
3,12,5,descending,50146864
4,12,10,ascending,1416888764
1,15,7,ascending,56507449
4,15,23,ascending,175760016
8,18,5,descending,1
2,18,14,descending,42
6,21,14,ascending,52
13,15,8,ascending,2
3,18,12,descending,99
11,21,23,ascending,11
6,18,8,ascending,1746118
2,12,5,descending,158472869
6,12,18,ascending,128856047
7,15,17,ascending,11052863
7,18,19,ascending,1186023
0,15,20,ascending,8204533
11,18,19,ascending,8919
5,15,13,ascending,101396393
3,12,2,descending,38525160
10,18,17,ascending,48048
2,18,18,ascending,232474
9,18,20,ascending,188878
10,12,15,ascending,94172
2,12,16,ascending,2924206630
9,18,21,ascending,189141
6,15,12,ascending,40408285
12,12,0,ascending,13143
3,12,13,descending,51010237
6,12,5,descending,36640
7,15,17,descending,4238
1,12,13,ascending,1959220499
6,15,11,ascending,40365236
5,18,17,ascending,2096269
6,15,19,descending,42205
2,18,2,ascending,104999
5,15,20,descending,247337
9,12,22,ascending,422977
4,12,12,ascending,1410398860
6,12,7,ascending,134399993
10,15,16,ascending,15693
11,15,11,ascending,642
8,15,6,descending,252
4,15,20,ascending,176050742
12,18,20,ascending,1225
8,15,4,ascending,2012397
2,18,18,descending,41
11,21,20,ascending,13
10,21,4,ascending,23
6,18,21,descending,22
0,18,12,descending,3
1,15,4,descending,1788374
9,15,16,descending,8
11,12,1,ascending,11660
4,18,3,descending,36
5,15,8,descending,236274
8,18,4,descending,1
1,15,3,ascending,52075019
6,18,18,descending,23
12,21,13,ascending,3
0,12,14,descending,225564634
11,15,5,ascending,669
6,21,6,ascending,36
5,12,1,descending,376021
2,15,11,descending,2694478
14,12,22,ascending,87
12,18,11,ascending,1237
4,18,7,ascending,1509447
1,18,18,descending,6
7,21,11,ascending,84
7,15,2,ascending,8390737
5,21,22,ascending,9
11,21,13,ascending,11
7,12,6,ascending,23469566
5,21,11,ascending,10
5,18,10,ascending,1993790
0,18,3,ascending,235
0,18,11,descending,1
2,12,2,ascending,2929227871
1,12,22,descending,302801880
4,18,6,ascending,1489556
0,12,3,ascending,507903964
2,15,17,descending,2798437
6,18,12,ascending,1807554
6,18,19,descending,21
3,15,9,descending,1930719
12,12,23,ascending,12307
8,12,9,ascending,2941096
2,15,16,descending,2787480
5,15,4,descending,217974
7,12,20,descending,414
