sets,hand_size,deals,hand_type,count
7,15,15,ascending,33216265
3,15,22,ascending,617795594
0,15,11,ascending,23814855
2,15,6,descending,7695731
3,12,10,ascending,7677143445
2,12,23,ascending,8797558487
4,12,8,ascending,4286355023
9,12,1,ascending,2109935
1,18,16,descending,25
9,15,16,descending,23
9,15,3,ascending,674841
11,18,20,ascending,27439
9,15,10,ascending,735176
0,18,14,ascending,969
5,15,19,descending,743766
1,18,23,ascending,28179
6,21,11,ascending,111
2,18,20,ascending,706638
11,15,21,ascending,1867
7,21,15,ascending,235
6,12,16,ascending,388668442
3,18,19,ascending,2539454
2,18,3,descending,57
1,18,10,descending,29
7,18,18,ascending,3555856
13,18,2,ascending,155
9,15,9,ascending,738773
6,15,11,descending,123333
0,15,6,ascending,22705362
10,15,4,ascending,48576
3,15,3,ascending,543730911
6,18,8,ascending,5246543
11,15,10,ascending,2008
1,12,23,ascending,5780955728
4,15,2,descending,1223471
5,12,23,ascending,1473083438
13,15,12,ascending,2
4,21,6,ascending,2
1,12,13,ascending,5893620173
0,15,15,descending,1596484
14,12,5,ascending,299
6,15,19,descending,127216
3,18,17,descending,253
0,18,17,descending,2
7,15,18,descending,13204
12,18,19,ascending,3605
0,12,21,ascending,1590006200
9,15,15,descending,30
2,12,1,ascending,8809680055
4,12,20,ascending,4211215449
9,21,10,ascending,157
12,18,14,ascending,3616
12,21,23,ascending,7
12,15,6,ascending,2
12,12,19,ascending,9190
1,18,3,descending,12
10,18,21,ascending,144087
12,12,1,ascending,18168
5,21,8,ascending,23
10,15,20,ascending,47500
3,12,6,ascending,7713040983
2,12,20,ascending,8797430162
14,21,22,ascending,3
4,12,0,ascending,5853790918
5,21,4,ascending,25
5,12,1,ascending,1962352919
0,15,3,descending,1170769
9,18,6,ascending,547383
0,15,6,descending,1443708
6,12,23,ascending,355486874
6,12,19,ascending,387254410
5,15,17,ascending,306553309
0,12,13,descending,675991229
9,12,23,ascending,330499
11,15,12,ascending,1942
6,12,6,descending,110114
6,18,11,descending,68
1,15,12,ascending,176715626
4,12,19,ascending,4212727250
2,12,1,descending,223653022
6,12,12,ascending,393095306
5,15,12,descending,725919
5,15,19,ascending,306964328
1,15,22,ascending,181319877
13,15,21,ascending,3
2,18,20,descending,142
0,12,18,ascending,1587890359
5,12,11,ascending,1591825295
1,15,8,descending,5885631
3,18,8,ascending,2295283
1,18,22,ascending,60925
4,15,8,descending,2562425
8,12,14,ascending,8555322
4,12,22,ascending,4208993448
8,18,17,ascending,1648417
4,18,5,descending,223
4,15,13,descending,2650952
7,21,5,ascending,177
0,15,2,descending,736245
7,21,14,ascending,221
0,12,9,ascending,1560820962
6,18,17,ascending,5577615
2,15,20,descending,8479358
6,18,4,ascending,4820824
7,18,16,descending,16
12,21,8,ascending,8
14,21,11,ascending,1
8,12,0,ascending,22279706
12,21,22,ascending,10
8,18,19,descending,2
10,15,5,ascending,49333
7,15,6,ascending,33475107
9,21,14,ascending,184
10,15,22,ascending,47566
0,15,14,descending,1586102
13,18,14,ascending,362
7,18,13,descending,18
9,15,16,ascending,725544
9,18,18,descending,1
7,15,19,descending,13225
9,21,4,ascending,136
5,15,4,descending,654816
8,21,14,ascending,269
7,18,11,descending,10
3,18,9,descending,236
1,15,15,descending,6309742
3,12,23,ascending,7594004388
13,15,10,ascending,5
3,15,23,ascending,626794034
8,18,13,ascending,1627530
13,21,4,ascending,1
0,18,8,descending,2
7,15,20,ascending,33260207
12,12,12,ascending,9624
8,21,15,ascending,245
5,12,20,descending,2541652
8,18,11,ascending,1613667
2,15,3,ascending,395159869
12,15,5,ascending,1
5,12,22,descending,2541989
3,12,15,ascending,7646836978
5,12,7,descending,2557872
6,18,20,ascending,5613311
10,12,1,ascending,494397
13,15,13,ascending,3
13,15,4,ascending,3
3,21,9,ascending,1
11,12,13,ascending,18855
5,15,8,ascending,302171421
4,18,17,ascending,4983813
6,18,2,ascending,2538416
11,12,19,ascending,18534
3,15,21,ascending,617424132
12,18,11,ascending,3679
13,18,12,ascending,371
3,12,9,ascending,7686109576
15,18,6,ascending,7
8,15,21,ascending,6091685
10,15,21,ascending,47664
8,21,6,ascending,195
6,12,15,descending,108470
5,18,4,descending,133
9,15,12,ascending,728968
13,12,17,ascending,2144
5,18,17,descending,177
1,15,21,descending,6429740
11,18,4,ascending,25606
6,18,20,descending,66
14,18,5,ascending,16
12,12,18,ascending,9162
5,12,13,descending,2538754
7,15,2,descending,6100
8,15,2,descending,374
0,12,2,descending,512610203
11,18,10,ascending,26939
5,21,7,ascending,16
1,12,17,descending,907251789
8,15,15,ascending,6096358
12,21,4,ascending,4
0,12,11,descending,669521642
7,18,12,descending,14
1,12,20,ascending,5915066225
13,21,9,ascending,3
7,15,16,descending,13343
11,15,17,ascending,1922
10,12,18,ascending,280556
11,18,9,ascending,27157
9,15,11,descending,21
6,15,19,ascending,122112248
6,18,18,descending,51
8,15,10,descending,821
0,12,15,descending,680566804
10,21,20,ascending,100
3,12,21,ascending,7635073686
6,15,9,descending,122847
2,15,1,ascending,211494177
0,15,13,descending,1570921
6,12,13,descending,108388
3,15,13,descending,6002026
10,21,9,ascending,89
9,18,14,ascending,561689
11,12,17,ascending,18613
7,12,12,descending,1239
12,21,12,ascending,13
5,21,11,ascending,29
2,15,21,ascending,452900038
14,21,18,ascending,1
3,18,4,descending,178
5,15,14,descending,732931
8,18,5,descending,1
4,12,11,descending,26957364
4,12,14,descending,27015899
12,12,3,ascending,11431
12,21,7,ascending,10
2,18,10,descending,138
6,12,14,ascending,390378689
7,15,17,descending,13279
13,21,23,ascending,2
6,15,6,ascending,121410932
7,21,18,ascending,252
7,18,6,descending,15
4,18,3,ascending,3616573
2,12,9,descending,484046668
9,15,8,ascending,742578
0,15,21,descending,1629247
10,18,3,ascending,111070
5,21,3,ascending,22
3,12,17,descending,154148895
5,12,3,ascending,1668680184
2,15,9,descending,7928782
11,12,9,ascending,20038
13,15,2,ascending,1
11,15,15,ascending,1835
7,21,17,ascending,233
4,12,9,ascending,4273888530
11,18,19,ascending,27557
10,21,15,ascending,97
2,12,5,descending,476750951
1,12,8,ascending,5844302920
0,12,0,ascending,1049207685
9,15,8,descending,34
10,15,6,ascending,49961
2,18,19,ascending,705306
10,15,18,ascending,47566
7,15,12,ascending,33209384
5,18,5,descending,149
9,15,6,ascending,749577
15,18,19,ascending,4
7,18,8,descending,9
12,12,5,ascending,10444
12,15,4,ascending,1
3,21,18,ascending,2
7,15,12,descending,12915
14,12,1,ascending,557
3,15,15,ascending,612887599
4,12,2,descending,20392170
4,15,10,ascending,519587756
9,18,22,ascending,570615
6,15,15,descending,126090
9,15,7,descending,25
4,12,13,descending,26995621
1,18,19,descending,32
3,15,9,descending,5802570
7,21,8,ascending,189
4,12,17,ascending,4217027375
0,18,8,ascending,881
4,15,3,descending,2011866
2,12,16,ascending,8796148343
9,12,21,ascending,1273905
7,15,20,descending,13248
15,18,7,ascending,5
6,18,21,ascending,5621695
8,18,12,descending,2
9,21,16,ascending,206
13,18,11,ascending,381
9,12,0,ascending,3823754
8,18,15,descending,3
8,18,3,ascending,1251727
7,21,20,ascending,248
7,21,16,ascending,227
4,12,21,descending,27088089
0,12,22,ascending,1590548732
2,12,10,descending,485497492
1,15,9,ascending,172834424
0,15,16,ascending,24483070
10,15,2,ascending,36356
0,12,6,ascending,1544097864
8,15,17,descending,817
1,12,14,descending,901923536
6,18,9,ascending,5295817
3,18,23,ascending,2529064
4,18,14,ascending,4904142
13,15,6,ascending,3
10,18,15,ascending,143508
5,21,17,ascending,40
7,12,22,descending,1248
1,18,22,descending,18
3,18,18,ascending,2530913
7,15,14,ascending,33214912
9,15,23,ascending,815586
8,12,6,ascending,9100545
7,12,13,ascending,67360497
5,21,9,ascending,28
12,15,9,ascending,2
6,21,7,ascending,100
7,21,19,ascending,238
3,12,8,descending,152220433
0,15,2,ascending,18468088
0,15,9,descending,1496678
8,12,9,ascending,8860556
0,12,4,ascending,1536143879
13,15,14,ascending,2
6,12,10,descending,108881
6,15,10,descending,123577
12,15,3,ascending,1
3,12,12,descending,153168595
5,21,22,ascending,26
3,12,22,ascending,7634362031
11,18,18,ascending,27346
6,18,3,ascending,4136608
2,18,7,ascending,619964
4,18,12,ascending,4825018
0,18,16,ascending,980
11,12,2,ascending,25481
0,18,13,descending,3
12,12,20,ascending,9059
13,21,13,ascending,2
4,12,3,descending,24482739
2,12,10,ascending,8786522495
3,15,10,ascending,601669870
1,15,7,descending,5820480
9,12,19,ascending,1278459
1,18,10,ascending,55713
6,12,2,descending,82276
14,12,0,ascending,1368
14,12,3,ascending,361
2,12,15,ascending,8795445403
11,12,6,ascending,20867
4,12,4,descending,26196290
4,15,5,descending,2483249
9,15,18,descending,27
1,15,9,descending,5951576
2,15,19,ascending,452068203
2,15,18,ascending,451456070
5,15,12,ascending,304421303
9,21,7,ascending,177
5,18,19,ascending,6334921
8,12,2,ascending,10468335
1,15,16,descending,6340979
13,18,7,ascending,373
13,18,16,ascending,399
5,12,7,ascending,1619426406
5,18,17,ascending,6301575
4,12,5,ascending,4320827507
6,21,17,ascending,123
9,12,11,ascending,1325263
2,15,23,ascending,456766259
6,15,4,descending,112966
2,18,11,ascending,661151
7,18,20,descending,20
7,18,19,descending,17
2,15,4,ascending,416235560
15,18,22,ascending,4
10,18,9,descending,1
1,18,4,descending,18
8,21,8,ascending,220
6,15,21,descending,127835
0,18,6,ascending,852
2,18,3,ascending,496814
11,21,7,ascending,31
8,18,18,ascending,1654069
0,12,8,descending,657453949
5,18,6,ascending,5750933
3,12,19,descending,154299505
7,21,11,ascending,244
1,18,21,ascending,60609
9,18,9,ascending,552372
6,15,18,ascending,122075205
12,15,11,ascending,1
9,18,20,descending,1
7,18,5,descending,14
4,12,7,descending,26980026
