sets,hand_size,deals,hand_type,count
3,12,15,descending,153395465
6,15,16,descending,125526
3,18,17,ascending,2513517
12,21,3,ascending,9
8,18,20,ascending,1654594
10,21,16,ascending,94
14,12,15,ascending,252
13,18,23,ascending,78
4,12,18,ascending,4202490564
7,18,5,ascending,3264441
10,12,4,ascending,317559
13,12,1,ascending,4255
7,12,13,descending,1272
0,12,1,descending,314519128
9,15,1,ascending,322488
8,21,6,ascending,210
0,12,12,descending,671107559
7,21,22,ascending,263
10,21,18,ascending,100
7,21,20,ascending,277
8,15,7,ascending,6179002
2,15,4,ascending,415041927
9,15,2,descending,9
8,18,13,ascending,1622682
7,15,12,descending,12909
7,18,20,ascending,3556645
9,12,19,ascending,1273254
2,12,9,descending,482652801
4,12,11,descending,26887384
1,15,2,descending,2889271
6,15,12,ascending,121182232
1,15,5,ascending,166785299
0,18,16,ascending,1054
13,15,14,ascending,3
7,21,16,ascending,259
8,15,23,ascending,6554882
8,15,15,descending,823
2,18,10,descending,127
2,18,6,ascending,607998
13,12,7,ascending,2316
4,18,15,descending,320
6,12,9,ascending,398211663
2,12,12,descending,487010245
5,15,9,descending,712935
15,18,14,ascending,7
1,18,16,ascending,59761
4,15,17,ascending,526796298
4,12,9,descending,26877792
9,21,8,ascending,171
14,18,11,ascending,24
12,12,9,ascending,9811
3,18,16,ascending,2501834
13,21,5,ascending,2
0,18,7,descending,4
6,12,19,descending,108102
1,18,19,descending,30
1,12,8,descending,878151593
13,18,3,ascending,293
4,15,7,descending,2536758
6,12,11,descending,109320
1,18,7,descending,33
7,18,11,ascending,3438455
13,21,20,ascending,3
5,12,20,descending,2535263
5,15,3,descending,556469
4,21,6,ascending,1
4,21,15,ascending,1
4,21,19,ascending,1
3,12,16,ascending,7621764170
7,15,15,ascending,33123742
8,12,16,ascending,8466616
4,21,7,ascending,2
9,21,14,ascending,187
5,21,10,ascending,29
6,15,4,descending,112367
10,12,7,ascending,303862
4,15,15,descending,2669220
6,12,3,descending,99025
14,18,12,ascending,10
3,18,13,ascending,2445549
9,21,12,ascending,168
4,21,14,ascending,3
0,12,18,descending,682685459
10,15,10,ascending,48282
1,12,2,descending,679328609
7,18,16,ascending,3530898
5,15,14,descending,731212
3,18,9,ascending,2322519
2,15,10,descending,7993038
4,15,16,descending,2678791
3,15,13,descending,5984404
7,12,2,ascending,79236419
11,15,5,ascending,1950
13,21,18,ascending,3
12,18,16,ascending,3691
5,18,20,descending,219
2,12,2,descending,369139028
14,18,4,ascending,24
6,18,19,ascending,5590009
1,18,16,descending,26
8,18,5,ascending,1539674
15,21,10,ascending,1
11,12,19,ascending,18224
6,15,13,ascending,121302386
5,12,16,ascending,1568929014
10,18,23,ascending,143405
0,12,4,descending,631416477
6,15,5,descending,119383
4,15,23,ascending,527166845
8,21,10,ascending,247
12,12,16,ascending,9386
7,18,10,ascending,3415110
12,12,7,ascending,10177
0,18,6,descending,6
5,18,13,ascending,6158028
11,15,7,ascending,1998
1,12,12,descending,893648726
2,12,10,ascending,8761351787
11,18,17,ascending,27028
5,18,14,descending,164
5,15,12,ascending,303552942
13,18,2,ascending,160
2,12,21,ascending,8772644051
12,21,7,ascending,11
14,12,20,ascending,291
6,18,17,ascending,5563090
11,18,18,ascending,27325
6,21,23,ascending,130
5,18,16,descending,181
14,18,3,ascending,18
11,21,9,ascending,29
0,15,22,ascending,24666763
12,18,5,ascending,3615
9,18,14,ascending,560304
7,18,12,descending,19
8,18,16,descending,2
2,15,19,descending,8430536
3,15,21,descending,6143169
8,21,8,ascending,251
9,15,12,descending,25
13,12,6,ascending,2329
4,12,7,ascending,4286341682
14,18,18,ascending,20
0,12,3,descending,598389693
10,12,1,ascending,494884
12,15,17,ascending,1
11,12,13,ascending,18745
11,21,13,ascending,30
7,18,7,ascending,3346543
0,12,2,ascending,1493710457
9,21,23,ascending,191
14,18,7,ascending,31
6,12,12,ascending,391941272
13,18,6,ascending,358
10,21,10,ascending,80
6,12,22,descending,108282
3,15,22,descending,6147329
13,21,9,ascending,1
2,15,13,ascending,444412221
4,15,13,descending,2642480
11,12,8,ascending,20360
0,15,7,descending,1457665
14,21,18,ascending,1
3,15,6,ascending,588424382
0,15,8,ascending,23065576
5,12,7,descending,2547697
11,18,6,ascending,27075
11,18,20,ascending,27212
10,15,6,ascending,49971
9,15,2,ascending,554598
13,12,15,ascending,2084
0,12,20,ascending,1584862546
12,12,1,ascending,18196
10,21,21,ascending,68
11,18,13,ascending,27329
12,18,17,ascending,3593
2,12,17,ascending,8771584594
0,15,10,ascending,23531647
11,12,16,ascending,18761
3,12,23,ascending,7572370853
1,18,10,descending,24
9,15,5,ascending,745024
2,12,15,descending,490158208
4,12,11,ascending,4239551719
2,15,21,ascending,451591073
0,12,22,ascending,1586015327
7,12,19,ascending,66192468
1,12,2,ascending,5723105910
6,15,8,ascending,121018024
13,15,18,ascending,4
9,18,12,ascending,554790
2,12,13,ascending,8768072925
4,12,14,descending,26940311
4,15,5,descending,2475609
1,15,16,ascending,179220781
3,15,20,descending,6133929
9,15,9,descending,21
7,21,5,ascending,202
5,21,13,ascending,35
0,12,9,ascending,1556361965
4,21,20,ascending,5
1,12,19,ascending,5896755093
6,18,22,ascending,5613878
5,21,7,ascending,28
12,12,15,ascending,9253
4,15,16,ascending,526159477
1,12,15,ascending,5886707073
0,15,1,ascending,11810981
5,12,11,descending,2534805
11,15,22,ascending,1855
2,15,7,ascending,428663222
6,15,19,ascending,121776468
4,12,21,descending,27021048
9,21,20,ascending,192
10,21,19,ascending,89
4,21,16,ascending,2
13,15,13,ascending,3
5,15,11,descending,721173
10,21,6,ascending,93
5,15,16,ascending,305407529
12,21,22,ascending,4
4,18,20,ascending,5012723
5,15,3,ascending,274802485
5,18,16,ascending,6260569
6,21,13,ascending,143
8,12,0,ascending,22202384
4,15,3,descending,2003790
3,12,14,ascending,7629088941
8,15,9,ascending,6132207
1,18,17,descending,29
2,18,19,ascending,701859
9,15,4,ascending,727745
1,18,10,ascending,55111
14,18,20,ascending,21
6,18,8,ascending,5235768
6,15,1,ascending,54927688
5,12,22,descending,2535261
1,18,3,descending,15
6,12,20,ascending,385881341
3,12,7,descending,151646658
4,18,2,ascending,2246973
9,12,10,ascending,1332616
6,18,6,ascending,5146715
9,21,19,ascending,209
12,21,18,ascending,8
15,18,17,ascending,4
13,15,4,ascending,8
2,12,3,ascending,8761991920
1,15,15,ascending,178704372
4,15,10,ascending,518103115
0,15,21,descending,1624917
7,18,9,ascending,3386556
5,18,2,ascending,2846974
7,18,22,descending,7
12,18,19,ascending,3630
2,15,6,descending,7667953
1,12,16,descending,903252068
0,18,6,ascending,885
