sets,hand_size,deals,hand_type,count
11,21,11,ascending,30
7,18,3,descending,6
13,21,22,ascending,4
2,18,5,ascending,595559
5,18,14,ascending,6207133
2,12,19,ascending,8788771943
1,12,15,descending,903124000
1,12,10,descending,887862158
12,18,7,ascending,3660
7,15,7,descending,12856
3,15,10,descending,5858091
8,18,9,descending,2
1,18,3,descending,11
2,12,10,ascending,8777556617
7,12,3,descending,1191
12,15,1,ascending,1
7,15,5,ascending,33279307
5,18,5,ascending,5642307
8,15,9,descending,812
9,15,18,descending,20
4,12,14,ascending,4224672135
0,12,1,ascending,1392867625
8,15,20,descending,847
11,21,6,ascending,36
5,18,20,ascending,6344800
4,15,18,ascending,528260144
10,21,19,ascending,85
6,18,10,descending,55
13,18,14,ascending,364
2,12,7,descending,480988167
7,12,21,ascending,66207555
3,18,3,descending,111
15,18,3,ascending,1
6,15,7,ascending,121317331
10,15,6,ascending,49924
11,18,2,ascending,12574
15,18,21,ascending,1
2,18,12,ascending,668402
2,15,2,descending,3812209
1,18,2,ascending,27121
5,18,18,descending,196
1,12,16,ascending,5901113570
12,21,21,ascending,11
8,12,4,ascending,9292976
0,18,22,descending,3
5,15,8,descending,710942
1,18,16,descending,39
5,18,16,descending,192
7,15,9,ascending,33255747
11,21,16,ascending,33
6,15,15,descending,125633
6,12,11,ascending,394477009
14,12,20,ascending,267
6,15,8,descending,122812
9,15,12,ascending,727736
3,15,6,descending,5651164
0,15,9,descending,1496280
4,18,17,descending,276
5,15,8,ascending,301835972
0,18,3,descending,3
12,15,10,ascending,3
10,15,8,ascending,49410
15,18,9,ascending,1
3,21,10,ascending,1
8,12,17,ascending,8462644
4,18,20,descending,365
3,18,18,descending,250
2,15,16,ascending,449453670
11,18,19,ascending,27182
6,15,21,ascending,122054313
12,12,18,ascending,9150
7,15,3,ascending,30390518
1,18,13,ascending,58433
4,12,17,ascending,4212829704
12,12,21,ascending,9165
9,15,11,ascending,730824
4,18,7,descending,250
0,15,12,ascending,23976982
3,15,5,ascending,585147669
4,18,13,descending,262
13,21,15,ascending,3
5,12,9,descending,2543823
0,12,22,descending,686575832
2,12,3,ascending,8778174807
2,12,14,descending,490226305
1,15,7,ascending,169817613
2,18,19,ascending,704541
1,18,19,ascending,60184
10,21,3,ascending,50
4,12,1,descending,12076189
3,18,7,ascending,2261441
5,18,3,descending,95
6,12,16,ascending,388266087
4,15,8,ascending,515594964
1,18,21,ascending,60551
3,15,16,ascending,613538477
5,12,14,descending,2534661
9,18,14,ascending,561335
10,15,18,ascending,47304
1,18,12,ascending,57467
7,21,14,ascending,223
2,18,18,descending,172
3,18,4,descending,205
9,18,13,descending,1
8,12,20,ascending,8421427
11,15,6,ascending,1945
6,15,5,descending,119994
9,15,1,ascending,322787
14,12,2,ascending,402
4,15,16,ascending,527083926
5,12,16,ascending,1571797095
0,18,20,descending,2
3,15,16,descending,6087430
7,12,13,descending,1275
2,15,1,ascending,211288434
11,12,14,ascending,19008
