sets,hand_size,deals,hand_type,count
1,15,8,ascending,57092257
5,18,5,descending,47
9,15,9,descending,8
11,21,6,ascending,10
9,18,19,descending,1
2,18,4,descending,30
0,15,22,descending,543829
6,21,22,ascending,39
14,18,11,ascending,3
14,18,16,ascending,7
12,21,13,ascending,4
5,15,13,descending,244208
6,21,19,ascending,42
4,21,21,ascending,3
8,18,22,descending,2
0,15,8,ascending,7703952
11,15,11,ascending,622
5,15,22,ascending,102330311
14,18,8,ascending,11
4,15,13,ascending,174686270
14,18,18,ascending,7
9,15,4,ascending,241426
1,15,6,ascending,56194265
13,21,13,ascending,1
4,12,8,ascending,1427613403
7,15,21,descending,4462
8,18,14,descending,1
3,12,5,ascending,2571988336
3,12,12,ascending,2551917147
9,15,22,ascending,241452
2,15,12,descending,2717716
3,18,22,descending,94
6,21,14,ascending,43
3,12,4,descending,49149633
13,12,2,ascending,989
7,21,10,ascending,58
12,15,5,ascending,1
3,12,15,ascending,2546834364
5,15,11,ascending,101158640
6,18,11,ascending,1796020
10,15,16,ascending,15885
0,18,10,ascending,299
13,12,21,ascending,657
10,15,17,ascending,15670
10,15,1,ascending,6935
3,12,11,ascending,2554270196
0,15,4,descending,448809
8,15,14,descending,290
13,18,7,ascending,123
13,18,17,ascending,88
9,21,19,ascending,68
9,18,11,descending,1
3,18,3,descending,41
6,12,7,ascending,134659060
12,21,22,ascending,6
6,12,7,descending,36476
0,12,23,ascending,558421814
12,21,21,ascending,3
5,21,9,ascending,10
0,15,21,ascending,8238984
4,18,16,ascending,1653386
11,21,15,ascending,12
3,18,3,ascending,602771
9,12,19,ascending,423967
1,15,17,descending,2119790
6,12,5,descending,36717
5,18,11,descending,55
14,12,15,ascending,78
5,18,5,ascending,1880238
5,18,19,ascending,2113753
10,12,10,ascending,98060
2,15,5,ascending,141160113
7,12,19,descending,406
1,15,19,ascending,60208131
14,18,5,ascending,9
5,15,5,ascending,99721959
3,12,10,descending,50838820
1,18,4,ascending,15940
13,21,14,ascending,2
2,15,11,ascending,146963543
3,12,22,descending,51438533
3,15,6,descending,1881018
4,18,18,ascending,1665993
0,15,21,descending,542284
3,18,17,ascending,838112
10,21,16,ascending,32
9,21,11,ascending,54
11,21,23,ascending,11
5,15,14,ascending,101742466
8,21,18,ascending,69
10,18,23,ascending,48058
7,12,0,ascending,50545610
4,15,17,descending,897867
5,12,18,descending,845285
9,18,4,ascending,170563
1,18,8,descending,7
5,15,6,ascending,100350170
9,12,11,ascending,441688
8,21,11,ascending,69
7,12,4,ascending,23938771
2,15,17,descending,2801561
5,12,22,descending,845804
2,12,12,ascending,2928086224
3,18,13,ascending,817446
3,18,20,ascending,847839
4,15,7,descending,847657
7,15,1,ascending,4970286
1,18,17,ascending,20039
0,12,11,ascending,523234284
10,15,10,ascending,16234
8,15,15,ascending,2030609
8,15,8,ascending,2056422
4,15,21,descending,902907
4,12,21,descending,9018565
9,12,18,ascending,425711
10,18,18,ascending,48337
12,12,6,ascending,3554
12,18,16,ascending,1235
4,18,9,descending,84
10,18,20,ascending,48407
6,15,16,descending,41994
12,12,18,ascending,3089
1,12,11,ascending,1957812719
8,18,5,ascending,514524
6,15,20,descending,42435
1,15,14,ascending,59467316
0,12,13,descending,225164232
6,15,7,ascending,40447763
5,15,11,descending,240131
2,18,10,ascending,216052
2,18,5,ascending,199775
9,12,20,ascending,424421
0,15,4,ascending,7369463
9,12,4,ascending,475341
12,12,16,ascending,3166
9,21,10,ascending,61
7,12,5,descending,396
6,21,23,ascending,39
2,12,17,descending,164139858
1,12,2,descending,226942536
