sets,hand_size,deals,hand_type,count
5,15,20,descending,248387
4,18,21,descending,106
13,15,11,ascending,4
0,12,8,ascending,518985857
4,18,4,ascending,1398357
5,12,2,descending,639716
8,21,9,ascending,80
7,15,2,descending,2074
7,15,3,descending,3367
10,21,15,ascending,37
15,18,9,ascending,1
9,15,15,descending,9
8,15,6,descending,271
10,21,3,ascending,11
0,15,5,ascending,7507803
5,21,13,ascending,12
1,15,4,descending,1799080
1,15,23,ascending,59248849
10,18,3,ascending,37227
6,18,16,descending,19
13,15,15,ascending,2
12,21,6,ascending,4
0,18,6,ascending,310
10,21,21,ascending,32
6,18,8,descending,18
7,15,5,descending,4352
12,18,22,ascending,1180
11,12,9,ascending,6470
10,12,9,ascending,99131
5,15,7,descending,237425
1,18,18,ascending,20265
11,21,17,ascending,19
12,18,17,ascending,1180
12,12,11,ascending,3277
8,18,11,descending,1
1,12,11,descending,297950877
3,12,11,ascending,2559685266
9,21,8,ascending,58
7,21,23,ascending,98
6,15,17,ascending,40730590
2,12,2,ascending,2940961429
11,12,5,ascending,6912
11,18,23,ascending,8419
9,12,15,ascending,431570
9,18,22,ascending,190497
1,15,12,descending,2057172
8,15,19,descending,271
9,12,6,ascending,465271
6,15,3,ascending,36948731
3,18,17,descending,86
9,12,2,ascending,545904
1,15,18,ascending,60248979
6,21,13,ascending,44
9,12,9,ascending,450110
9,15,3,ascending,226362
10,18,11,ascending,47184
8,18,8,ascending,529912
8,18,16,ascending,548563
11,12,16,ascending,6274
3,15,10,ascending,200828737
15,18,17,ascending,3
12,15,6,ascending,1
4,21,13,ascending,3
8,12,7,ascending,3008967
4,12,12,ascending,1416045753
13,21,6,ascending,2
13,21,12,ascending,3
6,15,6,descending,40921
9,15,21,ascending,242817
2,15,21,descending,2832772
4,15,12,ascending,174575021
10,21,4,ascending,26
4,15,11,descending,873577
10,18,7,ascending,47342
8,21,16,ascending,109
7,18,14,descending,5
5,12,5,ascending,544954584
6,15,6,ascending,40526612
1,12,4,descending,283736517
10,15,1,ascending,7006
13,12,20,ascending,705
14,18,10,ascending,10
10,15,17,ascending,15969
8,12,16,ascending,2836190
9,12,20,ascending,425791
8,15,16,ascending,2035993
3,15,19,ascending,205762112
0,15,14,descending,529052
4,12,13,ascending,1413536681
1,15,5,ascending,55810877
4,12,16,descending,9030939
1,15,13,descending,2077551
6,12,21,descending,36468
10,15,14,ascending,16084
11,18,13,ascending,8950
7,15,5,ascending,11121723
3,18,8,ascending,765643
2,18,19,descending,58
1,18,3,descending,4
3,18,19,descending,103
8,15,23,ascending,2193574
9,21,5,ascending,67
7,18,20,descending,3
5,12,12,ascending,529459582
6,12,9,ascending,133280883
