sets,hand_size,deals,hand_type,count
3,15,22,descending,2053682
3,15,13,ascending,202895922
8,15,16,descending,285
2,18,3,descending,29
14,12,0,ascending,474
7,18,13,descending,2
6,18,4,ascending,1603439
1,15,18,ascending,60107125
8,18,7,ascending,525955
2,15,20,descending,2822431
3,18,6,ascending,743876
0,15,5,descending,472477
2,18,5,ascending,198393
3,12,22,descending,51438097
7,15,12,descending,4251
3,18,4,descending,65
2,15,1,ascending,70415267
3,15,10,descending,1949713
5,12,12,ascending,528163909
8,15,21,ascending,2028139
9,12,4,ascending,475735
6,15,16,ascending,40605312
6,15,4,ascending,39339055
7,12,3,descending,402
6,21,21,ascending,43
5,21,23,ascending,10
4,12,12,ascending,1412323891
9,12,20,ascending,426429
12,21,8,ascending,5
6,12,6,ascending,135361850
4,12,3,ascending,1459740942
6,18,16,ascending,1848372
3,18,8,ascending,763480
3,15,7,ascending,197403479
11,18,4,ascending,8417
2,15,3,descending,2057394
3,12,11,ascending,2553064896
5,15,8,ascending,100582336
2,12,7,ascending,2921115036
4,12,13,ascending,1409914810
0,18,3,ascending,237
7,12,22,descending,432
4,15,4,ascending,166292171
7,12,11,descending,409
9,18,13,ascending,186700
0,15,6,ascending,7557967
14,18,18,ascending,7
0,18,11,ascending,317
4,18,2,ascending,751706
13,12,19,ascending,668
5,18,6,descending,57
3,15,16,descending,2026985
5,12,4,ascending,546871754
4,18,7,descending,99
5,21,13,ascending,9
15,18,6,ascending,1
5,18,18,ascending,2107094
3,12,7,ascending,2564931135
8,18,5,ascending,515762
2,12,22,descending,164560933
14,12,1,ascending,208
5,12,5,descending,847632
0,18,2,ascending,158
8,15,10,ascending,2036385
6,12,14,descending,36036
5,21,6,ascending,14
10,18,5,ascending,45973
1,18,14,ascending,19558
7,21,14,ascending,66
10,21,14,ascending,39
10,18,2,ascending,22070
13,18,21,ascending,109
8,12,2,ascending,3486224
10,18,7,ascending,47103
5,15,3,descending,185775
8,12,19,ascending,2809297
6,18,15,descending,19
11,21,22,ascending,6
5,21,12,ascending,8
2,12,2,descending,123241472
13,18,20,ascending,121
5,21,11,ascending,7
2,12,4,descending,155438203
7,15,2,descending,2027
6,15,8,ascending,40406058
7,18,9,descending,5
12,21,15,ascending,4
2,15,11,descending,2696184
11,12,10,ascending,6452
9,21,21,ascending,63
7,18,22,descending,4
10,12,15,ascending,94490
5,18,8,descending,48
1,12,10,descending,295837987
3,12,8,descending,50681416
4,15,3,ascending,156773776
1,12,16,ascending,1966495110
2,15,19,ascending,150488688
4,12,8,ascending,1426969999
4,15,13,ascending,174600859
5,15,7,ascending,100478933
7,12,21,ascending,22062965
0,18,14,ascending,319
13,18,9,ascending,134
5,21,4,ascending,9
4,15,15,ascending,175377068
4,12,8,descending,8976646
10,15,7,ascending,16329
8,15,2,descending,124
13,21,7,ascending,2
3,18,4,ascending,695594
4,18,20,descending,104
4,12,18,descending,9018798
10,12,17,ascending,93892
8,21,10,ascending,83
1,15,14,descending,2090856
9,18,16,ascending,187934
6,15,22,descending,42282
5,21,18,ascending,5
5,12,3,ascending,555508658
8,12,11,ascending,2897302
5,18,3,ascending,1540023
8,15,4,ascending,2011580
7,18,19,ascending,1185433
7,12,7,ascending,23350350
2,15,16,descending,2790349
10,18,16,ascending,47911
11,18,21,ascending,9131
13,12,13,ascending,665
9,12,21,ascending,424167
11,12,7,ascending,6827
8,21,14,ascending,75
7,21,9,ascending,65
7,18,6,descending,5
1,18,9,descending,10
5,15,22,descending,248156
7,15,12,ascending,11061659
13,12,3,ascending,855
11,18,19,ascending,9102
10,21,7,ascending,24
8,21,8,ascending,67
11,21,6,ascending,10
4,12,13,descending,8986007
0,18,21,descending,2
15,18,20,ascending,2
3,12,9,ascending,2558773023
0,15,18,descending,539433
1,15,19,descending,2132882
13,21,8,ascending,2
3,18,12,ascending,809203
7,15,8,descending,4377
4,12,17,ascending,1403864646
5,15,20,ascending,102240614
9,15,16,descending,3
0,15,4,ascending,7368329
9,15,5,ascending,249141
1,15,3,ascending,52152225
5,15,21,ascending,102261951
6,12,19,ascending,128920825
3,15,18,descending,2042681
2,12,3,ascending,2925295049
13,18,4,ascending,105
0,12,1,descending,105002411
1,18,5,descending,8
11,18,9,ascending,9071
7,12,10,descending,448
4,12,19,ascending,1402344635
5,21,14,ascending,11
11,12,13,ascending,6490
0,15,8,descending,492148
15,18,8,ascending,3
1,12,19,ascending,1968699287
8,12,15,ascending,2835279
4,12,21,descending,9017541
10,18,20,ascending,48298
4,12,11,ascending,1415388703
7,15,15,ascending,11056305
8,12,23,ascending,4773981
3,15,22,ascending,205650851
10,18,18,ascending,47819
3,12,18,ascending,2543155429
11,18,17,ascending,9266
5,18,12,ascending,2035947
11,18,11,ascending,9043
3,15,2,descending,923046
6,21,17,ascending,49
1,12,0,ascending,1569710628
9,21,12,ascending,75
4,18,3,descending,42
9,15,3,descending,5
6,12,10,descending,36235
14,18,15,ascending,10
7,21,10,ascending,83
2,18,14,descending,43
2,18,22,descending,46
6,18,22,descending,21
10,21,22,ascending,18
4,21,12,ascending,1
8,12,17,ascending,2818607
13,12,10,ascending,723
4,15,4,descending,784369
4,12,20,descending,9019166
6,21,14,ascending,46
8,18,13,descending,1
15,18,12,ascending,1
