sets,hand_size,deals,hand_type,count
2,12,4,descending,155246636
6,15,15,descending,41767
13,12,6,ascending,773
8,15,5,descending,266
9,15,15,descending,8
6,21,19,ascending,34
2,12,14,descending,163130190
1,15,20,descending,2134520
9,21,22,ascending,58
7,18,18,descending,3
7,18,15,descending,5
5,15,19,descending,246586
9,15,4,ascending,242193
5,12,5,descending,844499
9,21,19,ascending,72
5,18,7,descending,61
4,15,3,descending,669198
7,12,3,ascending,24537286
3,12,21,descending,51346706
6,21,23,ascending,44
5,12,6,ascending,540737654
3,15,9,ascending,199080047
6,21,14,ascending,48
14,21,9,ascending,1
2,12,21,descending,164334095
3,15,5,descending,1847040
12,18,19,ascending,1283
5,18,11,descending,49
9,15,20,descending,9
1,15,16,ascending,59771084
9,15,4,descending,10
3,12,6,ascending,2564631089
7,18,12,ascending,1153572
5,15,12,descending,241093
11,18,17,ascending,8994
2,15,2,ascending,112820421
1,12,22,descending,302878462
12,12,21,ascending,2987
6,15,21,ascending,40627759
6,18,9,descending,22
7,15,2,ascending,8397119
8,15,13,descending,273
5,12,22,ascending,521075822
4,15,12,ascending,173917850
7,12,16,descending,411
7,15,10,ascending,11055125
7,15,9,ascending,11065460
0,18,19,ascending,352
2,12,9,ascending,2920323165
9,12,23,ascending,110391
13,12,12,ascending,738
3,12,3,descending,46015581
13,12,23,ascending,2189
8,15,12,descending,240
11,15,18,ascending,621
10,21,23,ascending,37
5,12,17,descending,844736
12,12,20,ascending,3052
2,12,2,descending,123106548
10,21,9,ascending,46
14,18,3,ascending,5
5,15,12,ascending,101215222
2,15,9,ascending,144841967
0,15,3,ascending,7038124
6,21,9,ascending,42
14,18,5,ascending,10
12,12,3,ascending,3894
1,18,22,descending,8
13,15,4,ascending,1
0,15,13,descending,521833
2,18,17,descending,53
0,12,10,descending,221333957
5,15,21,ascending,102144979
6,15,3,ascending,36808824
4,18,4,ascending,1394168
6,15,10,descending,41083
5,12,9,ascending,533609252
4,12,3,descending,8145295
8,15,20,ascending,2024724
8,18,13,ascending,541177
3,15,8,descending,1913404
10,21,8,ascending,29
5,18,19,descending,79
1,12,1,ascending,1838227158
9,18,22,ascending,188853
8,18,23,ascending,557257
8,15,10,ascending,2039719
7,12,13,descending,427
10,18,3,ascending,37168
3,12,6,descending,50485680
12,18,10,ascending,1229
4,18,5,descending,90
14,18,18,ascending,8
13,18,13,ascending,105
0,18,15,ascending,329
3,15,8,ascending,198042029
11,18,22,ascending,9094
0,18,16,descending,2
3,15,2,ascending,154083470
7,12,17,ascending,22134661
2,18,8,ascending,209243
5,18,18,descending,63
13,15,3,ascending,1
10,12,2,ascending,123174
2,18,8,descending,35
7,15,17,descending,4384
1,15,7,descending,1935619
7,18,19,descending,6
9,18,4,ascending,169338
15,18,18,ascending,2
5,12,14,ascending,524848622
3,12,13,descending,51017211
3,18,16,ascending,835579
5,15,10,descending,239382
10,21,21,ascending,29
4,12,17,descending,8994541
8,21,15,ascending,80
8,18,18,descending,2
6,12,4,descending,35816
11,12,6,ascending,6899
8,12,9,ascending,2945899
9,21,10,ascending,63
14,12,17,ascending,88
4,18,16,ascending,1648456
8,12,0,ascending,7405111
0,15,22,ascending,8232403
9,15,9,ascending,245715
6,18,6,ascending,1715713
8,18,15,ascending,544951
6,18,13,ascending,1816962
9,21,17,ascending,68
15,18,7,ascending,1
1,12,7,descending,291591828
4,21,18,ascending,3
15,18,3,ascending,1
6,15,18,ascending,40593474
8,18,7,ascending,526298
6,15,13,descending,41654
12,12,16,ascending,3123
6,21,15,ascending,44
2,15,4,descending,2390456
14,18,2,ascending,2
10,12,6,ascending,103028
3,15,19,ascending,205013506
5,15,4,ascending,97524903
13,12,18,ascending,702
6,18,3,descending,10
3,15,13,ascending,202658826
5,15,17,ascending,101901339
2,12,3,descending,146058247
5,12,20,ascending,521522454
6,15,7,descending,41149
10,12,13,ascending,95390
2,18,7,ascending,206565
13,18,15,ascending,137
6,18,17,descending,22
0,12,21,ascending,528690452
3,18,11,ascending,796735
1,12,14,descending,299899285
6,18,11,ascending,1791178
8,12,19,ascending,2805956
5,12,1,descending,375524
9,15,21,ascending,240812
6,12,5,descending,36576
7,15,10,descending,4354
12,12,11,ascending,3318
6,15,9,descending,41348
7,15,3,descending,3353
1,18,9,descending,9
1,15,18,ascending,60021165
10,21,5,ascending,36
14,21,3,ascending,1
12,21,6,ascending,2
9,21,16,ascending,54
8,21,13,ascending,96
5,15,18,descending,246082
6,12,9,descending,36873
7,21,16,ascending,84
12,12,15,ascending,3062
4,12,9,descending,8958653
6,12,10,ascending,132008200
6,12,4,ascending,137082869
9,15,6,ascending,248223
5,12,19,descending,844844
0,15,11,ascending,7915615
5,12,10,ascending,531314341
7,15,17,ascending,11053008
0,12,12,ascending,523778689
9,18,13,ascending,186636
7,18,14,ascending,1167746
0,12,1,ascending,463635199
11,18,3,ascending,7121
6,12,6,descending,37206
0,18,12,ascending,366
6,18,13,descending,24
3,18,4,ascending,695423
7,21,20,ascending,87
11,18,2,ascending,4069
8,15,4,descending,240
0,18,4,ascending,279
5,21,8,ascending,5
0,12,9,descending,219965984
13,15,6,ascending,2
12,21,7,ascending,2
6,15,15,ascending,40516423
1,15,8,ascending,56991114
5,12,13,ascending,526024860
5,12,21,descending,845218
9,15,14,ascending,240426
4,12,20,ascending,1400267721
3,18,12,ascending,806755
11,12,3,ascending,7516
1,18,11,ascending,18839
1,18,4,descending,10
4,12,3,ascending,1457952378
1,15,11,ascending,58381153
3,12,13,ascending,2545718017
2,18,19,ascending,234007
12,18,11,ascending,1188
4,21,20,ascending,2
9,18,18,ascending,187798
13,18,7,ascending,121
14,12,2,ascending,119
1,15,16,descending,2109433
10,18,4,ascending,43851
5,12,17,ascending,522548967
6,15,8,ascending,40360609
4,18,18,ascending,1661703
7,15,2,descending,2066
0,12,15,ascending,526585228
4,18,10,ascending,1564416
8,18,2,ascending,250857
7,15,14,descending,4275
5,12,3,ascending,554904492
4,15,17,ascending,175668838
8,21,12,ascending,80
12,21,18,ascending,6
0,18,10,descending,4
0,15,6,ascending,7552977
3,12,22,descending,51353892
2,15,4,ascending,138401192
5,12,19,ascending,521763170
2,15,2,descending,1267786
3,12,19,ascending,2539563125
5,15,16,descending,246464
3,18,17,ascending,839898
4,21,17,ascending,1
7,15,20,descending,4483
8,18,10,descending,1
9,12,8,ascending,453550
10,15,21,ascending,15713
4,18,19,descending,94
3,12,12,ascending,2547620368
7,21,17,ascending,80
2,15,19,descending,2812284
10,15,9,ascending,16430
2,12,5,descending,158511004
0,15,5,ascending,7477347
7,15,7,descending,4280
8,12,2,ascending,3480882
7,18,7,ascending,1116213
5,21,10,ascending,6
8,21,22,ascending,96
3,12,8,ascending,2558824941
6,15,6,ascending,40378599
10,12,17,ascending,93765
2,18,11,descending,55
1,15,20,ascending,60181998
4,18,11,descending,114
2,18,12,descending,53
2,15,14,ascending,148752600
3,18,5,ascending,727283
3,15,12,ascending,201906301
6,12,8,ascending,133598685
2,15,21,descending,2824493
2,18,16,ascending,231613
0,15,2,descending,244719
9,15,10,ascending,244482
12,18,16,ascending,1212
5,15,6,descending,233491
12,18,6,ascending,1215
3,12,16,descending,51202905
5,18,2,ascending,948131
2,15,22,ascending,150692274
5,18,22,descending,62
6,15,16,ascending,40549837
0,15,5,descending,470836
2,12,17,descending,163871753
5,15,19,ascending,102062984
8,15,7,ascending,2060019
11,12,12,ascending,6389
7,18,2,ascending,538642
